,name,homepage,resource,labels,category,description,projectrank,show,github_id,pypi_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank_placing,updated_github_id,github_release_downloads,trending,gitlab_id,gitlab_url
62,django-prometheus,https://github.com/django-commons/django-prometheus,,[],apm,Export Django monitoring metrics for Prometheus.io.,32,True,korfuri/django-prometheus,django-prometheus,https://github.com/django-commons/django-prometheus,Apache-2.0,2015-04-05 06:53:05,2025-06-25 19:35:54,2025-06-25 19:35:54,579.0,26.0,239.0,25.0,317.0,67.0,98.0,1589.0,2025-06-25 15:44:41,2.4.1,8.0,4188.0,4188.0,60.0,https://pypi.org/project/django-prometheus,1632289.0,1632289.0,2.0,django-commons/django-prometheus,,,,
63,django-dbbackup,https://github.com/Archmonger/django-dbbackup,,[],management-commands,Management commands to help backup and restore your project database and media files.,32,True,jazzband/django-dbbackup,django-dbbackup,https://github.com/Archmonger/django-dbbackup,BSD-3-Clause,2014-12-29 02:39:34,2025-08-30 08:45:33,2025-08-30 08:44:18,560.0,43.0,200.0,21.0,307.0,7.0,298.0,1056.0,2025-08-30 08:13:01,5.0.0,8.0,2531.0,2531.0,81.0,https://pypi.org/project/django-dbbackup,163130.0,163130.0,2.0,Archmonger/django-dbbackup,2.0,,,
64,netbox,https://github.com/netbox-community/netbox,,[],network-automation-system,The premier source of truth powering network automation. Open source under Apache 2. Try NetBox Cloud free:..,31,True,netbox-community/netbox,,https://github.com/netbox-community/netbox,Apache-2.0,2016-02-29 14:15:46,2025-08-30 01:22:56,2025-08-26 17:52:42,14091.0,154.0,2801.0,420.0,3894.0,281.0,11272.0,18507.0,2025-08-26 17:54:25,4.3.7,100.0,,,419.0,,,,1.0,,,,,
65,django-bootstrap3,https://github.com/zostera/django-bootstrap3,,[],mvt-bootstrap-css-framework-integration,Bootstrap 3 integration with Django.,31,True,zostera/django-bootstrap3,django-bootstrap3,https://github.com/zostera/django-bootstrap3,BSD-3-Clause,2013-08-13 13:48:04,2025-08-17 12:47:47,2025-08-17 12:47:45,1167.0,6.0,670.0,102.0,779.0,,297.0,2336.0,,,,19456.0,19456.0,100.0,https://pypi.org/project/django-bootstrap3,215894.0,215894.0,2.0,,,,,
66,django-waffle,https://github.com/django-waffle/django-waffle,,[],feature-flipper,A feature flipper for Django.,31,True,django-waffle/django-waffle,django-waffle,https://github.com/django-waffle/django-waffle,BSD-3-Clause,2011-01-23 17:42:09,2025-06-14 17:39:27,2025-06-14 17:39:27,475.0,7.0,243.0,24.0,346.0,40.0,181.0,1184.0,2025-06-12 07:36:34,5.0.0,26.0,1631.0,1631.0,125.0,https://pypi.org/project/django-waffle,958209.0,958209.0,1.0,,,,,
67,deptry,https://github.com/fpgmaas/deptry,,[],sca,"Find unused, missing and transitive dependencies in a Python project.",31,True,fpgmaas/deptry,deptry,https://github.com/fpgmaas/deptry,MIT,2022-09-01 07:35:36,2025-08-31 12:31:53,2025-08-31 12:19:57,1031.0,109.0,27.0,6.0,1071.0,40.0,152.0,1151.0,2025-07-31 05:49:25,0.23.1,84.0,1521.0,1521.0,13.0,https://pypi.org/project/deptry,2222291.0,2222291.0,1.0,,,,,
68,django-ninja,https://github.com/vitalik/django-ninja,,[],restful-api-ninja,"Fast, Async-ready, Openapi, type hints based framework for building APIs.",30,True,vitalik/django-ninja,django-ninja,https://github.com/vitalik/django-ninja,MIT,2020-05-19 08:48:53,2025-08-28 13:12:57,2025-08-28 13:12:57,1357.0,31.0,516.0,72.0,430.0,344.0,592.0,8485.0,2025-06-04 15:10:24,1.4.3t,48.0,,,168.0,https://pypi.org/project/django-ninja,860725.0,860725.0,1.0,,,,,
69,django-fsm,https://github.com/viewflow/django-fsm,,[],finite-state-machine,Django friendly finite state machine support.,30,True,viewflow/django-fsm,django-fsm,https://github.com/viewflow/django-fsm,MIT,2010-05-31 14:03:48,2024-04-16 12:13:04,2024-04-16 12:13:00,353.0,,282.0,46.0,146.0,1.0,156.0,2341.0,2024-04-09 07:55:47,3.0.0,5.0,1845.0,1845.0,70.0,https://pypi.org/project/django-fsm,465006.0,465006.0,2.0,,,,,
70,django-q,https://github.com/Koed00/django-q,,[],task-queues,A multiprocessing distributed task queue for Django.,30,True,Koed00/django-q,django-q,https://github.com/Koed00/django-q,MIT,2015-06-14 12:37:08,2024-08-13 12:14:42,2021-06-26 12:04:16,1246.0,,239.0,51.0,313.0,279.0,154.0,1876.0,2021-06-10 16:52:14,1.3.9,78.0,1995.0,1995.0,62.0,https://pypi.org/project/django-q,61805.0,61805.0,3.0,,,,,
71,django-two-factor-auth,https://github.com/jazzband/django-two-factor-auth,,[],authentication-authorization,Complete Two-Factor Authentication for Django providing the easiest integration into most Django projects.,30,True,jazzband/django-two-factor-auth,django-two-factor-auth,https://github.com/jazzband/django-two-factor-auth,MIT,2012-09-11 13:25:14,2025-08-25 17:24:23,2025-08-05 18:00:06,866.0,2.0,435.0,37.0,385.0,87.0,294.0,1809.0,2023-04-05 21:44:13,1.15.1,34.0,2341.0,2341.0,111.0,https://pypi.org/project/django-two-factor-auth,832774.0,832774.0,2.0,,,,,
72,djangorestframework-stubs,https://github.com/typeddjango/djangorestframework-stubs,,[],type-stubs,PEP-484 stubs for django-rest-framework.,30,True,typeddjango/djangorestframework-stubs,djangorestframework-stubs,https://github.com/typeddjango/djangorestframework-stubs,MIT,2018-11-12 01:07:16,2025-08-25 19:01:58,2025-08-25 19:01:57,626.0,34.0,118.0,6.0,655.0,54.0,100.0,511.0,2025-08-14 17:57:22,3.16.2,28.0,3835.0,3835.0,81.0,https://pypi.org/project/djangorestframework-stubs,1676048.0,1676048.0,3.0,,,,,
73,plane,https://github.com/makeplane/plane,,[],project-management-framework,"Open Source JIRA, Linear, Monday, and Asana Alternative. Plane helps you track your issues, epics, and cycles the..",29,True,makeplane/plane,,https://github.com/makeplane/plane,AGPL-3.0,2022-11-19 12:55:01,2025-08-31 13:17:46,2025-08-29 14:53:31,6237.0,360.0,2611.0,140.0,6178.0,449.0,872.0,38464.0,2025-07-30 11:27:52,0.28.0,48.0,,,127.0,,,1995.0,1.0,,63855.0,,,
74,Open edX,https://github.com/openedx/edx-platform,,[],education-framework,"The Open edX LMS & Studio, powering education sites around the world!.",29,True,openedx/edx-platform,,https://github.com/openedx/edx-platform,AGPL-3.0,2013-05-30 20:20:38,2025-08-31 09:53:46,2025-08-29 20:09:02,67274.0,381.0,3808.0,425.0,36441.0,266.0,567.0,7836.0,2015-03-02 21:13:51,named-release/birch,4.0,3.0,3.0,1491.0,,,,1.0,,,,,
75,InvenTree,https://github.com/inventree/InvenTree,,[],inventory-management-system,Open Source Inventory Management System.,29,True,inventree/InvenTree,,https://github.com/inventree/InvenTree,MIT,2017-03-23 01:44:10,2025-08-31 23:29:17,2025-08-31 23:24:13,16957.0,336.0,1031.0,72.0,6308.0,180.0,2844.0,5676.0,2025-06-21 23:43:04,0.17.14,100.0,8.0,8.0,112.0,,,35.0,1.0,,1858.0,,,
76,djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,,[],restful-api-drf,A JSON Web Token authentication plugin for the Django REST Framework.,29,True,jazzband/djangorestframework-simplejwt,djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,MIT,2017-05-05 17:41:35,2025-08-30 16:21:49,2025-08-30 16:21:47,691.0,20.0,645.0,53.0,426.0,112.0,397.0,4222.0,2025-07-21 16:49:26,5.5.1,14.0,,,136.0,https://pypi.org/project/djangorestframework-simplejwt,4207043.0,4207043.0,2.0,,,,,
77,django-notifications,https://github.com/django-notifications/django-notifications,,[],notifications,GitHub notifications alike app for Django.,29,True,django-notifications/django-notifications,django-notifications-hq,https://github.com/django-notifications/django-notifications,BSD-3-Clause,2012-07-22 10:41:02,2025-07-17 17:54:23,2025-07-17 17:50:43,471.0,2.0,435.0,43.0,189.0,20.0,199.0,1906.0,2023-10-19 00:00:44,1.8.3,8.0,3081.0,3081.0,76.0,https://pypi.org/project/django-notifications-hq,65977.0,65977.0,1.0,,,,,
78,django-cachalot,https://github.com/noripyt/django-cachalot,,[],caching,"No effort, no worry, maximum performance.",29,True,noripyt/django-cachalot,django-cachalot,https://github.com/noripyt/django-cachalot,BSD-3-Clause,2014-09-26 13:08:06,2025-04-17 00:04:30,2025-04-17 00:04:01,651.0,,149.0,24.0,100.0,29.0,143.0,1373.0,2025-04-17 00:04:30,2.8.0,24.0,982.0,982.0,39.0,https://pypi.org/project/django-cachalot,158295.0,158295.0,1.0,,,,,
79,django-configurations,https://github.com/jazzband/django-configurations,,[],configuration,A helper for organizing Django project settings by relying on well established programming patterns.,29,True,jazzband/django-configurations,django-configurations,https://github.com/jazzband/django-configurations,BSD-3-Clause,2012-07-21 13:56:20,2025-08-12 04:19:42,2024-11-18 23:53:09,512.0,,140.0,21.0,196.0,55.0,156.0,1129.0,2023-11-30 10:00:09,2.5.1,11.0,3343.0,3343.0,74.0,https://pypi.org/project/django-configurations,250636.0,250636.0,3.0,,,,,
80,dishka,https://github.com/reagento/dishka,,[],dependency-injection,Cute dependency injection (DI) framework for Python with agreeable API and everything you need.,29,True,reagento/dishka,dishka,https://github.com/reagento/dishka,Apache-2.0,2024-01-14 00:42:06,2025-08-27 07:37:47,2025-08-27 07:37:47,1199.0,47.0,86.0,5.0,356.0,41.0,121.0,802.0,2025-05-18 18:55:58,1.6.0,19.0,637.0,637.0,61.0,https://pypi.org/project/dishka,85161.0,85161.0,1.0,,,,,
81,django-cacheops,https://github.com/Suor/django-cacheops,,[],caching,A slick ORM cache with automatic granular event-driven invalidation.,28,True,Suor/django-cacheops,django-cacheops,https://github.com/Suor/django-cacheops,BSD-3-Clause,2011-06-04 12:25:47,2025-08-21 02:49:15,2025-08-21 02:49:15,1257.0,1.0,221.0,38.0,151.0,20.0,329.0,2219.0,,,,1562.0,1562.0,72.0,https://pypi.org/project/django-cacheops,268759.0,268759.0,3.0,,,,,
82,django-tailwind,https://github.com/timonweb/django-tailwind,,[],mvt-tailwind-css-framework-integration,Django + Tailwind CSS =.,28,True,timonweb/django-tailwind,django-tailwind,https://github.com/timonweb/django-tailwind,MIT,2019-04-11 19:49:28,2025-07-31 07:42:45,2025-07-31 07:42:44,359.0,27.0,104.0,16.0,59.0,5.0,167.0,1652.0,,,,6867.0,6867.0,22.0,https://pypi.org/project/django-tailwind,214477.0,214477.0,1.0,,,,,
83,django-post-office,https://github.com/ui/django-post_office,,[],emails,"A Django app that allows you to send email asynchronously in Django. Supports HTML email, database backed templates..",28,True,ui/django-post_office,django-post-office,https://github.com/ui/django-post_office,MIT,2012-08-11 08:08:52,2025-08-21 04:06:08,2025-08-21 04:06:00,803.0,9.0,251.0,33.0,245.0,90.0,164.0,1063.0,2025-08-04 08:31:04,3.10.1,12.0,113.0,113.0,86.0,https://pypi.org/project/django-post-office,61258.0,61258.0,2.0,,,,,
84,django-graphql-jwt,https://github.com/flavors/django-graphql-jwt,,[],graphql-api,JSON Web Token (JWT) authentication for Graphene Django.,28,True,flavors/django-graphql-jwt,django-graphql-jwt,https://github.com/flavors/django-graphql-jwt,MIT,2017-11-05 15:29:56,2023-12-20 11:55:00,2023-08-04 09:45:28,555.0,,155.0,14.0,102.0,63.0,171.0,824.0,2023-08-04 09:46:09,0.4.0,27.0,5601.0,5601.0,26.0,https://pypi.org/project/django-graphql-jwt,121801.0,121801.0,3.0,,,,,
85,django-structlog,https://github.com/jrobichaud/django-structlog,,[],logging,Structured Logging for Django.,28,True,jrobichaud/django-structlog,django-structlog,https://github.com/jrobichaud/django-structlog,MIT,2019-04-07 21:29:34,2025-08-25 11:06:35,2025-08-25 11:01:48,2044.0,85.0,36.0,5.0,822.0,,72.0,486.0,,,,924.0,924.0,24.0,https://pypi.org/project/django-structlog,1010496.0,1010496.0,3.0,,,,,
86,strawberry,https://github.com/strawberry-graphql/strawberry,,[],graphql-api,A GraphQL library for Python that leverages type annotations.,27,True,strawberry-graphql/strawberry,strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2025-08-26 16:29:18,2025-08-26 16:29:17,3560.0,106.0,575.0,38.0,2752.0,378.0,723.0,4391.0,2025-08-26 16:07:41,0.281.0,100.0,,,291.0,https://pypi.org/project/strawberry,820.0,855.0,3.0,,425.0,,,
87,django-grappelli,https://github.com/sehmaschine/django-grappelli,,[],admin-interface,A jazzy skin for the Django Admin-Interface (official repository).,27,True,sehmaschine/django-grappelli,django-grappelli,https://github.com/sehmaschine/django-grappelli,,2010-03-26 12:25:59,2025-04-28 13:57:24,2025-04-28 13:49:07,1960.0,,640.0,86.0,337.0,8.0,725.0,3886.0,,,,6873.0,6873.0,91.0,https://pypi.org/project/django-grappelli,242437.0,242437.0,2.0,,,,,
88,django-material,https://github.com/viewflow/django-material,,[],admin-interface,Material Design for Django.,27,True,viewflow/django-material,django-material,https://github.com/viewflow/django-material,AGPL-3.0,2015-01-16 07:17:33,2025-06-30 08:27:58,2025-06-30 08:27:54,172.0,21.0,414.0,89.0,123.0,20.0,395.0,2540.0,2017-10-27 11:20:04,1.1.0,5.0,1869.0,1869.0,4.0,https://pypi.org/project/django-material,13146.0,13146.0,2.0,,,-2.0,,
89,django-tenant-schemas,https://github.com/bernardopires/django-tenant-schemas,,[],multiple-tenants,Tenant support for Django using PostgreSQL schemas.,27,True,bernardopires/django-tenant-schemas,django-tenant-schemas,https://github.com/bernardopires/django-tenant-schemas,MIT,2012-06-23 10:54:34,2025-08-31 11:13:09,2025-08-31 11:13:09,639.0,2.0,399.0,65.0,232.0,147.0,330.0,1486.0,2023-08-27 13:05:42,1.12.0,2.0,479.0,479.0,75.0,https://pypi.org/project/django-tenant-schemas,26729.0,26729.0,2.0,,,,,
90,django-split-settings,https://github.com/wemake-services/django-split-settings,,[],configuration,Organize Django settings into multiple files and directories. Easily override and modify settings. Use wildcards and..,27,True,wemake-services/django-split-settings,django-split-settings,https://github.com/wemake-services/django-split-settings,BSD-3-Clause,2013-05-17 06:04:30,2025-08-12 12:26:04,2025-05-17 14:58:37,565.0,,69.0,16.0,529.0,5.0,43.0,1171.0,2024-07-05 14:30:34,1.3.2,9.0,3441.0,3441.0,27.0,https://pypi.org/project/django-split-settings,216159.0,216159.0,3.0,,,,,
91,django-ratelimit,https://github.com/jsocol/django-ratelimit,,[],authentication-authorization,Cache-based rate-limiting for Django.,27,True,jsocol/django-ratelimit,django-ratelimit,https://github.com/jsocol/django-ratelimit,,2011-05-20 23:05:29,2024-07-11 18:32:53,2023-12-05 19:30:12,317.0,,181.0,16.0,160.0,27.0,125.0,1125.0,2023-07-24 20:36:04,4.1.0,2.0,4271.0,4271.0,51.0,https://pypi.org/project/django-ratelimit,1633833.0,1633833.0,2.0,,,,,
92,django-admin-sortable2,https://github.com/jrief/django-admin-sortable2,,[],admin-interface-actions,Generic drag-and-drop ordering for objects in the Django admin interface.,27,True,jrief/django-admin-sortable2,django-admin-sortable2,https://github.com/jrief/django-admin-sortable2,,2013-07-07 21:26:56,2025-05-15 09:11:57,2025-05-15 09:11:57,840.0,,177.0,19.0,178.0,47.0,187.0,850.0,2025-05-15 06:43:59,2.2.8,20.0,2873.0,2873.0,90.0,https://pypi.org/project/django-admin-sortable2,927233.0,927233.0,2.0,,,,,
93,django-paypal,https://github.com/spookylukey/django-paypal,,[],payment-subscriptions,A pluggable Django application for integrating PayPal Payments Standard or Payments Pro.,27,True,spookylukey/django-paypal,django-paypal,https://github.com/spookylukey/django-paypal,MIT,2012-06-09 14:04:06,2025-08-25 16:52:48,2024-11-18 21:22:27,798.0,,201.0,25.0,122.0,14.0,153.0,732.0,,,,4238.0,4238.0,73.0,https://pypi.org/project/django-paypal,22937.0,22937.0,1.0,,,,,
94,django-test-migrations,https://github.com/wemake-services/django-test-migrations,,[],testing,"Test django schema and data migrations, including migrations order and best practices.",27,True,wemake-services/django-test-migrations,django-test-migrations,https://github.com/wemake-services/django-test-migrations,MIT,2019-11-21 14:10:42,2025-08-29 05:18:48,2025-08-29 05:18:40,545.0,30.0,33.0,8.0,477.0,15.0,53.0,557.0,2025-04-18 10:15:29,1.5.0,9.0,977.0,977.0,20.0,https://pypi.org/project/django-test-migrations,334718.0,334718.0,2.0,,,,,
95,django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,,[],authentication-authorization,OpenID Connect and OAuth2 provider implementation for the Django framework.,27,True,juanifioren/django-oidc-provider,django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,MIT,2014-12-15 19:53:50,2025-08-31 23:56:22,2025-05-24 16:33:57,1093.0,,222.0,17.0,236.0,52.0,158.0,443.0,2025-05-24 16:50:56,0.8.4,25.0,428.0,428.0,75.0,https://pypi.org/project/django-oidc-provider,17758.0,17758.0,2.0,,,,,
96,django-bootstrap5,https://github.com/zostera/django-bootstrap5,,[],mvt-bootstrap-css-framework-integration,Bootstrap 5 for Django.,27,True,zostera/django-bootstrap5,django-bootstrap5,https://github.com/zostera/django-bootstrap5,BSD-3-Clause,2021-03-15 13:32:45,2025-08-17 12:48:26,2025-08-17 12:48:24,1496.0,5.0,88.0,14.0,657.0,37.0,71.0,433.0,,,,9908.0,9908.0,151.0,https://pypi.org/project/django-bootstrap5,253110.0,253110.0,3.0,,,,,
97,Mobile Security Framework (MobSF),https://github.com/MobSF/Mobile-Security-Framework-MobSF,,[],security-framework,"Mobile Security Framework (MobSF) is an automated, all-in-one mobile application (Android/iOS/Windows) pen-testing,..",26,True,MobSF/Mobile-Security-Framework-MobSF,,https://github.com/MobSF/Mobile-Security-Framework-MobSF,GPL-3.0,2015-01-31 04:36:01,2025-08-31 07:15:55,2025-08-31 06:46:20,2015.0,4.0,3350.0,595.0,941.0,12.0,1522.0,19340.0,2025-08-31 07:04:58,4.4.2,50.0,5.0,5.0,102.0,,,,3.0,,,,,
98,highlight,https://github.com/highlight/highlight,,[],apm,"highlight.io: The open source, full-stack monitoring platform. Error monitoring, session replay, logging, distributed..",26,True,highlight/highlight,,https://github.com/highlight/highlight,,2020-08-20 17:55:23,2025-08-29 22:16:29,2025-08-27 20:58:48,7039.0,18.0,452.0,29.0,7422.0,267.0,2524.0,8639.0,2025-08-08 15:42:36,docker-v0.5.6,57.0,411.0,411.0,85.0,,,,3.0,,,,,
99,django-shop,https://github.com/awesto/django-shop,,[],ecommerce-framework,A Django based shop system.,26,True,awesto/django-shop,django-shop,https://github.com/awesto/django-shop,BSD-3-Clause,2010-11-19 11:15:48,2023-10-19 01:09:56,2021-02-28 18:04:57,5402.0,,998.0,170.0,501.0,90.0,292.0,3291.0,,,,230.0,230.0,96.0,https://pypi.org/project/django-shop,3041.0,3041.0,3.0,,,,,
100,tach,https://github.com/gauge-sh/tach,,[],development,"A Python tool to visualize + enforce dependencies, using modular architecture Open source Installable via pip Able to..",26,True,gauge-sh/tach,tach,https://github.com/gauge-sh/tach,MIT,2024-01-31 20:12:23,2025-08-25 07:34:56,2025-06-04 01:28:54,2304.0,2.0,68.0,14.0,681.0,21.0,107.0,2456.0,2025-04-18 23:26:40,0.29.0,100.0,72.0,72.0,20.0,https://pypi.org/project/tach,826972.0,826972.0,1.0,,,,,
101,injector,https://github.com/python-injector/injector,,[],dependency-injection,"Python dependency injection framework, inspired by Guice.",26,True,python-injector/injector,injector,https://github.com/python-injector/injector,BSD-3-Clause,2010-11-25 12:05:20,2025-08-18 11:18:24,2025-08-18 11:18:22,488.0,7.0,90.0,13.0,132.0,43.0,104.0,1447.0,,,,2979.0,2979.0,32.0,https://pypi.org/project/injector,2306562.0,2306562.0,2.0,,,,,
102,django-components,https://github.com/django-components/django-components,,[],templates,Create simple reusable template components in Django.,26,True,django-components/django-components,django-components,https://github.com/django-components/django-components,MIT,2015-06-11 17:23:48,2025-08-26 07:15:20,2025-08-23 06:13:57,1796.0,107.0,96.0,15.0,964.0,70.0,244.0,1414.0,2025-08-15 08:44:05,0.141.4,71.0,,,52.0,https://pypi.org/project/django-components,53454.0,53454.0,1.0,,,,,
103,django-organizations,https://github.com/bennylope/django-organizations,,[],authentication-authorization,Multi-user accounts for Django projects.,26,True,bennylope/django-organizations,django-organizations,https://github.com/bennylope/django-organizations,BSD-2-Clause,2012-02-02 02:38:49,2025-06-10 13:12:18,2025-06-10 12:56:06,755.0,1.0,212.0,36.0,117.0,16.0,138.0,1335.0,2024-10-28 18:53:47,2.5.0,20.0,316.0,316.0,49.0,https://pypi.org/project/django-organizations,120872.0,120872.0,3.0,,,,,
104,django-payments,https://github.com/jazzband/django-payments,,[],payment-subscriptions,Universal payment handling for Django.,26,True,jazzband/django-payments,django-payments,https://github.com/jazzband/django-payments,,2010-09-30 14:17:47,2025-08-25 17:24:14,2025-08-18 10:40:41,927.0,20.0,279.0,40.0,274.0,70.0,116.0,1165.0,2021-02-01 11:27:35,0.14.0,29.0,655.0,655.0,69.0,https://pypi.org/project/django-payments,11024.0,11024.0,2.0,,31.0,,,
105,django-ses,https://github.com/django-ses/django-ses,,[],emails,A Django email backend for Amazons Simple Email Service.,26,True,django-ses/django-ses,django-ses,https://github.com/django-ses/django-ses,MIT,2011-01-25 19:41:40,2025-06-10 14:08:50,2025-06-10 14:08:42,388.0,2.0,219.0,16.0,203.0,49.0,101.0,1064.0,2024-11-26 19:17:50,4.3.0,52.0,3519.0,3519.0,84.0,https://pypi.org/project/django-ses,803149.0,803149.0,3.0,,,,,
106,django-baton,https://github.com/otto-torino/django-baton,,[],admin-interface,"A cool, modern and responsive django admin application based on bootstrap 5 that brings AI to the Django admin -..",26,True,otto-torino/django-baton,django-baton,https://github.com/otto-torino/django-baton,MIT,2017-02-10 12:54:24,2025-07-08 15:34:45,2025-07-08 15:34:39,1174.0,21.0,98.0,14.0,108.0,2.0,188.0,966.0,2025-06-11 14:29:02,5.0.2,57.0,466.0,466.0,17.0,https://pypi.org/project/django-baton,8082.0,8082.0,3.0,,,,,
107,wrabit/django-cotton,https://github.com/wrabit/django-cotton,,[],templates,Enabling Modern UI Composition in Django.,26,True,wrabit/django-cotton,django-cotton,https://github.com/wrabit/django-cotton,MIT,2024-06-08 13:30:49,2025-08-30 17:57:34,2025-08-30 17:57:34,620.0,15.0,43.0,13.0,151.0,1.0,105.0,946.0,2025-06-30 17:34:35,2.1.3,68.0,247.0,247.0,12.0,https://pypi.org/project/django-cotton,65042.0,65042.0,1.0,,,,,
108,django-otp,https://github.com/django-otp/django-otp,,[],authentication-authorization,A pluggable framework for adding two-factor authentication to Django using one-time passwords.,26,True,django-otp/django-otp,django-otp,https://github.com/django-otp/django-otp,Unlicense,2019-08-22 17:57:17,2025-08-21 14:16:03,2025-07-08 15:11:14,292.0,3.0,109.0,11.0,82.0,12.0,75.0,594.0,,,,4398.0,4398.0,50.0,https://pypi.org/project/django-otp,1539223.0,1539223.0,3.0,,,,,
109,django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,,[],restful-api-drf,"An extension of django rest framework, providing a configurable password reset strategy.",26,True,anexia-it/django-rest-passwordreset,django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,BSD-3-Clause,2017-03-13 19:06:30,2024-11-13 17:39:13,2024-11-13 17:39:13,187.0,,140.0,8.0,95.0,26.0,80.0,432.0,2024-11-05 13:54:56,1.5.0,22.0,4384.0,4384.0,40.0,https://pypi.org/project/django-rest-passwordreset,237514.0,237514.0,3.0,,,,,
110,FastDepends,https://github.com/Lancetnik/FastDepends,,[],dependency-injection,FastDepends - FastAPI Dependency Injection system extracted from FastAPI and cleared of all HTTP logic. Async and sync..,26,True,lancetnik/FastDepends,fast-depends,https://github.com/Lancetnik/FastDepends,MIT,2023-04-16 06:27:58,2025-08-26 05:03:09,2025-08-26 05:03:09,202.0,26.0,25.0,6.0,161.0,13.0,27.0,421.0,2025-08-12 14:01:10,3.0.0rc0,29.0,658.0,658.0,13.0,https://pypi.org/project/fast-depends,470497.0,470497.0,2.0,,,2.0,,
111,django-cas-ng,https://github.com/django-cas-ng/django-cas-ng,,[],authentication-authorization,"Django CAS 1.0/2.0/3.0 client authentication library, supporting Django 4.2+ and Python 3.8+.",26,True,django-cas-ng/django-cas-ng,django-cas-ng,https://github.com/django-cas-ng/django-cas-ng,MIT,2014-05-23 22:52:34,2025-07-21 15:49:49,2025-07-21 15:49:49,673.0,4.0,164.0,15.0,213.0,3.0,156.0,393.0,2023-10-17 22:51:49,5.0.1,28.0,615.0,615.0,89.0,https://pypi.org/project/django-cas-ng,32104.0,32109.0,3.0,,719.0,,,
112,svcs,https://github.com/hynek/svcs,,[],dependency-injection,A Flexible Service Locator for Python.,26,True,hynek/svcs,svcs,https://github.com/hynek/svcs,MIT,2023-07-12 08:43:28,2025-08-04 18:25:57,2025-08-04 18:25:55,583.0,13.0,21.0,5.0,77.0,2.0,18.0,370.0,2025-01-25 13:14:37,25.1.0,23.0,300.0,300.0,8.0,https://pypi.org/project/svcs,3830629.0,3830629.0,2.0,,,,,
113,Tandoor Recipes,https://github.com/TandoorRecipes/recipes,,[],recipe-management-framework,"Application for managing recipes, planning meals, building shopping lists and much much more!.",25,True,TandoorRecipes/recipes,,https://github.com/TandoorRecipes/recipes,,2019-11-13 20:34:02,2025-09-01 00:05:39,2025-08-31 10:32:12,7679.0,369.0,683.0,42.0,1518.0,297.0,1843.0,7216.0,2025-08-23 07:08:13,2.0.3,100.0,,,439.0,,,,1.0,,,,,
114,factory_boy,https://github.com/FactoryBoy/factory_boy,,[],testing,A test fixtures replacement for Python.,25,True,FactoryBoy/factory_boy,factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59,2025-08-31 10:28:55,2025-08-31 10:28:55,1039.0,5.0,398.0,40.0,526.0,164.0,434.0,3678.0,,,,,,133.0,https://pypi.org/project/factory_boy,9875335.0,9875335.0,3.0,,,,,
115,django-jet,https://github.com/geex-arts/django-jet,,[],admin-interface,Modern responsive template for the Django admin interface with improved functionality. We are proud to announce..,25,False,geex-arts/django-jet,django-jet,https://github.com/geex-arts/django-jet,AGPL-3.0,2015-07-29 21:35:35,2024-02-10 02:55:55,2019-05-21 10:57:50,891.0,,666.0,113.0,177.0,214.0,132.0,3623.0,2018-10-18 06:39:57,1.0.8,23.0,3391.0,3391.0,29.0,https://pypi.org/project/django-jet,6884.0,6884.0,3.0,,,,,
116,shuup,https://github.com/shuup/shuup,,[],ecommerce-framework,E-Commerce Platform.,25,True,shuup/shuup,shuup,https://github.com/shuup/shuup,,2015-06-03 12:53:21,2024-03-13 23:45:42,2021-08-18 22:32:03,7104.0,,1098.0,119.0,2197.0,147.0,291.0,2312.0,2021-08-17 18:55:57,2.14.3,100.0,187.0,187.0,67.0,https://pypi.org/project/shuup,5218.0,5227.0,3.0,,713.0,,,
117,django-seed,https://github.com/Brobin/django-seed,,[],example-data,Seed your Django database with fake data.,25,True,brobin/django-seed,django-seed,https://github.com/Brobin/django-seed,MIT,2015-04-20 23:46:29,2024-04-08 02:46:34,2021-10-08 16:42:39,189.0,,82.0,10.0,66.0,20.0,42.0,704.0,2021-10-08 16:29:50,0.3.1,13.0,5253.0,5253.0,23.0,https://pypi.org/project/django-seed,23715.0,23715.0,1.0,,,,,
