,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,github_release_downloads,trending,new_addition,gitlab_id,gitlab_url
111,django-concurrency,saxix/django-concurrency,django-concurrency,[],locking,https://github.com/saxix/django-concurrency,https://github.com/saxix/django-concurrency,MIT,2012-03-20 01:05:04,2025-03-01 11:06:17,2025-03-01 11:06:17,701.0,3.0,49.0,8.0,181.0,6.0,69.0,447.0,2022-03-04 14:07:54,2.4,2.0,Optimistic lock implementation for Django. Prevents users from doing concurrent editing.,200.0,200.0,25.0,https://pypi.org/project/django-concurrency,69450.0,69450.0,24,True,1.0,,,,,,
112,django-ninja-extra,eadwinCode/django-ninja-extra,django-ninja-extra,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,MIT,2021-06-17 09:58:17,2025-03-13 07:21:27,2025-03-13 07:19:35,773.0,64.0,36.0,8.0,153.0,16.0,66.0,447.0,2025-03-13 07:20:34,0.22.6,51.0,Django Ninja Extra - Class-Based Utility and more for Django Ninja(Fast Django REST framework).,,,21.0,https://pypi.org/project/django-ninja-extra,114969.0,114969.0,24,True,2.0,,,,,,
113,django-address,furious-luke/django-address,django-address,[],fields-addresses,https://github.com/furious-luke/django-address,https://github.com/furious-luke/django-address,BSD-3-Clause,2011-04-16 01:58:58,2023-10-13 21:23:29,2022-05-05 01:23:36,216.0,,162.0,19.0,69.0,41.0,85.0,434.0,2022-05-06 20:00:17,0.2.8,7.0,A Django address model and field. Addresses may be specified by address components or by performing an automatic..,470.0,470.0,22.0,https://pypi.org/project/django-address,11422.0,11422.0,24,True,1.0,,,,,,
114,django-typer,bckohan/django-typer,django-typer,[],management-commands,https://github.com/django-commons/django-typer,https://github.com/django-commons/django-typer,MIT,2023-10-23 22:31:55,2025-03-17 16:29:48,2025-03-17 16:29:46,967.0,275.0,3.0,2.0,66.0,14.0,118.0,150.0,2025-02-17 02:35:30,3.0.0,28.0,Use Typer (type hints) to define the interface for your Django management commands.,55.0,55.0,7.0,https://pypi.org/project/django-typer,16643.0,16643.0,24,True,3.0,django-commons/django-typer,4.0,,,,
115,Intel owl,intelowlproject/IntelOwl,,[],security-framework,https://github.com/intelowlproject/IntelOwl,https://github.com/intelowlproject/IntelOwl,AGPL-3.0,2019-12-31 15:18:52,2025-03-27 09:24:28,2025-02-25 10:34:31,2782.0,106.0,474.0,78.0,2146.0,51.0,570.0,4071.0,2025-02-20 11:23:28,6.3.1,71.0,IntelOwl: manage your Threat Intelligence at scale.,,,69.0,,,,23,True,3.0,,,,,,
116,CISO Assistant (Community Edition),intuitem/ciso-assistant-community,,[],grc-framework,https://github.com/intuitem/ciso-assistant-community,https://github.com/intuitem/ciso-assistant-community,,2023-09-20 16:47:58,2025-03-27 13:51:52,2025-03-27 10:07:40,5640.0,355.0,337.0,37.0,1347.0,73.0,295.0,2790.0,2025-03-24 12:58:45,2.2.13,100.0,"CISO Assistant is a one-stop-shop for GRC, covering Risk, AppSec and Compliance/Audit Management and supporting +70..",,,44.0,,,,23,True,1.0,,,,,,
117,django-multitenant,citusdata/django-multitenant,django-multitenant,[],multiple-tenants,https://github.com/citusdata/django-multitenant,https://github.com/citusdata/django-multitenant,MIT,2017-05-19 05:23:40,2024-07-17 11:22:36,2024-04-30 12:19:32,297.0,,121.0,41.0,143.0,42.0,56.0,758.0,2023-09-26 15:28:27,4.0.0,15.0,Python/Django support for distributed multi-tenant databases like Postgres+Citus.,71.0,71.0,25.0,https://pypi.org/project/django-multitenant,39117.0,39117.0,23,True,3.0,,,,,,
118,django-dirtyfields,romgar/django-dirtyfields,django-dirtyfields,[],fields-versioning,https://github.com/romgar/django-dirtyfields,https://github.com/romgar/django-dirtyfields,BSD-3-Clause,2010-09-09 06:54:09,2025-03-22 09:46:21,2025-03-22 09:44:23,641.0,7.0,96.0,10.0,166.0,12.0,61.0,637.0,,,,Tracking dirty fields on a Django model.,648.0,648.0,43.0,https://pypi.org/project/django-dirtyfields,286773.0,286773.0,23,True,3.0,,,,,,
119,django-extra-settings,fabiocaccamo/django-extra-settings,django-extra-settings,[],configuration,https://github.com/fabiocaccamo/django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,MIT,2020-02-12 10:59:54,2025-03-24 16:57:05,2025-02-21 13:58:49,333.0,9.0,31.0,9.0,140.0,4.0,34.0,578.0,2025-02-11 09:11:15,0.13.0,23.0,config and manage typed extra settings using just the django admin.,103.0,103.0,12.0,https://pypi.org/project/django-extra-settings,29220.0,29220.0,23,True,3.0,,,,,,
120,django-authtools,fusionbox/django-authtools,django-authtools,[],custom-user,https://github.com/fusionbox/django-authtools,https://github.com/fusionbox/django-authtools,BSD-2-Clause,2013-05-20 23:19:33,2024-03-19 18:47:15,2024-03-19 18:47:10,248.0,,95.0,30.0,73.0,10.0,45.0,371.0,,,,A custom User model for everybody!.,1005.0,1005.0,31.0,https://pypi.org/project/django-authtools,10294.0,10294.0,23,True,1.0,,,,,,
121,django-mailbox,coddingtonbear/django-mailbox,django-mailbox,[],emails,https://github.com/coddingtonbear/django-mailbox,https://github.com/coddingtonbear/django-mailbox,MIT,2012-06-27 15:58:50,2025-01-11 12:47:24,2025-01-11 12:47:24,549.0,2.0,161.0,21.0,135.0,21.0,140.0,365.0,,,,"Import mail from POP3, IMAP, local email mailboxes or directly from Postfix or Exim4 into your Django application..",213.0,213.0,55.0,https://pypi.org/project/django-mailbox,9351.0,9351.0,23,True,3.0,,,,,,
122,django-click,GaretJax/django-click,django-click,[],management-commands,https://github.com/django-commons/django-click,https://github.com/django-commons/django-click,MIT,2015-09-10 22:48:53,2025-02-27 13:17:47,2025-02-27 13:16:30,143.0,3.0,21.0,6.0,30.0,8.0,10.0,259.0,2025-02-27 13:17:47,2.4.1,11.0,Write Django management command using the click CLI library.,341.0,341.0,13.0,https://pypi.org/project/django-click,60881.0,60881.0,23,True,3.0,django-commons/django-click,,,,,
123,wemake-django-template,wemake-services/wemake-django-template,,[],reusable-app-templates,https://github.com/wemake-services/wemake-django-template,https://github.com/wemake-services/wemake-django-template,MIT,2017-09-14 09:23:23,2025-03-24 16:42:30,2025-03-17 17:36:38,2635.0,44.0,217.0,34.0,2242.0,26.0,515.0,2065.0,2023-09-05 07:57:33,goodbye-3.9,3.0,Bleeding edge django template focused on code quality and security.,,,50.0,,,,22,True,1.0,,,,,,
124,django-slack,lamby/django-slack,django-slack,[],messaging,https://github.com/lamby/django-slack,https://github.com/lamby/django-slack,BSD-3-Clause,2014-12-10 20:34:18,2024-05-10 15:34:04,2024-05-10 15:34:04,273.0,,55.0,7.0,54.0,9.0,54.0,241.0,,,,"Slack integration for Django, using the templating engine to generate messages.",438.0,438.0,29.0,https://pypi.org/project/django-slack,88779.0,88779.0,22,True,1.0,,,,,,
125,django-allauth-2fa,valohai/django-allauth-2fa,django-allauth-2fa,[],authentication-authorization,https://github.com/valohai/django-allauth-2fa,https://github.com/valohai/django-allauth-2fa,,2015-04-04 12:31:29,2025-03-24 17:46:50,2025-01-16 06:47:14,395.0,2.0,50.0,10.0,130.0,13.0,61.0,219.0,2025-01-16 06:52:15,0.12.0,4.0,Two-factor authentication for Django Allauth.,242.0,242.0,32.0,https://pypi.org/project/django-allauth-2fa,50322.0,50322.0,22,True,3.0,,28.0,,,,
126,django-loci,openwisp/django-loci,django-loci,[],fields-addresses,https://github.com/openwisp/django-loci,https://github.com/openwisp/django-loci,BSD-3-Clause,2017-11-12 15:46:45,2025-03-06 18:26:06,2025-02-06 21:35:59,292.0,7.0,49.0,10.0,114.0,4.0,39.0,185.0,2025-01-27 18:16:39,1.1.2,18.0,Reusable Django app for storing geographic and indoor coordinates. Maintained by the OpenWISP Project.,15.0,15.0,30.0,https://pypi.org/project/django-loci,1562.0,1562.0,22,True,2.0,,,,,,
127,django-minio-storage,py-pa/django-minio-storage,django-minio-storage,[],storage,https://github.com/py-pa/django-minio-storage,https://github.com/py-pa/django-minio-storage,MIT,2016-07-11 10:36:18,2025-03-21 12:27:17,2025-03-21 12:27:17,228.0,1.0,54.0,6.0,60.0,12.0,72.0,156.0,2023-08-30 20:53:31,0.5.7,8.0,A django storage driver for minio.,349.0,349.0,18.0,https://pypi.org/project/django-minio-storage,39421.0,39421.0,22,True,3.0,,,,,,
128,librephotos,LibrePhotos/librephotos,,[],photo-management-framework,https://github.com/LibrePhotos/librephotos,https://github.com/LibrePhotos/librephotos,MIT,2020-11-11 23:08:19,2025-03-26 16:48:43,2025-03-26 16:47:56,2217.0,82.0,323.0,60.0,651.0,273.0,613.0,7224.0,,,,A self-hosted open source photo management service. This is the repository of the backend.,,,77.0,,,,21,True,1.0,,,,,,
129,Gerapy,Gerapy/Gerapy,,[],crawler-management-system,https://github.com/Gerapy/Gerapy,https://github.com/Gerapy/Gerapy,MIT,2017-06-30 03:58:27,2024-10-29 22:08:29,2024-09-07 00:49:42,631.0,,640.0,124.0,100.0,65.0,150.0,3413.0,2023-07-19 18:55:56,0.9.13,16.0,"Distributed Crawler Management Framework Based on Scrapy, Scrapyd, Django and Vue.js.",147.0,147.0,17.0,,,,21,True,1.0,,,,,,
130,pinax-stripe-light,pinax/pinax-stripe-light,pinax-stripe-light,[],payment-subscriptions,https://github.com/pinax/pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,MIT,2012-08-18 15:39:19,2022-08-18 20:07:37,2021-11-28 01:59:11,1502.0,,269.0,31.0,348.0,68.0,229.0,687.0,2021-11-28 02:09:03,5.0.0,9.0,a payments Django app for Stripe.,,,72.0,https://pypi.org/project/pinax-stripe-light,429.0,429.0,21,True,2.0,,,,,,
131,django-autofixture,gregmuellegger/django-autofixture,django-autofixture,[],example-data,https://github.com/gregmuellegger/django-autofixture,https://github.com/gregmuellegger/django-autofixture,BSD-3-Clause,2010-08-24 18:39:29,2024-06-22 18:12:25,2017-03-03 07:13:17,343.0,,88.0,14.0,64.0,19.0,37.0,463.0,,,,Can create auto-generated test data.,869.0,869.0,34.0,https://pypi.org/project/django-autofixture,3097.0,3097.0,21,False,2.0,,,,,,
132,django-getpaid,django-getpaid/django-getpaid,django-getpaid,[],payment-subscriptions,https://github.com/django-getpaid/django-getpaid,https://github.com/django-getpaid/django-getpaid,MIT,2012-07-15 15:11:34,2025-03-12 15:38:47,2025-03-12 15:38:47,406.0,1.0,107.0,20.0,93.0,3.0,58.0,443.0,2020-04-19 09:05:46,2.0.0,6.0,Django payments processor.,49.0,49.0,31.0,https://pypi.org/project/django-getpaid,3947.0,3947.0,21,True,2.0,,,,,,
133,django-dynamic-fixture,paulocheque/django-dynamic-fixture,django-dynamic-fixture,[],fake-data,https://github.com/paulocheque/django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,2012-04-04 22:54:41,2024-10-10 11:01:49,2024-10-10 11:01:49,437.0,,62.0,18.0,95.0,7.0,64.0,388.0,,,,A complete library to create dynamic model instances for testing purposes.,1253.0,1253.0,37.0,https://pypi.org/project/django-dynamic-fixture,62206.0,62206.0,21,True,3.0,,,,,,
134,django-google-maps,madisona/django-google-maps,django-google-maps,[],fields-addresses,https://github.com/madisona/django-google-maps,https://github.com/madisona/django-google-maps,BSD-2-Clause,2010-12-31 14:47:45,2024-03-03 01:07:44,2022-03-22 11:44:40,82.0,,95.0,18.0,46.0,12.0,35.0,283.0,2022-03-22 11:47:01,0.13.0,3.0,Using the Google Maps API with django model admin.,690.0,690.0,19.0,https://pypi.org/project/django-google-maps,11298.0,11298.0,21,True,3.0,,,,,,
135,wireup,maldoinc/wireup,wireup,[],dependency-injection,https://github.com/maldoinc/wireup,https://github.com/maldoinc/wireup,MIT,2023-08-19 22:09:32,2025-03-24 21:04:15,2025-03-24 21:01:55,654.0,172.0,11.0,5.0,15.0,15.0,33.0,145.0,2025-03-24 20:12:06,1.0.1,27.0,"Performant, concise, and easy-to-use dependency injection container for Python 3.8+.",15.0,15.0,6.0,https://pypi.org/project/wireup,5419.0,5419.0,21,True,3.0,,,,,,
136,django-tailwind-cli,oliverandrich/django-tailwind-cli,django-tailwind-cli,[],mvt-tailwind-css-framework-integration,https://github.com/django-commons/django-tailwind-cli,https://github.com/django-commons/django-tailwind-cli,MIT,2022-10-23 16:09:40,2025-03-26 17:46:08,2025-03-26 17:45:56,474.0,17.0,16.0,5.0,120.0,3.0,29.0,128.0,2025-02-13 21:56:40,4.1.0,14.0,Django and Tailwind integration based on the prebuilt Tailwind CSS CLI.,56.0,56.0,14.0,https://pypi.org/project/django-tailwind-cli,8062.0,8070.0,21,True,3.0,django-commons/django-tailwind-cli,42.0,,,,
137,django-bootstrap-v5,zelenij/django-bootstrap-v5,django-bootstrap-v5,[],mvt-bootstrap-css-framework-integration,https://github.com/zelenij/django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,BSD-3-Clause,2020-12-10 11:47:38,2024-02-01 02:40:27,2024-01-07 14:31:05,937.0,,42.0,5.0,12.0,8.0,16.0,103.0,,,,Bootstrap 5 integration with Django.,9785.0,9785.0,138.0,https://pypi.org/project/django-bootstrap-v5,58485.0,58485.0,21,True,3.0,,,,,,
138,saas-boilerplate,apptension/saas-boilerplate,,[],project-templates,https://github.com/apptension/saas-boilerplate,https://github.com/apptension/saas-boilerplate,MIT,2020-04-14 09:31:26,2025-03-24 16:37:53,2025-03-09 09:43:20,986.0,17.0,313.0,20.0,464.0,44.0,149.0,2456.0,2024-09-27 11:30:40,4.1.1,24.0,"SaaS Boilerplate - Open Source and free SaaS stack that lets you build SaaS products faster in React, Django and AWS...",,,41.0,,,,20,True,1.0,,,,,,
139,djantic,jordaneremieff/djantic,djantic,[],pydantic-integration,https://github.com/jordaneremieff/djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2024-03-15 10:03:00,2023-02-13 12:15:42,120.0,,32.0,7.0,38.0,13.0,28.0,462.0,2022-04-14 10:14:45,0.7.0,15.0,Pydantic model support for Django.,84.0,84.0,4.0,https://pypi.org/project/djantic,8802.0,8802.0,20,True,2.0,,,,,,
140,aiosmtpd,aio-libs/aiosmtpd,aiosmtpd,[],emails,https://github.com/aio-libs/aiosmtpd,https://github.com/aio-libs/aiosmtpd,Apache-2.0,2016-07-14 13:51:17,2025-03-24 17:23:56,2025-02-19 17:34:14,849.0,2.0,94.0,12.0,350.0,66.0,114.0,333.0,2024-05-18 11:37:43,1.4.6,16.0,A reimplementation of the Python stdlib smtpd.py based on asyncio.,,,43.0,https://pypi.org/project/aiosmtpd,367005.0,367012.0,20,True,3.0,,559.0,,,,
141,django-oscar-paypal,django-oscar/django-oscar-paypal,django-oscar-paypal,[],payment-subscriptions,https://github.com/django-oscar/django-oscar-paypal,https://github.com/django-oscar/django-oscar-paypal,BSD-3-Clause,2012-03-23 16:51:01,2023-11-01 11:25:26,2023-09-01 09:54:25,540.0,,196.0,33.0,203.0,23.0,69.0,165.0,,,,PayPal integration for django-oscar. Can be used without Oscar too.,161.0,161.0,51.0,https://pypi.org/project/django-oscar-paypal,890.0,890.0,20,True,2.0,,,,,,
142,django-mapbox-location-field,Simon-the-Shark/django-mapbox-location-field,django-mapbox-location-field,[],fields-addresses,https://github.com/simon-the-shark/django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,MIT,2019-06-26 09:38:13,2024-06-20 12:43:20,2024-06-20 12:43:20,217.0,,22.0,3.0,12.0,5.0,23.0,68.0,2024-03-18 23:36:39,2.1.0,23.0,"Simple in use location model and form field with MapInput widget for picking some location. Uses mapbox gl js,..",414.0,414.0,8.0,https://pypi.org/project/django-mapbox-location-field,1543.0,1543.0,20,True,3.0,,,,,,
143,django-react-boilerplate,vintasoftware/django-react-boilerplate,,[],project-templates,https://github.com/vintasoftware/django-react-boilerplate,https://github.com/vintasoftware/django-react-boilerplate,MIT,2016-07-19 20:37:29,2025-02-25 18:13:18,2025-02-25 18:10:47,1180.0,8.0,507.0,61.0,381.0,26.0,272.0,2099.0,,,,"Django 5, React, Bootstrap 5 with Python 3 and Webpack project boilerplate.",,,52.0,,,,19,True,1.0,,,,,,
144,django-controlcenter,byashimov/django-controlcenter,django-controlcenter,[],admin-interface,https://github.com/byashimov/django-controlcenter,https://github.com/byashimov/django-controlcenter,BSD-3-Clause,2016-03-01 15:35:59,2025-03-25 19:41:03,2025-03-25 19:39:05,206.0,2.0,83.0,45.0,37.0,10.0,24.0,993.0,,,,Set of widgets to build dashboards for Django projects.,91.0,91.0,19.0,https://pypi.org/project/django-controlcenter,7315.0,7315.0,19,True,3.0,,,,,,
145,djaodjin-saas,djaodjin/djaodjin-saas,djaodjin-saas,[],value-as-a-service-framework,https://github.com/djaodjin/djaodjin-saas,https://github.com/djaodjin/djaodjin-saas,,2013-05-06 22:43:32,2025-03-25 00:14:01,2025-03-25 00:13:55,1955.0,31.0,129.0,23.0,196.0,14.0,98.0,584.0,,,,Django application for software-as-service and subscription businesses.,12.0,12.0,13.0,https://pypi.org/project/djaodjin-saas,1307.0,1307.0,19,True,1.0,,,,,,
146,django-admin-sortable,jazzband/django-admin-sortable,django-admin-sortable,[],admin-interface-actions,https://github.com/jazzband/django-admin-sortable,https://github.com/jazzband/django-admin-sortable,,2011-08-31 19:31:13,2023-04-21 08:57:53,2022-03-13 00:03:22,621.0,,133.0,16.0,121.0,10.0,132.0,567.0,,,,Generic drag-and-drop ordering for objects and tabular inlines in Django Admin.,733.0,733.0,80.0,https://pypi.org/project/django-admin-sortable,34956.0,34956.0,19,True,3.0,,,,,,
147,django-template-partials,carltongibson/django-template-partials,django-template-partials,[],templates,https://github.com/carltongibson/django-template-partials,https://github.com/carltongibson/django-template-partials,MIT,2023-05-17 18:22:35,2025-03-23 06:18:03,2025-03-23 06:18:03,53.0,2.0,28.0,19.0,37.0,9.0,22.0,538.0,,,,Reusable named inline partials for the Django Template Language.,295.0,295.0,16.0,https://pypi.org/project/django-template-partials,52671.0,52671.0,19,True,3.0,,,,,,
148,inertia-django,inertiajs/inertia-django,inertia-django,[],templates,https://github.com/inertiajs/inertia-django,https://github.com/inertiajs/inertia-django,MIT,2022-08-11 14:47:08,2025-03-26 01:53:48,2025-03-26 01:53:47,72.0,32.0,39.0,11.0,37.0,6.0,32.0,411.0,,,,The Django adapter for Inertia.js.,131.0,131.0,14.0,https://pypi.org/project/inertia-django,6755.0,6755.0,19,True,3.0,,,,,,
149,django-fixture-magic,davedash/django-fixture-magic,django-fixture-magic,[],example-data,https://github.com/davedash/django-fixture-magic,https://github.com/davedash/django-fixture-magic,BSD-3-Clause,2010-03-05 00:50:02,2023-10-26 14:29:00,2023-10-26 14:28:50,128.0,,88.0,7.0,57.0,12.0,23.0,388.0,,,,Utilities to extract and manipulate Django Fixtures.,171.0,171.0,36.0,https://pypi.org/project/django-fixture-magic,21864.0,21864.0,19,True,3.0,,,,,,
150,django-graphql-auth,PedroBern/django-graphql-auth,django-graphql-auth,[],graphql-api,https://github.com/PedroBern/django-graphql-auth,https://github.com/PedroBern/django-graphql-auth,MIT,2020-01-15 16:36:01,2024-08-06 13:07:28,2022-06-17 09:46:13,276.0,,103.0,20.0,62.0,61.0,44.0,333.0,,,,Django registration and authentication with GraphQL.,737.0,737.0,16.0,https://pypi.org/project/django-graphql-auth,7740.0,7740.0,19,True,3.0,,,,,,
151,django-custom-user,jcugat/django-custom-user,django-custom-user,[],custom-user,https://github.com/jcugat/django-custom-user,https://github.com/jcugat/django-custom-user,BSD-3-Clause,2013-04-09 11:08:02,2023-02-15 19:27:54,2022-12-09 23:59:04,116.0,,60.0,16.0,58.0,1.0,23.0,317.0,,,,Custom user model for Django with the same behaviour as the default User class but with email instead of username.,283.0,283.0,12.0,https://pypi.org/project/django-custom-user,12016.0,12016.0,19,True,2.0,,,,,,
152,silver,silverapp/silver,silver,[],payment-subscriptions,https://github.com/silverapp/silver,https://github.com/silverapp/silver,,2014-10-07 11:39:38,2025-01-21 10:45:12,2025-01-21 10:45:07,1863.0,4.0,80.0,21.0,310.0,51.0,337.0,304.0,,,,Automated billing and payments for Django with a REST API.,11.0,11.0,24.0,https://pypi.org/project/silver,250.0,250.0,19,True,2.0,,,,,,
153,django-rich,adamchainz/django-rich,django-rich,[],management-commands,https://github.com/adamchainz/django-rich,https://github.com/adamchainz/django-rich,MIT,2021-11-25 12:48:29,2025-03-14 16:17:40,2025-03-14 16:17:10,303.0,16.0,11.0,4.0,237.0,4.0,9.0,130.0,,,,Extensions for using Rich with Django.,179.0,179.0,6.0,https://pypi.org/project/django-rich,112020.0,112020.0,19,True,3.0,,,,,,
154,pyngo,yezz123/pyngo,pyngo,[],pydantic-integration,https://github.com/yezz123/pyngo,https://github.com/yezz123/pyngo,MIT,2021-11-25 00:14:05,2025-03-24 20:53:54,2025-03-10 12:21:21,239.0,12.0,8.0,3.0,209.0,,4.0,87.0,2024-12-01 13:33:32,2.3.0,14.0,Pydantic model support for Django & Django-Rest-Framework.,23.0,23.0,8.0,https://pypi.org/project/pyngo,5659.0,5659.0,19,True,3.0,,,,,,
155,django-admin-numeric-filter,lukasvinclav/django-admin-numeric-filter,django-admin-numeric-filter,[],admin-interface-filters,https://github.com/lukasvinclav/django-admin-numeric-filter,https://github.com/lukasvinclav/django-admin-numeric-filter,MIT,2018-08-10 10:21:18,2023-02-16 07:53:41,2023-02-16 07:53:37,60.0,,35.0,3.0,18.0,5.0,14.0,79.0,2023-02-16 07:52:21,0.1.9,3.0,Numeric filters for Django admin.,205.0,205.0,14.0,https://pypi.org/project/django-admin-numeric-filter,16965.0,16965.0,19,True,1.0,,,,,,
156,shynet,milesmcc/shynet,shynet,[],analytics-framework,https://github.com/milesmcc/shynet,https://github.com/milesmcc/shynet,Apache-2.0,2020-04-09 17:51:58,2024-12-19 05:45:00,2024-12-19 05:45:00,517.0,,196.0,28.0,147.0,50.0,145.0,3003.0,2023-07-28 03:19:15,0.13.1,37.0,"Modern, privacy-friendly, and detailed web analytics that works without cookies or JS.",,,38.0,https://pypi.org/project/shynet,,,18,True,1.0,,,,,,
157,django-rules,dfunckt/django-rules,django-rules,[],authorization,https://github.com/dfunckt/django-rules,https://github.com/dfunckt/django-rules,MIT,2014-03-06 20:46:57,2024-09-02 16:01:04,2024-09-02 15:58:32,214.0,,145.0,38.0,82.0,27.0,86.0,1895.0,2024-09-02 16:01:04,3.5.0,22.0,"Awesome Django authorization, without the database.",,,32.0,https://pypi.org/project/django-rules,121.0,121.0,18,True,1.0,,,,,,
158,merchant,agiliq/merchant,merchant,[],payment-subscriptions,https://github.com/agiliq/merchant,https://github.com/agiliq/merchant,BSD-3-Clause,2010-09-29 11:30:58,2022-07-08 19:12:50,2015-07-08 05:29:26,684.0,,164.0,58.0,86.0,23.0,42.0,1019.0,,,4.0,A Django app to accept payments from various payment processors via Pluggable backends.,33.0,33.0,49.0,https://pypi.org/project/merchant,,,18,False,2.0,,,,,,
159,Autotest (fully automated testing primarily designed to test the Linux kernel) dashboard backend.,autotest/autotest,,[],test-automation-system,https://github.com/autotest/autotest,https://github.com/autotest/autotest,,2011-09-19 15:25:16,2024-02-21 07:51:13,2023-12-01 05:16:01,7843.0,,343.0,127.0,676.0,117.0,288.0,711.0,,,,Autotest - Fully automated tests on Linux.,36.0,36.0,295.0,,,,18,True,1.0,,,,,,
160,django-test-plus,revsys/django-test-plus,django-test-plus,[],testing,https://github.com/revsys/django-test-plus,https://github.com/revsys/django-test-plus,BSD-3-Clause,2015-05-23 16:08:52,2024-08-11 12:15:04,2024-08-11 12:15:01,511.0,,61.0,10.0,157.0,6.0,51.0,619.0,,,,Useful additions to Djangos default TestCase.,,,35.0,https://pypi.org/project/django-test-plus,77075.0,77075.0,18,True,3.0,,,,,,
161,django-cryptography,georgemarshall/django-cryptography,django-cryptography,[],encrpyted-fields,https://github.com/georgemarshall/django-cryptography,https://github.com/georgemarshall/django-cryptography,BSD-3-Clause,2016-03-02 07:55:01,2024-11-18 05:40:33,2024-02-16 03:05:10,153.0,,78.0,17.0,44.0,41.0,32.0,391.0,2022-04-06 04:41:14,1.1,13.0,Easily encrypt data in Django.,,,4.0,https://pypi.org/project/django-cryptography,177318.0,177318.0,18,True,1.0,,,,,,
162,django-data-browser,tolomea/django-data-browser,django-data-browser,[],data-exploration,https://github.com/tolomea/django-data-browser,https://github.com/tolomea/django-data-browser,BSD-3-Clause,2020-03-29 21:02:52,2024-04-13 08:26:56,2024-04-09 07:05:23,1139.0,,27.0,9.0,39.0,6.0,32.0,362.0,,,,Django app for user friendly querying of Django models.,37.0,37.0,10.0,https://pypi.org/project/django-data-browser,5670.0,5670.0,18,True,1.0,,,,,,
163,django-bulma,timonweb/django-bulma,django-bulma,[],mvt-bulma-css-framework-integration,https://github.com/timonweb/django-bulma,https://github.com/timonweb/django-bulma,MIT,2017-08-16 16:10:14,2024-07-09 19:26:41,2024-06-26 09:43:36,131.0,,55.0,14.0,43.0,6.0,38.0,344.0,,,,Bulma theme for Django.,528.0,528.0,15.0,https://pypi.org/project/django-bulma,3596.0,3596.0,18,True,1.0,,,,,,
164,django-oauth2-provider,caffeinehit/django-oauth2-provider,django-oauth2-provider,[],authentication-authorization,https://github.com/caffeinehit/django-oauth2-provider,https://github.com/caffeinehit/django-oauth2-provider,MIT,2012-01-18 17:05:36,2024-08-12 23:29:21,2023-02-03 07:57:29,208.0,,185.0,24.0,92.0,40.0,25.0,336.0,,,,Provide OAuth2 access to your app.,,,16.0,https://pypi.org/project/django-oauth2-provider,9694.0,9694.0,18,True,3.0,,,,,,
165,django-fsm-admin,gadventures/django-fsm-admin,django-fsm-admin,[],finite-state-machine,https://github.com/gadventures/django-fsm-admin,https://github.com/gadventures/django-fsm-admin,,2014-03-12 04:43:00,2024-04-15 10:40:23,2022-10-25 08:26:59,123.0,,95.0,28.0,66.0,19.0,20.0,202.0,,,,Mixin and template tags to integrate django-fsm transitions into the django admin.,376.0,376.0,32.0,https://pypi.org/project/django-fsm-admin,17458.0,17458.0,18,True,3.0,,,,,,
166,django-fernet-fields,orcasgit/django-fernet-fields,django-fernet-fields,[],encrpyted-fields,https://github.com/orcasgit/django-fernet-fields,https://github.com/orcasgit/django-fernet-fields,BSD-3-Clause,2015-05-25 18:10:29,2024-05-09 01:48:26,2019-05-10 16:41:45,129.0,,66.0,5.0,24.0,9.0,7.0,194.0,,,,Fernet symmetric encryption for Django model fields.,722.0,722.0,9.0,https://pypi.org/project/django-fernet-fields,28785.0,28785.0,18,False,1.0,,,,,,
167,django-phone-field,VeryApt/django-phone-field,django-phone-field,[],fields-phone-numbers,https://github.com/VeryApt/django-phone-field,https://github.com/VeryApt/django-phone-field,GPL-3.0,2018-02-22 21:40:32,2020-06-10 01:16:07,2020-06-10 01:10:54,35.0,,13.0,3.0,4.0,4.0,11.0,50.0,2020-06-10 01:16:07,1.8.1,8.0,Lightweight model and form field for phone numbers in Django.,3206.0,3206.0,4.0,https://pypi.org/project/django-phone-field,24526.0,24526.0,18,True,3.0,,,,,,
168,django-sendsms,stefanfoulis/django-sendsms,django-sendsms,[],messaging,https://github.com/stefanfoulis/django-sendsms,https://github.com/stefanfoulis/django-sendsms,MIT,2011-08-10 06:40:48,2024-01-28 06:18:00,2021-12-27 22:42:18,132.0,,90.0,14.0,38.0,5.0,19.0,260.0,,,,A simple API to send SMS messages. It is modeled after the django email api.,384.0,384.0,19.0,https://pypi.org/project/django-sendsms,4128.0,4128.0,17,True,2.0,,,,,,
