,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,trending,github_release_downloads,new_addition,updated_github_id,gitlab_id,gitlab_url
55,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2024-05-25 15:12:51,2024-05-25 15:12:49,3134.0,83.0,499.0,42.0,2446.0,396.0,561.0,3806.0,2024-05-25 15:13:13,0.232.0,100.0,A GraphQL library for Python that leverages type annotations.,,,252.0,https://pypi.org/project/strawberry,503.0,539.0,27,True,3.0,,398.0,,,,
56,InvenTree,inventree/InvenTree,,[],inventory-management-system,https://github.com/inventree/InvenTree,https://github.com/inventree/InvenTree,MIT,2017-03-23 01:44:10,2024-05-25 11:45:13,2024-05-24 13:31:23,15452.0,380.0,641.0,67.0,4386.0,212.0,2210.0,3791.0,2024-05-24 13:37:36,0.15.2,86.0,Open Source Inventory Management System.,,,85.0,,,5.0,27,True,1.0,,316.0,True,,,
57,django-rules,dfunckt/django-rules,django-rules,[],authorization,https://github.com/dfunckt/django-rules,https://github.com/dfunckt/django-rules,MIT,2014-03-06 20:46:57,2024-05-18 10:30:20,2024-05-18 10:28:35,207.0,11.0,139.0,36.0,78.0,26.0,85.0,1783.0,2024-05-18 10:32:35,3.4.0,21.0,"Awesome Django authorization, without the database.",1702.0,1702.0,31.0,https://pypi.org/project/django-rules,616.0,616.0,27,True,1.0,,,True,,,
58,django-tenant-schemas,bernardopires/django-tenant-schemas,django-tenant-schemas,[],multiple-tenants,https://github.com/bernardopires/django-tenant-schemas,https://github.com/bernardopires/django-tenant-schemas,MIT,2012-06-23 10:54:34,2023-11-01 13:33:35,2023-07-02 19:48:20,637.0,,392.0,65.0,226.0,146.0,328.0,1439.0,2023-08-27 13:05:42,1.12.0,2.0,Tenant support for Django using PostgreSQL schemas.,413.0,413.0,75.0,https://pypi.org/project/django-tenant-schemas,18503.0,18503.0,27,True,2.0,,,,,,
59,django-cachalot,noripyt/django-cachalot,django-cachalot,[],caching,https://github.com/noripyt/django-cachalot,https://github.com/noripyt/django-cachalot,BSD-3-Clause,2014-09-26 13:08:06,2024-01-11 06:46:33,2024-01-11 06:40:32,640.0,,140.0,24.0,91.0,29.0,134.0,1167.0,2024-01-11 06:46:33,2.6.2,21.0,"No effort, no worry, maximum performance.",755.0,755.0,35.0,https://pypi.org/project/django-cachalot,81653.0,81653.0,27,True,3.0,,,True,,,
60,model_bakery,model-bakers/model_bakery,model_bakery,[],testing,https://github.com/model-bakers/model_bakery,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2024-05-13 16:33:12,2024-04-21 15:07:51,371.0,6.0,80.0,11.0,337.0,26.0,106.0,802.0,2024-04-21 15:03:55,1.18.0,22.0,Object factory for Django.,4065.0,4065.0,52.0,https://pypi.org/project/model_bakery,604275.0,604275.0,27,True,2.0,,,,,,
61,model-bakery,model-bakers/model_bakery,model-bakery/,[],fake-data,https://github.com/model-bakers/model_bakery,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2024-05-13 16:33:12,2024-04-21 15:07:51,371.0,6.0,80.0,11.0,337.0,26.0,106.0,802.0,2024-04-21 15:03:55,1.18.0,22.0,Object factory for Django.,4065.0,4065.0,52.0,https://pypi.org/project/model-bakery/,604275.0,604275.0,27,True,1.0,,,,,,
62,django-paypal,spookylukey/django-paypal,django-paypal,[],payment-subscriptions,https://github.com/spookylukey/django-paypal,https://github.com/spookylukey/django-paypal,MIT,2012-06-09 14:04:06,2024-05-13 16:54:55,2024-04-30 19:48:58,795.0,10.0,195.0,27.0,120.0,11.0,152.0,713.0,,,,A pluggable Django application for integrating PayPal Payments Standard or Payments Pro.,3412.0,3412.0,73.0,https://pypi.org/project/django-paypal,19949.0,19949.0,27,True,1.0,,,,,,
63,django-rest-passwordreset,anexia-it/django-rest-passwordreset,django-rest-passwordreset,[],restful-api-drf,https://github.com/anexia-it/django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,BSD-3-Clause,2017-03-13 19:06:30,2024-04-18 20:17:04,2024-04-18 20:15:36,172.0,5.0,133.0,9.0,86.0,29.0,73.0,410.0,2024-04-18 20:17:04,1.4.1,20.0,"An extension of django rest framework, providing a configurable password reset strategy.",3513.0,3513.0,37.0,https://pypi.org/project/django-rest-passwordreset,294462.0,294462.0,27,True,3.0,,,,,,
64,djangorestframework-simplejwt,jazzband/djangorestframework-simplejwt,djangorestframework-simplejwt,[],restful-api-drf,https://github.com/jazzband/djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,MIT,2017-05-05 17:41:35,2024-05-25 19:36:29,2024-05-01 16:43:12,629.0,2.0,613.0,59.0,348.0,120.0,342.0,3847.0,2023-12-04 06:36:31,5.3.1,11.0,A JSON Web Token authentication plugin for the Django REST Framework.,,,114.0,https://pypi.org/project/djangorestframework-simplejwt,2267881.0,2267881.0,26,True,3.0,,,,,,
65,django-jet,geex-arts/django-jet,django-jet,[],admin-interface,https://github.com/geex-arts/django-jet,https://github.com/geex-arts/django-jet,AGPL-3.0,2015-07-29 21:35:35,2024-02-10 02:55:55,2019-05-21 10:57:50,891.0,,667.0,116.0,177.0,218.0,128.0,3538.0,2018-10-18 06:39:57,1.0.8,23.0,Modern responsive template for the Django admin interface with improved functionality. We are proud to announce..,3182.0,3182.0,29.0,https://pypi.org/project/django-jet,9653.0,9653.0,26,True,3.0,,,,,,
66,django-shop,awesto/django-shop,django-shop,[],ecommerce-framework,https://github.com/awesto/django-shop,https://github.com/awesto/django-shop,BSD-3-Clause,2010-11-19 11:15:48,2023-10-19 01:09:56,2021-02-28 18:04:57,5402.0,,989.0,170.0,501.0,88.0,292.0,3156.0,,,,A Django based shop system.,224.0,224.0,96.0,https://pypi.org/project/django-shop,5381.0,5381.0,26,True,3.0,,,,,,
67,django-htmx,adamchainz/django-htmx,django-htmx,[],templates,https://github.com/adamchainz/django-htmx,https://github.com/adamchainz/django-htmx,MIT,2020-10-18 17:12:47,2024-05-25 21:55:27,2024-05-25 21:55:26,451.0,28.0,124.0,39.0,373.0,8.0,60.0,1433.0,,,,Extensions for using Django with htmx.,2279.0,2279.0,19.0,https://pypi.org/project/django-htmx,181983.0,181983.0,26,True,1.0,,,,,,
68,django-ratelimit,jsocol/django-ratelimit,django-ratelimit,[],authentication-authorization,https://github.com/jsocol/django-ratelimit,https://github.com/jsocol/django-ratelimit,,2011-05-20 23:05:29,2024-05-19 23:55:09,2023-12-05 19:30:12,317.0,,173.0,19.0,157.0,22.0,125.0,1019.0,2023-07-24 20:36:04,4.1.0,2.0,Cache-based rate-limiting for Django.,2549.0,2549.0,51.0,https://pypi.org/project/django-ratelimit,474401.0,474401.0,26,True,2.0,,,,,,
69,django-easy-audit,soynatan/django-easy-audit,django-easy-audit,[],fields-versioning,https://github.com/soynatan/django-easy-audit,https://github.com/soynatan/django-easy-audit,GPL-3.0,2016-10-23 06:55:16,2024-05-03 22:13:49,2024-04-16 20:21:04,301.0,16.0,161.0,15.0,149.0,68.0,76.0,679.0,2024-03-14 01:19:05,1.3.6,55.0,"Yet another Django audit log app, hopefully the simplest one.",261.0,261.0,48.0,https://pypi.org/project/django-easy-audit,53167.0,53167.0,26,True,3.0,,,,,,
70,django-seed,brobin/django-seed,django-seed,[],example-data,https://github.com/Brobin/django-seed,https://github.com/Brobin/django-seed,MIT,2015-04-20 23:46:29,2024-04-08 02:46:34,2021-10-08 16:42:39,189.0,,77.0,11.0,63.0,16.0,42.0,670.0,2021-10-08 16:29:50,0.3.1,13.0,Seed your Django database with fake data.,4503.0,4503.0,23.0,https://pypi.org/project/django-seed,25285.0,25285.0,26,True,1.0,,,,,,
71,django-auth-adfs,snok/django-auth-adfs,django-auth-adfs,[],authentication-authorization,https://github.com/snok/django-auth-adfs,https://github.com/snok/django-auth-adfs,BSD-2-Clause,2016-02-10 08:15:03,2024-04-15 22:54:41,2023-12-18 08:14:29,495.0,,93.0,17.0,143.0,26.0,171.0,266.0,2024-02-15 15:48:58,1.14.0,34.0,A Django authentication backend for Microsoft ADFS and AzureAD.,120.0,120.0,47.0,https://pypi.org/project/django-auth-adfs,62791.0,62791.0,26,True,2.0,,,,,,
72,plane,makeplane/plane,,[],project-management-framework,https://github.com/makeplane/plane,https://github.com/makeplane/plane,AGPL-3.0,2022-11-19 12:55:01,2024-05-25 03:42:02,2024-05-24 15:45:24,3909.0,713.0,1314.0,99.0,3742.0,335.0,423.0,24782.0,2024-05-23 14:39:37,0.20-de,33.0,"Open Source JIRA, Linear and Asana Alternative. Plane helps you track your issues, epics, and product roadmaps in the..",,,81.0,,,,25,True,1.0,,,True,,,
73,Tandoor Recipes,TandoorRecipes/recipes,,[],recipe-management-framework,https://github.com/TandoorRecipes/recipes,https://github.com/TandoorRecipes/recipes,,2019-11-13 20:34:02,2024-05-22 11:07:03,2024-05-21 14:11:16,6286.0,242.0,543.0,38.0,1252.0,265.0,1402.0,5052.0,2024-04-08 05:22:52,1.5.17,100.0,"Application for managing recipes, planning meals, building shopping lists and much much more!.",,,346.0,,,,25,True,1.0,,,True,,,
74,factory_boy,FactoryBoy/factory_boy,factory_boy,[],testing,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59,2024-04-26 08:29:35,2024-04-25 09:29:04,1010.0,8.0,374.0,41.0,505.0,156.0,417.0,3428.0,,,,A test fixtures replacement for Python.,,,133.0,https://pypi.org/project/factory_boy,3910889.0,3910889.0,25,True,3.0,,,,,,
75,shuup,shuup/shuup,shuup,[],ecommerce-framework,https://github.com/shuup/shuup,https://github.com/shuup/shuup,,2015-06-03 12:53:21,2024-03-13 23:45:42,2021-08-18 22:32:03,7104.0,,1054.0,118.0,2195.0,145.0,291.0,2188.0,2021-08-17 18:55:57,2.14.3,100.0,E-Commerce Platform.,156.0,156.0,67.0,https://pypi.org/project/shuup,2246.0,2256.0,25,True,3.0,,585.0,,,,
76,django-celery-beat,celery/django-celery-beat,django-celery-beat,[],task-queues,https://github.com/celery/django-celery-beat,https://github.com/celery/django-celery-beat,,2016-08-03 22:34:19,2024-05-13 17:43:05,2024-05-13 17:43:02,388.0,7.0,403.0,46.0,301.0,88.0,313.0,1587.0,2024-03-03 17:08:51,2.6.0,15.0,Celery Periodic Tasks backed by the Django ORM.,,,117.0,https://pypi.org/project/django-celery-beat,1540437.0,1540437.0,25,True,3.0,,,,,,
77,django-post-office,ui/django-post_office,django-post-office,[],emails,https://github.com/ui/django-post_office,https://github.com/ui/django-post_office,MIT,2012-08-11 08:08:52,2024-05-20 14:14:36,2024-05-20 14:14:36,777.0,2.0,248.0,37.0,217.0,95.0,155.0,972.0,2023-08-08 12:58:21,3.7.1,8.0,"A Django app that allows you to send email asynchronously in Django. Supports HTML email, database backed templates..",84.0,84.0,78.0,https://pypi.org/project/django-post-office,47816.0,47816.0,25,True,2.0,,,,,,
78,django-otp,django-otp/django-otp,django-otp,[],authentication-authorization,https://github.com/django-otp/django-otp,https://github.com/django-otp/django-otp,Unlicense,2019-08-22 17:57:17,2024-04-16 18:54:50,2024-04-16 18:54:34,274.0,9.0,92.0,12.0,67.0,11.0,62.0,503.0,,,,A pluggable framework for adding two-factor authentication to Django using one-time passwords.,2850.0,2850.0,47.0,https://pypi.org/project/django-otp,810920.0,810920.0,25,True,3.0,,,,,,
79,django-test-migrations,wemake-services/django-test-migrations,django-test-migrations,[],testing,https://github.com/wemake-services/django-test-migrations,https://github.com/wemake-services/django-test-migrations,MIT,2019-11-21 14:10:42,2024-05-24 02:23:06,2024-04-29 11:28:46,451.0,14.0,33.0,9.0,388.0,15.0,49.0,495.0,2023-04-29 15:21:09,1.3.0,7.0,"Test django schema and data migrations, including migrations order and best practices.",726.0,726.0,18.0,https://pypi.org/project/django-test-migrations,166765.0,166765.0,25,True,3.0,,,,,,
80,django-oidc-provider,juanifioren/django-oidc-provider,django-oidc-provider,[],authentication-authorization,https://github.com/juanifioren/django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,MIT,2014-12-15 19:53:50,2024-02-29 23:56:43,2023-12-15 19:26:00,1059.0,,220.0,19.0,218.0,56.0,146.0,401.0,2023-12-15 19:23:05,0.8.2,23.0,OpenID Connect and OAuth2 provider implementation for Djangonauts.,327.0,327.0,74.0,https://pypi.org/project/django-oidc-provider,10112.0,10112.0,25,True,3.0,,,,,,
81,django-cas-ng,django-cas-ng/django-cas-ng,django-cas-ng,[],authentication-authorization,https://github.com/django-cas-ng/django-cas-ng,https://github.com/django-cas-ng/django-cas-ng,MIT,2014-05-23 22:52:34,2024-02-13 17:36:58,2023-10-17 22:52:22,655.0,,164.0,17.0,188.0,3.0,151.0,375.0,2023-10-17 22:51:49,5.0.1,28.0,"Django CAS 1.0/2.0/3.0 client authentication library, support Django 2.0, 2.1, 2.2, 3.0 and Python 3.5+.",532.0,532.0,86.0,https://pypi.org/project/django-cas-ng,32320.0,32324.0,25,True,3.0,,555.0,,,,
82,django-compressor,django-compressor/django-compressor,django-compressor,[],templates,https://github.com/django-compressor/django-compressor,https://github.com/django-compressor/django-compressor,,2010-02-05 15:48:14,2024-05-13 07:33:07,2024-05-06 23:28:17,1636.0,4.0,558.0,50.0,578.0,110.0,543.0,2762.0,,,,Compresses linked and inline javascript or CSS into a single cached file.,,,218.0,https://pypi.org/project/django-compressor,518449.0,518449.0,24,True,3.0,,,,,,
83,viewflow,viewflow/viewflow,viewflow,[],finite-state-machine,https://github.com/viewflow/viewflow,https://github.com/viewflow/viewflow,AGPL-3.0,2013-09-10 10:16:35,2024-05-12 06:36:02,2024-05-12 06:35:59,161.0,19.0,389.0,106.0,99.0,17.0,313.0,2576.0,2024-04-09 05:47:09,2.0.0,3.0,Reusable workflow library for Django.,298.0,298.0,2.0,https://pypi.org/project/viewflow,111.0,111.0,24,True,2.0,,,,,,
84,django-tailwind,timonweb/django-tailwind,django-tailwind,[],mvt-tailwind-css-framework-integration,https://github.com/timonweb/django-tailwind,https://github.com/timonweb/django-tailwind,MIT,2019-04-11 19:49:28,2024-05-24 18:57:42,2023-12-22 14:02:18,302.0,,83.0,16.0,51.0,16.0,132.0,1377.0,,,,Django + Tailwind CSS =.,3684.0,3684.0,19.0,https://pypi.org/project/django-tailwind,72524.0,72524.0,24,True,1.0,,,,,,
85,django-payments,jazzband/django-payments,django-payments,[],payment-subscriptions,https://github.com/jazzband/django-payments,https://github.com/jazzband/django-payments,,2010-09-30 14:17:47,2024-05-16 07:44:28,2024-04-17 12:39:14,883.0,4.0,264.0,41.0,246.0,64.0,102.0,989.0,2021-02-01 11:27:35,0.14.0,29.0,Universal payment handling for Django.,541.0,541.0,61.0,https://pypi.org/project/django-payments,11728.0,11728.0,24,True,2.0,,21.0,,,,
86,django-baton,otto-torino/django-baton,django-baton,[],admin-interface,https://github.com/otto-torino/django-baton,https://github.com/otto-torino/django-baton,MIT,2017-02-10 12:54:24,2024-05-24 15:22:09,2024-02-21 11:37:30,929.0,,91.0,14.0,100.0,3.0,177.0,842.0,2024-02-21 11:41:35,3.1.0,48.0,"A cool, modern and responsive django admin application based on bootstrap 5 - https://otto-torino.github.io/tag/baton/.",389.0,389.0,15.0,https://pypi.org/project/django-baton,7955.0,7955.0,24,True,3.0,-2.0,,,,,
87,django-extra-settings,fabiocaccamo/django-extra-settings,django-extra-settings,[],configuration,https://github.com/fabiocaccamo/django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,MIT,2020-02-12 10:59:54,2024-05-15 13:24:57,2024-05-15 13:24:49,315.0,16.0,28.0,8.0,117.0,2.0,29.0,484.0,2024-02-27 11:38:23,0.12.0,22.0,config and manage typed extra settings using just the django admin.,82.0,82.0,12.0,https://pypi.org/project/django-extra-settings,9766.0,9766.0,24,True,3.0,,,,,,
88,django-browser-reload,adamchainz/django-browser-reload,django-browser-reload,[],development,https://github.com/adamchainz/django-browser-reload,https://github.com/adamchainz/django-browser-reload,MIT,2021-12-14 23:01:24,2024-05-26 05:11:07,2024-05-26 05:11:06,291.0,26.0,24.0,5.0,227.0,13.0,24.0,465.0,,,,Automatically reload your browser in development.,3633.0,3633.0,6.0,https://pypi.org/project/django-browser-reload,96383.0,96383.0,24,True,1.0,,,,,,
89,django-address,furious-luke/django-address,django-address,[],fields-addresses,https://github.com/furious-luke/django-address,https://github.com/furious-luke/django-address,BSD-3-Clause,2011-04-16 01:58:58,2023-10-13 21:23:29,2022-05-05 01:23:36,216.0,,163.0,20.0,68.0,42.0,84.0,425.0,2022-05-06 20:00:17,0.2.8,7.0,A Django address model and field. Addresses may be specified by address components or by performing an automatic..,425.0,425.0,22.0,https://pypi.org/project/django-address,12362.0,12362.0,24,True,1.0,,,,,,
90,django-guid,snok/django-guid,django-guid,[],logging,https://github.com/snok/django-guid,https://github.com/snok/django-guid,MIT,2019-12-20 10:25:27,2024-05-21 07:16:37,2024-04-25 15:46:33,199.0,3.0,24.0,8.0,89.0,5.0,21.0,420.0,2024-04-25 15:48:31,3.5.0,18.0,"Inject an ID into every log message from a Django request. ASGI compatible, integrates with Sentry, and works with..",138.0,138.0,10.0,https://pypi.org/project/django-guid,85630.0,85630.0,24,True,1.0,,,,,,
91,django-authtools,fusionbox/django-authtools,django-authtools,[],custom-user,https://github.com/fusionbox/django-authtools,https://github.com/fusionbox/django-authtools,BSD-2-Clause,2013-05-20 23:19:33,2024-03-19 18:47:15,2024-03-19 18:47:10,248.0,5.0,93.0,31.0,73.0,8.0,45.0,369.0,,,,A custom User model for everybody!.,969.0,969.0,31.0,https://pypi.org/project/django-authtools,12528.0,12528.0,24,True,1.0,,,True,,,
92,aiosmtpd,aio-libs/aiosmtpd,aiosmtpd,[],emails,https://github.com/aio-libs/aiosmtpd,https://github.com/aio-libs/aiosmtpd,Apache-2.0,2016-07-14 13:51:17,2024-05-20 16:48:30,2024-05-20 16:48:29,810.0,50.0,90.0,14.0,275.0,59.0,114.0,305.0,2024-05-18 11:37:43,1.4.6,16.0,A reimplementation of the Python stdlib smtpd.py based on asyncio.,,,43.0,https://pypi.org/project/aiosmtpd,183789.0,183793.0,24,True,3.0,,333.0,,,,
93,eventsourcing,pyeventsourcing/eventsourcing,eventsourcing,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing,https://github.com/pyeventsourcing/eventsourcing,BSD-3-Clause,2015-08-25 13:35:28,2024-05-21 07:25:38,2024-04-28 15:43:56,4899.0,5.0,128.0,33.0,189.0,2.0,86.0,1404.0,,,,A library for event sourcing in Python.,151.0,151.0,27.0,https://pypi.org/project/eventsourcing,7042.0,7042.0,23,True,1.0,-2.0,,,,,
94,django-admin-tools,django-admin-tools/django-admin-tools,django-admin-tools,[],admin-interface,https://github.com/django-admin-tools/django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,MIT,2015-06-20 11:09:46,2023-08-10 12:40:54,2023-08-10 12:40:07,570.0,,111.0,25.0,49.0,19.0,61.0,840.0,,,,Extends the Django Admin to include a extensible dashboard and navigation menu.,1481.0,1481.0,82.0,https://pypi.org/project/django-admin-tools,51904.0,51904.0,23,True,3.0,,,,,,
95,django-multitenant,citusdata/django-multitenant,django-multitenant,[],multiple-tenants,https://github.com/citusdata/django-multitenant,https://github.com/citusdata/django-multitenant,MIT,2017-05-19 05:23:40,2024-05-21 05:40:59,2024-04-30 12:19:32,297.0,1.0,110.0,40.0,136.0,40.0,56.0,693.0,2023-09-26 15:28:27,4.0.0,15.0,Python/Django support for distributed multi-tenant databases like Postgres+Citus.,61.0,61.0,25.0,https://pypi.org/project/django-multitenant,23641.0,23641.0,23,True,3.0,,,,,,
96,django-mailbox,coddingtonbear/django-mailbox,django-mailbox,[],emails,https://github.com/coddingtonbear/django-mailbox,https://github.com/coddingtonbear/django-mailbox,MIT,2012-06-27 15:58:50,2024-05-24 07:27:36,2024-05-24 07:27:36,545.0,18.0,155.0,22.0,130.0,19.0,137.0,346.0,,,,"Import mail from POP3, IMAP, local email mailboxes or directly from Postfix or Exim4 into your Django application..",177.0,177.0,54.0,https://pypi.org/project/django-mailbox,7488.0,7488.0,23,True,3.0,,,,,,
97,django-fsm-log,jazzband/django-fsm-log,django-fsm-log,[],finite-state-machine,https://github.com/jazzband/django-fsm-log,https://github.com/jazzband/django-fsm-log,MIT,2013-10-30 03:15:55,2024-05-16 12:15:07,2024-05-16 12:15:07,360.0,4.0,72.0,11.0,140.0,11.0,36.0,236.0,2023-03-23 15:57:13,3.1.1,11.0,Automatic logging for Django FSM.,140.0,140.0,27.0,https://pypi.org/project/django-fsm-log,59273.0,59273.0,23,True,2.0,,,,,,
98,django-mapbox-location-field,Simon-the-Shark/django-mapbox-location-field,django-mapbox-location-field,[],fields-addresses,https://github.com/simon-the-shark/django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,MIT,2019-06-26 09:38:13,2024-03-18 23:38:47,2024-03-18 23:38:42,216.0,16.0,22.0,4.0,12.0,3.0,23.0,66.0,2024-03-18 23:36:39,2.1.0,23.0,"Simple in use location model and form field with MapInput widget for picking some location. Uses mapbox gl js,..",350.0,350.0,8.0,https://pypi.org/project/django-mapbox-location-field,1223.0,1223.0,23,True,2.0,,,,,,
99,librephotos,LibrePhotos/librephotos,,[],photo-management-framework,https://github.com/LibrePhotos/librephotos,https://github.com/LibrePhotos/librephotos,MIT,2020-11-11 23:08:19,2024-05-22 21:22:07,2024-05-22 18:53:27,1845.0,205.0,283.0,52.0,430.0,273.0,570.0,6587.0,,,,A self-hosted open source photo management service. This is the repository of the backend.,,,73.0,,,,22,True,1.0,,,True,,,
100,wemake-django-template,wemake-services/wemake-django-template,,[],reusable-app-templates,https://github.com/wemake-services/wemake-django-template,https://github.com/wemake-services/wemake-django-template,MIT,2017-09-14 09:23:23,2024-05-25 07:26:42,2024-05-25 07:26:42,2383.0,77.0,211.0,34.0,2021.0,33.0,500.0,1944.0,2023-09-05 07:57:33,goodbye-3.9,3.0,Bleeding edge django template focused on code quality and security.,,,48.0,,,,22,True,1.0,,,True,,,
101,django-google-maps,madisona/django-google-maps,django-google-maps,[],fields-addresses,https://github.com/madisona/django-google-maps,https://github.com/madisona/django-google-maps,BSD-2-Clause,2010-12-31 14:47:45,2024-03-03 01:07:44,2022-03-22 11:44:40,82.0,,93.0,19.0,46.0,12.0,35.0,280.0,2022-03-22 11:47:01,0.13.0,3.0,Using the Google Maps API with django model admin.,646.0,646.0,19.0,https://pypi.org/project/django-google-maps,10136.0,10136.0,22,True,3.0,,,,,,
102,django-slack,lamby/django-slack,django-slack,[],messaging,https://github.com/lamby/django-slack,https://github.com/lamby/django-slack,BSD-3-Clause,2014-12-10 20:34:18,2024-05-10 15:34:04,2024-05-10 15:34:04,273.0,1.0,55.0,8.0,54.0,9.0,54.0,238.0,,,,"Slack integration for Django, using the templating engine to generate messages.",382.0,382.0,29.0,https://pypi.org/project/django-slack,79278.0,79278.0,22,True,1.0,,,,,,
103,django-minio-storage,py-pa/django-minio-storage,django-minio-storage,[],storage,https://github.com/py-pa/django-minio-storage,https://github.com/py-pa/django-minio-storage,MIT,2016-07-11 10:36:18,2024-03-25 08:58:28,2023-12-19 06:54:50,227.0,,53.0,7.0,59.0,11.0,71.0,146.0,2023-08-30 20:53:31,0.5.7,8.0,A django storage driver for minio.,270.0,270.0,18.0,https://pypi.org/project/django-minio-storage,28312.0,28312.0,22,True,3.0,,,,,,
104,django-bootstrap-v5,zelenij/django-bootstrap-v5,django-bootstrap-v5,[],mvt-bootstrap-css-framework-integration,https://github.com/zelenij/django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,BSD-3-Clause,2020-12-10 11:47:38,2024-02-01 02:40:27,2024-01-07 14:31:05,937.0,,44.0,5.0,12.0,8.0,15.0,103.0,,,,Bootstrap 5 integration with Django.,7870.0,7870.0,138.0,https://pypi.org/project/django-bootstrap-v5,60563.0,60563.0,22,True,3.0,,,,,,
105,django-react-boilerplate,vintasoftware/django-react-boilerplate,,[],project-templates,https://github.com/vintasoftware/django-react-boilerplate,https://github.com/vintasoftware/django-react-boilerplate,MIT,2016-07-19 20:37:29,2024-05-22 20:49:39,2024-05-20 15:21:41,1167.0,43.0,439.0,59.0,375.0,24.0,265.0,1853.0,,,,"Django 5, React, Bootstrap 5 with Python 3 and webpack project boilerplate.",,,50.0,,,,21,True,1.0,,,True,,,
106,pinax-stripe-light,pinax/pinax-stripe-light,pinax-stripe-light,[],payment-subscriptions,https://github.com/pinax/pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,MIT,2012-08-18 15:39:19,2022-08-18 20:07:37,2021-11-28 01:59:11,1502.0,,269.0,32.0,348.0,68.0,229.0,679.0,2021-11-28 02:09:03,5.0.0,9.0,a payments Django app for Stripe.,,,72.0,https://pypi.org/project/pinax-stripe-light,280.0,280.0,21,True,2.0,,,,,,
107,djantic,jordaneremieff/djantic,djantic,[],pydantic-integration,https://github.com/jordaneremieff/djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2024-03-15 10:03:00,2023-02-13 12:15:42,120.0,,34.0,7.0,38.0,13.0,28.0,442.0,2022-04-14 10:14:45,0.7.0,15.0,Pydantic model support for Django.,71.0,71.0,4.0,https://pypi.org/project/djantic,21308.0,21308.0,21,True,2.0,,,,,,
108,django-getpaid,django-getpaid/django-getpaid,django-getpaid,[],payment-subscriptions,https://github.com/django-getpaid/django-getpaid,https://github.com/django-getpaid/django-getpaid,MIT,2012-07-15 15:11:34,2021-12-12 18:31:41,2021-12-12 18:31:33,405.0,,107.0,21.0,93.0,3.0,58.0,439.0,2020-04-19 09:05:46,2.0.0,6.0,Django payments processor.,46.0,46.0,30.0,https://pypi.org/project/django-getpaid,899.0,899.0,21,True,2.0,,,,,,
109,django-dynamic-fixture,paulocheque/django-dynamic-fixture,django-dynamic-fixture,[],fake-data,https://github.com/paulocheque/django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,2012-04-04 22:54:41,2023-09-15 22:38:21,2023-09-15 22:36:31,433.0,,61.0,19.0,94.0,5.0,63.0,388.0,,,,A complete library to create dynamic model instances for testing purposes.,1182.0,1182.0,36.0,https://pypi.org/project/django-dynamic-fixture,93901.0,93901.0,21,True,3.0,,,,,,
110,django-ninja-extra,eadwinCode/django-ninja-extra,django-ninja-extra,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,MIT,2021-06-17 09:58:17,2024-05-09 16:08:18,2024-05-09 16:08:18,595.0,41.0,27.0,11.0,86.0,8.0,37.0,311.0,2024-05-06 14:32:03,0.20.7,36.0,Django Ninja Extra - Class-Based Utility and more for Django Ninja(Fast Django REST framework).,,,15.0,https://pypi.org/project/django-ninja-extra,46800.0,46800.0,21,True,2.0,,,,,,
111,django-click,GaretJax/django-click,django-click,[],management-commands,https://github.com/GaretJax/django-click,https://github.com/GaretJax/django-click,MIT,2015-09-10 22:48:53,2024-04-21 17:09:12,2024-04-21 17:08:26,126.0,6.0,18.0,7.0,23.0,9.0,9.0,240.0,2024-04-21 17:09:57,2.4.0,4.0,Write Django management command using the click CLI library.,299.0,299.0,12.0,https://pypi.org/project/django-click,36192.0,36192.0,21,True,3.0,,,,,,
