,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,github_release_downloads,trending,new_addition,gitlab_id,gitlab_url
0,pydantic,pydantic/pydantic,pydantic,[],pydantic-integration,https://github.com/pydantic/pydantic,https://github.com/pydantic/pydantic,MIT,2017-05-03 21:23:58,2025-02-28 19:14:29,2025-02-28 19:11:48,3507.0,160.0,1996.0,129.0,4341.0,451.0,4483.0,22623.0,2025-01-24 01:32:59,2.10.6,100.0,Data validation using Python type hints.,679418.0,679418.0,605.0,https://pypi.org/project/pydantic,285071261.0,285071261.0,46,True,1.0,,,,,,
1,celery,celery/celery,celery,[],task-queues,https://github.com/celery/celery,https://github.com/celery/celery,,2009-04-24 11:31:24,2025-02-27 15:03:19,2025-02-27 15:03:17,12783.0,56.0,4586.0,471.0,3505.0,666.0,4425.0,25675.0,2024-04-17 20:32:41,5.4.0,57.0,Distributed Task Queue (development branch).,160459.0,160459.0,1399.0,https://pypi.org/project/celery,14232748.0,14232748.0,43,True,1.0,,,,,,
2,wagtail,wagtail/wagtail,wagtail,[],cms-framework,https://github.com/wagtail/wagtail,https://github.com/wagtail/wagtail,BSD-3-Clause,2014-02-03 12:41:59,2025-02-24 15:17:08,2025-02-24 15:16:50,18565.0,335.0,3964.0,339.0,7314.0,856.0,4356.0,18816.0,2025-02-21 16:27:54,6.4.1,100.0,A Django content management system focused on flexibility and user experience.,11217.0,11217.0,976.0,https://pypi.org/project/wagtail,294136.0,294136.0,42,True,1.0,,,,,,
3,django-cms,django-cms/django-cms,django-cms,[],cms-framework,https://github.com/django-cms/django-cms,https://github.com/django-cms/django-cms,BSD-3-Clause,2009-03-05 10:14:18,2025-02-28 19:42:45,2025-02-28 17:26:35,16238.0,47.0,3066.0,396.0,4500.0,95.0,3480.0,10361.0,2024-11-13 07:54:35,4.1.4,22.0,The easy-to-use and developer-friendly enterprise CMS powered by Django.,5393.0,5393.0,580.0,https://pypi.org/project/django-cms,73900.0,73900.0,41,True,3.0,,,,,,
4,django-allauth,pennersr/django-allauth,django-allauth,[],authentication-authorization,https://github.com/pennersr/django-allauth,https://github.com/pennersr/django-allauth,MIT,2010-10-10 20:10:52,2025-02-26 12:26:15,2025-02-26 12:25:48,3632.0,75.0,2977.0,200.0,1623.0,1.0,2390.0,9792.0,,,,"Integrated set of Django applications addressing authentication, registration, account management as well as 3rd party..",242312.0,242312.0,754.0,https://pypi.org/project/django-allauth,1217384.0,1217384.0,40,True,1.0,,,,,,
5,django-debug-toolbar,jazzband/django-debug-toolbar,django-debug-toolbar,[],debugging,https://github.com/django-commons/django-debug-toolbar,https://github.com/django-commons/django-debug-toolbar,BSD-3-Clause,2008-08-28 06:58:04,2025-02-27 15:35:45,2025-02-26 18:52:16,2714.0,31.0,940.0,113.0,1139.0,71.0,872.0,8182.0,2025-01-14 02:39:23,5.0.1,26.0,A configurable set of panels that display various debug information about the current request/response.,99760.0,99760.0,307.0,https://pypi.org/project/django-debug-toolbar,3474818.0,3474819.0,40,True,1.0,django-commons/django-debug-toolbar,248.0,,,,
6,django-rest-framework,encode/django-rest-framework,django-rest-framework,[],restful-api-drf,https://github.com/encode/django-rest-framework,https://github.com/encode/django-rest-framework,,2011-03-02 17:13:56,2025-02-27 11:27:41,2025-02-27 11:27:32,8844.0,15.0,6764.0,630.0,4757.0,,,28853.0,2024-12-28 10:24:43,3.15.2,19.0,Web APIs for Django.,776921.0,776921.0,1425.0,https://pypi.org/project/django-rest-framework,120941.0,120941.0,39,True,1.0,,,,,,
7,loguru,Delgan/loguru,loguru,[],logging,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32,2025-02-25 21:40:48,2025-02-25 21:32:44,940.0,63.0,712.0,143.0,237.0,206.0,865.0,20923.0,2024-12-06 11:25:42,0.7.3,22.0,Python logging made (stupidly) simple.,117047.0,117047.0,66.0,https://pypi.org/project/loguru,17059848.0,17059848.0,39,True,1.0,,,,,,
8,sentry,getsentry/sentry,,[],monitoring-framework,https://github.com/getsentry/sentry,https://github.com/getsentry/sentry,,2010-08-30 22:06:41,2025-03-01 00:14:13,2025-02-28 22:57:16,80373.0,3717.0,4216.0,686.0,70186.0,2132.0,12538.0,40139.0,2025-02-18 19:23:53,25.2.0,100.0,Developer-first error tracking and performance monitoring.,516.0,516.0,904.0,,,448.0,38,True,1.0,,39905.0,,,,
9,django-extensions,django-extensions/django-extensions,django-extensions,[],management-commands,https://github.com/django-extensions/django-extensions,https://github.com/django-extensions/django-extensions,MIT,2009-03-21 16:11:19,2025-01-17 19:34:21,2025-01-17 19:34:21,3630.0,4.0,1131.0,102.0,1006.0,176.0,730.0,6638.0,2023-06-07 11:23:14,3.2.3,5.0,This is a repository for collecting global custom management extensions for the Django Framework.,240420.0,240420.0,579.0,https://pypi.org/project/django-extensions,4770623.0,4770623.0,38,True,1.0,,,,,,
10,django-import-export,django-import-export/django-import-export,django-import-export,[],admin-interface-actions,https://github.com/django-import-export/django-import-export,https://github.com/django-import-export/django-import-export,BSD-2-Clause,2012-11-15 13:12:22,2025-02-26 10:31:24,2025-02-26 10:31:24,1573.0,25.0,759.0,62.0,914.0,19.0,1079.0,3143.0,2025-02-25 12:37:54,4.3.7,52.0,Django application and library for importing and exporting data with admin integration.,107944.0,107944.0,231.0,https://pypi.org/project/django-import-export,1303857.0,1303857.0,38,True,1.0,,,,,,
11,rq,rq/rq,rq,[],task-queues,https://github.com/rq/rq,https://github.com/rq/rq,,2011-11-14 10:53:48,2025-02-24 15:19:22,2025-02-24 15:19:22,1921.0,16.0,1403.0,206.0,955.0,202.0,974.0,10046.0,2024-12-23 13:13:31,2.1,32.0,Simple job queues for Python.,18936.0,18936.0,329.0,https://pypi.org/project/rq,1700507.0,1700507.0,37,True,2.0,,,,,,
12,graphene,graphql-python/graphene,graphene,[],graphql-api,https://github.com/graphql-python/graphene,https://github.com/graphql-python/graphene,MIT,2015-09-24 09:18:18,2024-11-09 20:43:58,2024-11-09 20:43:17,1787.0,,810.0,141.0,571.0,91.0,910.0,8145.0,2024-11-09 20:43:58,3.4.3,63.0,GraphQL framework for Python.,26226.0,26226.0,211.0,https://pypi.org/project/graphene,11311197.0,11311197.0,37,True,1.0,,,,,,
13,pytest-django,pytest-dev/pytest-django,pytest-django,[],testing,https://github.com/pytest-dev/pytest-django,https://github.com/pytest-dev/pytest-django,,2011-09-29 19:35:55,2025-02-10 14:52:09,2025-02-10 14:48:47,1301.0,12.0,338.0,40.0,629.0,158.0,388.0,1423.0,2025-02-10 14:56:10,4.10.0,24.0,A Django plugin for pytest.,86840.0,86840.0,153.0,https://pypi.org/project/pytest-django,5173544.0,5173544.0,37,True,1.0,,,,,,
14,django-oscar,django-oscar/django-oscar,django-oscar,[],ecommerce-framework,https://github.com/django-oscar/django-oscar,https://github.com/django-oscar/django-oscar,BSD-3-Clause,2010-12-08 21:30:32,2025-02-24 15:20:19,2025-02-19 14:06:11,9155.0,27.0,2191.0,271.0,2918.0,92.0,1416.0,6352.0,2024-09-20 11:17:48,3.2.5,10.0,Domain-driven e-commerce for Django.,1148.0,1148.0,372.0,https://pypi.org/project/django-oscar,27688.0,27688.0,36,True,1.0,,,-1.0,,,
15,django-storages,jschneier/django-storages,django-storages,[],storage,https://github.com/jschneier/django-storages,https://github.com/jschneier/django-storages,BSD-3-Clause,2014-12-09 00:37:09,2025-02-27 05:19:32,2025-02-27 05:19:32,1158.0,10.0,822.0,42.0,760.0,105.0,626.0,2805.0,,,,https://django-storages.readthedocs.io/.,195323.0,195323.0,279.0,https://pypi.org/project/django-storages,4741811.0,4741811.0,36,True,1.0,,,,,,
16,django-simple-history,jazzband/django-simple-history,django-simple-history,[],fields-versioning,https://github.com/jazzband/django-simple-history,https://github.com/jazzband/django-simple-history,BSD-3-Clause,2011-03-06 22:42:19,2025-02-27 17:44:23,2025-02-16 14:24:43,1400.0,13.0,466.0,44.0,857.0,145.0,456.0,2282.0,2025-01-26 23:57:27,3.9.0,40.0,Store model history and view/revert changes from admin site.,6335.0,6335.0,186.0,https://pypi.org/project/django-simple-history,1615024.0,1615024.0,36,True,1.0,,,,,,
17,structlog,hynek/structlog,structlog,[],logging,https://github.com/hynek/structlog,https://github.com/hynek/structlog,,2013-08-13 15:55:58,2025-02-25 04:54:23,2025-02-25 04:54:23,1686.0,40.0,233.0,34.0,346.0,30.0,324.0,3804.0,2025-01-16 13:03:28,25.1.0,17.0,"Simple, powerful, and fast logging for Python.",17146.0,17146.0,128.0,https://pypi.org/project/structlog,35786535.0,35786535.0,35,True,2.0,,,,,,
18,ariadne,mirumee/ariadne,ariadne,[],graphql-api,https://github.com/mirumee/ariadne,https://github.com/mirumee/ariadne,BSD-3-Clause,2018-07-09 09:46:17,2025-02-26 12:49:52,2025-02-26 12:49:52,1985.0,112.0,183.0,40.0,682.0,33.0,288.0,2240.0,2025-02-19 15:03:04,0.26.1,50.0,Python library for implementing GraphQL servers using schema-first approach.,1818.0,1818.0,84.0,https://pypi.org/project/ariadne,538378.0,538378.0,35,True,2.0,,28.0,,,,
19,JumpServer (Community Edition),jumpserver/jumpserver,,[],pam-framework,https://github.com/jumpserver/jumpserver,https://github.com/jumpserver/jumpserver,GPL-3.0,2014-07-04 03:54:59,2025-02-28 10:55:38,2025-02-27 09:14:59,11980.0,160.0,5317.0,657.0,7932.0,42.0,6907.0,26154.0,2025-02-20 08:00:58,4.7.0,100.0,An open-source PAM tool alternative to CyberArk.,21.0,21.0,171.0,,,2975.0,34,True,1.0,,92249.0,,,,
20,DefectDojo,DefectDojo/django-DefectDojo,,[],security-framework,https://github.com/DefectDojo/django-DefectDojo,https://github.com/DefectDojo/django-DefectDojo,BSD-3-Clause,2015-02-19 17:53:47,2025-02-28 17:29:44,2025-02-25 20:16:19,11586.0,347.0,1574.0,210.0,8752.0,344.0,2585.0,3903.0,2025-02-24 15:14:50,2.43.4,100.0,"DevSecOps, ASPM, Vulnerability Management. All on one platform.",,,496.0,,,16067.0,34,True,1.0,,321357.0,,,,
21,django-guardian,django-guardian/django-guardian,django-guardian,[],authentication-authorization,https://github.com/django-guardian/django-guardian,https://github.com/django-guardian/django-guardian,,2010-06-04 23:15:37,2025-02-02 10:22:34,2025-02-02 10:22:33,1174.0,66.0,550.0,78.0,373.0,116.0,353.0,3695.0,2025-01-24 09:03:29,2.0.0,6.0,Per object permissions for Django.,7238.0,7238.0,171.0,https://pypi.org/project/django-guardian,363630.0,363630.0,34,True,1.0,,,,,,
22,django-environ,joke2k/django-environ,django-environ,[],configuration,https://github.com/joke2k/django-environ,https://github.com/joke2k/django-environ,MIT,2013-04-02 13:50:07,2025-02-03 17:12:03,2025-01-13 15:27:06,678.0,1.0,312.0,37.0,299.0,65.0,191.0,3057.0,2025-01-16 22:05:33,0.12.0,20.0,Django-environ allows you to utilize 12factor inspired environment variables to configure your Django application.,249665.0,249665.0,97.0,https://pypi.org/project/django-environ,3136555.0,3136556.0,34,True,1.0,,144.0,,,,
23,whitenoise,evansd/whitenoise,whitenoise,[],static-file-serving,https://github.com/evansd/whitenoise,https://github.com/evansd/whitenoise,MIT,2013-08-08 11:02:06,2025-02-19 12:16:45,2025-02-19 12:08:59,869.0,15.0,147.0,26.0,389.0,26.0,219.0,2602.0,,,,Radically simplified static file serving for Python web apps.,482014.0,482014.0,69.0,https://pypi.org/project/whitenoise,3943482.0,3943482.0,34,True,1.0,,,,,,
24,django-jazzmin,farridav/django-jazzmin,django-jazzmin,[],admin-interface,https://github.com/farridav/django-jazzmin,https://github.com/farridav/django-jazzmin,MIT,2020-05-11 19:50:44,2025-01-14 22:34:10,2025-01-11 13:37:30,1132.0,18.0,290.0,38.0,322.0,119.0,168.0,1701.0,2024-10-08 17:40:29,3.0.1,32.0,Jazzy theme for Django.,15035.0,15035.0,76.0,https://pypi.org/project/django-jazzmin,275510.0,275510.0,34,True,1.0,,,,,,
25,django-oauth-toolkit,jazzband/django-oauth-toolkit,django-oauth-toolkit,[],authentication-authorization,https://github.com/jazzband/django-oauth-toolkit,https://github.com/jazzband/django-oauth-toolkit,,2013-05-20 15:46:18,2025-02-24 18:00:05,2025-02-24 18:00:02,1420.0,15.0,762.0,68.0,680.0,183.0,683.0,3215.0,2024-09-07 14:10:46,3.0.1,29.0,OAuth2 goodies for the Djangonauts!.,10889.0,10889.0,267.0,https://pypi.org/project/django-oauth-toolkit,918368.0,918368.0,33,True,2.0,,,-1.0,,,
26,django-reversion,etianen/django-reversion,django-reversion,[],fields-versioning,https://github.com/etianen/django-reversion,https://github.com/etianen/django-reversion,BSD-3-Clause,2010-05-31 15:32:25,2024-08-09 21:29:48,2024-08-09 21:29:45,1546.0,,460.0,56.0,319.0,18.0,635.0,3079.0,2024-08-09 21:30:11,5.1.0,17.0,django-reversion is an extension to the Django web framework that provides version control for model instances.,7666.0,7666.0,193.0,https://pypi.org/project/django-reversion,611690.0,611690.0,33,True,2.0,,,,,,
27,django-admin-interface,fabiocaccamo/django-admin-interface,django-admin-interface,[],admin-interface,https://github.com/fabiocaccamo/django-admin-interface,https://github.com/fabiocaccamo/django-admin-interface,MIT,2015-10-26 14:46:36,2025-03-01 00:11:42,2025-02-21 13:58:55,930.0,10.0,171.0,32.0,198.0,10.0,199.0,1890.0,2025-01-17 19:52:23,0.29.4,68.0,"djangos default admin interface with superpowers - customizable themes, popup windows replaced by modals and many..",4851.0,4851.0,39.0,https://pypi.org/project/django-admin-interface,166098.0,166098.0,33,True,2.0,,,,,,
28,django-constance,jazzband/django-constance,django-constance,[],configuration,https://github.com/jazzband/django-constance,https://github.com/jazzband/django-constance,BSD-3-Clause,2010-09-20 12:42:29,2025-02-06 10:27:44,2025-02-04 21:11:22,708.0,20.0,291.0,34.0,310.0,13.0,286.0,1745.0,2025-02-06 10:27:44,4.3.2,14.0,Dynamic Django settings.,2267.0,2267.0,150.0,https://pypi.org/project/django-constance,360495.0,360495.0,33,True,2.0,,,,,,
29,dj-stripe,dj-stripe/dj-stripe,dj-stripe,[],payment-subscriptions,https://github.com/dj-stripe/dj-stripe,https://github.com/dj-stripe/dj-stripe,MIT,2013-08-05 15:31:30,2025-02-01 21:48:49,2025-01-07 18:00:54,3334.0,24.0,480.0,31.0,1032.0,62.0,964.0,1682.0,2025-01-12 16:54:39,2.9.0,71.0,dj-stripe automatically syncs your Stripe Data to your local database as pre-implemented Django Models allowing you to..,1148.0,1148.0,129.0,https://pypi.org/project/dj-stripe,113407.0,113407.0,33,True,1.0,,,,,,
30,dj-database-url,jazzband/dj-database-url,dj-database-url,[],configuration,https://github.com/jazzband/dj-database-url,https://github.com/jazzband/dj-database-url,BSD-3-Clause,2012-04-30 17:20:23,2025-02-17 17:37:20,2025-02-16 07:53:52,312.0,2.0,199.0,33.0,165.0,4.0,93.0,1502.0,2024-10-23 10:01:03,2.3.0,8.0,Use Database URLs in your Django Application.,297434.0,297434.0,73.0,https://pypi.org/project/dj-database-url,2333488.0,2333488.0,33,True,2.0,,,,,,
31,django-phonenumber-field,stefanfoulis/django-phonenumber-field,django-phonenumber-field,[],fields-phone-numbers,https://github.com/stefanfoulis/django-phonenumber-field,https://github.com/stefanfoulis/django-phonenumber-field,MIT,2011-08-31 17:52:05,2025-02-21 08:12:50,2025-02-21 08:12:50,613.0,9.0,298.0,22.0,398.0,8.0,221.0,1502.0,2024-06-24 13:48:07,8.0.0,12.0,A django model and form field for normalised phone numbers using python-phonenumbers.,30002.0,30002.0,114.0,https://pypi.org/project/django-phonenumber-field,1710075.0,1710075.0,33,True,1.0,,33.0,,,,
32,Paperless-ngx,paperless-ngx/paperless-ngx,,[],document-management-framework,https://github.com/paperless-ngx/paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,GPL-3.0,2022-02-12 21:56:52,2025-02-28 21:58:57,2025-02-28 21:58:56,9972.0,278.0,1464.0,125.0,2795.0,,1863.0,25369.0,2025-01-31 16:20:11,2.14.7,100.0,"A community-supported supercharged version of paperless: scan, index and archive all your physical documents.",,,390.0,,,4800.0,32,True,1.0,,144020.0,,,,
33,saleor,saleor/saleor,saleor,[],ecommerce-framework,https://github.com/saleor/saleor,https://github.com/saleor/saleor,BSD-3-Clause,2013-02-12 16:46:39,2025-02-28 16:05:42,2025-02-28 12:32:35,21786.0,117.0,5463.0,375.0,11709.0,290.0,4054.0,21171.0,2025-02-28 06:35:36,3.20.73,100.0,"Saleor Core: the high performance, composable, headless commerce API.",6.0,6.0,304.0,https://pypi.org/project/saleor,37.0,134.0,32,True,2.0,,679.0,-1.0,,,
34,netbox,netbox-community/netbox,,[],network-automation-system,https://github.com/netbox-community/netbox,https://github.com/netbox-community/netbox,Apache-2.0,2016-02-29 14:15:46,2025-02-28 21:43:41,2025-02-28 16:01:48,13544.0,196.0,2629.0,413.0,3482.0,354.0,10482.0,16985.0,2025-02-21 20:36:02,4.2.4,100.0,The premier source of truth powering network automation. Open source under Apache 2. Try NetBox Cloud free:..,,,396.0,,,,32,True,1.0,,,1.0,,,
35,transitions,pytransitions/transitions,transitions,[],finite-state-machine,https://github.com/pytransitions/transitions,https://github.com/pytransitions/transitions,MIT,2014-10-12 20:59:09,2024-08-23 09:02:43,2024-08-13 12:28:13,1100.0,,520.0,99.0,192.0,10.0,432.0,5930.0,2024-08-06 13:42:45,0.9.2,32.0,"A lightweight, object-oriented finite state machine implementation in Python with many extensions.",3906.0,3906.0,77.0,https://pypi.org/project/transitions,807722.0,807722.0,32,True,1.0,,,,,,
36,graphene-django,graphql-python/graphene-django,graphene-django,[],graphql-api,https://github.com/graphql-python/graphene-django,https://github.com/graphql-python/graphene-django,MIT,2016-09-17 23:26:25,2025-02-17 07:14:53,2024-12-27 05:46:47,969.0,1.0,739.0,70.0,636.0,145.0,682.0,4338.0,2024-06-12 02:55:27,3.2.2,52.0,"Build powerful, efficient, and flexible GraphQL APIs with seamless Django integration.",15678.0,15678.0,224.0,https://pypi.org/project/graphene-django,580650.0,580650.0,32,True,2.0,,,,,,
37,django-bootstrap3,zostera/django-bootstrap3,django-bootstrap3,[],mvt-bootstrap-css-framework-integration,https://github.com/zostera/django-bootstrap3,https://github.com/zostera/django-bootstrap3,BSD-3-Clause,2013-08-13 13:48:04,2025-02-28 10:08:47,2025-02-28 10:07:39,1153.0,15.0,670.0,103.0,767.0,,297.0,2340.0,,,,Bootstrap 3 integration with Django.,19309.0,19309.0,100.0,https://pypi.org/project/django-bootstrap3,128805.0,128805.0,32,True,1.0,,,,,,
38,social-app-django,python-social-auth/social-app-django,social-app-django,[],authentication-authorization,https://github.com/python-social-auth/social-app-django,https://github.com/python-social-auth/social-app-django,BSD-3-Clause,2016-09-24 18:06:40,2025-02-28 12:02:15,2025-02-28 12:02:14,2449.0,46.0,373.0,33.0,333.0,128.0,173.0,2058.0,2025-02-13 13:07:15,5.4.3,8.0,Python Social Auth - Application - Django.,48845.0,48845.0,333.0,https://pypi.org/project/social-app-django,,,32,True,2.0,,,,,,
39,django-waffle,django-waffle/django-waffle,django-waffle,[],feature-flipper,https://github.com/jazzband/django-waffle,https://github.com/jazzband/django-waffle,BSD-3-Clause,2011-01-23 17:42:09,2025-02-24 17:19:20,2025-01-22 08:04:46,463.0,9.0,239.0,24.0,334.0,40.0,176.0,1154.0,2024-11-15 17:30:58,4.2.0,25.0,A feature flipper for Django.,1540.0,1540.0,122.0,https://pypi.org/project/django-waffle,740324.0,740324.0,32,True,1.0,jazzband/django-waffle,,,,,
40,django-bootstrap4,zostera/django-bootstrap4,django-bootstrap4,[],mvt-bootstrap-css-framework-integration,https://github.com/zostera/django-bootstrap4,https://github.com/zostera/django-bootstrap4,BSD-3-Clause,2017-04-25 15:55:15,2025-02-28 10:23:43,2024-12-11 07:36:02,1275.0,3.0,215.0,37.0,644.0,17.0,144.0,1026.0,2021-05-20 08:44:02,3.0.1,2.0,Bootstrap 4 integration with Django.,170742.0,170742.0,139.0,https://pypi.org/project/django-bootstrap4,181330.0,181330.0,32,True,1.0,,,,,,
41,logfire,pydantic/logfire,logfire,[],apm,https://github.com/pydantic/logfire,https://github.com/pydantic/logfire,MIT,2024-04-23 11:50:23,2025-02-27 15:56:13,2025-02-25 14:47:19,1140.0,177.0,95.0,13.0,626.0,84.0,182.0,2756.0,2025-02-25 14:47:59,3.6.4,81.0,Uncomplicated Observability for Python and beyond!.,782.0,782.0,47.0,https://pypi.org/project/logfire,271200.0,271200.0,31,True,1.0,,,,,,
42,django-rq,rq/django-rq,django-rq,[],task-queues,https://github.com/rq/django-rq,https://github.com/rq/django-rq,MIT,2012-05-15 10:21:58,2025-01-14 22:32:19,2025-01-04 01:36:37,656.0,1.0,283.0,26.0,331.0,100.0,263.0,1865.0,2024-11-03 09:14:46,2.10.3,14.0,A simple app that provides django integration for RQ (Redis Queue).,3880.0,3880.0,130.0,https://pypi.org/project/django-rq,337129.0,337129.0,31,True,3.0,,,,,,
43,django-two-factor-auth,jazzband/django-two-factor-auth,django-two-factor-auth,[],authentication-authorization,https://github.com/jazzband/django-two-factor-auth,https://github.com/jazzband/django-two-factor-auth,MIT,2012-09-11 13:25:14,2025-02-24 18:52:34,2025-02-24 18:52:33,832.0,9.0,426.0,38.0,372.0,85.0,288.0,1742.0,2023-04-05 21:44:13,1.15.1,34.0,Complete Two-Factor Authentication for Django providing the easiest integration into most Django projects.,1931.0,1931.0,106.0,https://pypi.org/project/django-two-factor-auth,462161.0,462161.0,31,True,2.0,,,,,,
44,django-anymail,anymail/django-anymail,django-anymail,[],emails,https://github.com/anymail/django-anymail,https://github.com/anymail/django-anymail,BSD-3-Clause,2016-03-10 02:55:09,2025-02-22 19:14:49,2025-02-22 19:14:45,924.0,11.0,132.0,23.0,162.0,4.0,228.0,1724.0,2024-09-09 19:29:32,12.0,60.0,"Django email backends and webhooks for Amazon SES, Brevo (Sendinblue), MailerSend, Mailgun, Mailjet, Postmark, Postal,..",7249.0,7249.0,67.0,https://pypi.org/project/django-anymail,819432.0,819433.0,31,True,1.0,,161.0,,,,
45,django-tenants,django-tenants/django-tenants,django-tenants,[],multiple-tenants,https://github.com/django-tenants/django-tenants,https://github.com/django-tenants/django-tenants,MIT,2015-06-09 19:48:59,2025-02-24 03:13:54,2025-02-19 08:48:00,1093.0,21.0,349.0,59.0,358.0,237.0,438.0,1612.0,2024-08-27 13:29:44,3.7.0,48.0,Django tenants using PostgreSQL Schemas.,1104.0,1104.0,114.0,https://pypi.org/project/django-tenants,128707.0,128707.0,31,True,1.0,,,,,,
46,django-auditlog,jazzband/django-auditlog,django-auditlog,[],fields-versioning,https://github.com/jazzband/django-auditlog,https://github.com/jazzband/django-auditlog,MIT,2013-10-20 12:10:40,2025-02-26 14:46:55,2025-02-26 14:46:55,543.0,7.0,381.0,25.0,406.0,75.0,221.0,1189.0,2024-04-12 09:55:11,3.0.0,19.0,A Django app that keeps a log of changes made to an object.,1364.0,1364.0,87.0,https://pypi.org/project/django-auditlog,443804.0,443807.0,31,True,2.0,,491.0,1.0,,,
47,django-q,Koed00/django-q,django-q,[],task-queues,https://github.com/Koed00/django-q,https://github.com/Koed00/django-q,MIT,2015-06-14 12:37:08,2024-08-13 12:14:42,2021-06-26 12:04:16,1246.0,,239.0,52.0,313.0,279.0,154.0,1857.0,2021-06-10 16:52:14,1.3.9,78.0,A multiprocessing distributed task queue for Django.,1877.0,1877.0,62.0,https://pypi.org/project/django-q,82272.0,82272.0,30,True,3.0,,,,,,
48,django-ninja,vitalik/django-ninja,django-ninja,[],restful-api-ninja,https://github.com/vitalik/django-ninja,https://github.com/vitalik/django-ninja,MIT,2020-05-19 08:48:53,2025-01-12 12:16:22,2025-01-12 12:16:22,1248.0,25.0,466.0,71.0,384.0,331.0,550.0,7804.0,2024-08-15 09:14:29,1.3.0,43.0,"Fast, Async-ready, Openapi, type hints based framework for building APIs.",,,154.0,https://pypi.org/project/django-ninja,680767.0,680767.0,29,True,1.0,,,,,,
49,Open edX,openedx/edx-platform,,[],education-framework,https://github.com/openedx/edx-platform,https://github.com/openedx/edx-platform,AGPL-3.0,2013-05-30 20:20:38,2025-02-28 09:16:30,2025-02-28 07:36:04,66474.0,285.0,3635.0,430.0,35604.0,215.0,457.0,7612.0,2015-03-02 21:13:51,named-release/birch,4.0,"The Open edX LMS & Studio, powering education sites around the world!.",3.0,3.0,1438.0,,,,29,True,1.0,,,,,,
50,djangorestframework-simplejwt,jazzband/djangorestframework-simplejwt,djangorestframework-simplejwt,[],restful-api-drf,https://github.com/jazzband/djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,MIT,2017-05-05 17:41:35,2025-02-28 17:23:26,2025-02-28 17:22:46,662.0,31.0,629.0,56.0,388.0,123.0,368.0,4107.0,2025-02-26 19:34:29,5.5.0,13.0,A JSON Web Token authentication plugin for the Django REST Framework.,,,129.0,https://pypi.org/project/djangorestframework-simplejwt,3397742.0,3397742.0,29,True,2.0,,,,,,
51,django-fsm,viewflow/django-fsm,django-fsm,[],finite-state-machine,https://github.com/viewflow/django-fsm,https://github.com/viewflow/django-fsm,MIT,2010-05-31 14:03:48,2024-04-16 12:13:04,2024-04-16 12:13:00,353.0,,283.0,46.0,146.0,1.0,156.0,2340.0,2024-04-09 07:55:47,3.0.0,5.0,Django friendly finite state machine support.,1787.0,1787.0,70.0,https://pypi.org/project/django-fsm,358713.0,358713.0,29,True,2.0,,,,,,
52,django-ses,django-ses/django-ses,django-ses,[],emails,https://github.com/django-ses/django-ses,https://github.com/django-ses/django-ses,MIT,2011-01-25 19:41:40,2025-01-31 00:17:08,2025-01-31 00:16:51,384.0,9.0,217.0,17.0,199.0,49.0,101.0,1036.0,2024-11-26 19:17:50,4.3.0,52.0,A Django email backend for Amazons Simple Email Service.,3297.0,3297.0,84.0,https://pypi.org/project/django-ses,695870.0,695870.0,29,True,2.0,,,,,,
53,django-dbbackup,jazzband/django-dbbackup,django-dbbackup,[],management-commands,https://github.com/jazzband/django-dbbackup,https://github.com/jazzband/django-dbbackup,BSD-3-Clause,2014-12-29 02:39:34,2025-02-17 21:28:00,2025-02-17 21:27:57,509.0,5.0,197.0,23.0,255.0,68.0,224.0,1022.0,2024-08-23 22:20:38,4.2.1,6.0,Management commands to help backup and restore your project database and media files.,2273.0,2273.0,77.0,https://pypi.org/project/django-dbbackup,158073.0,158073.0,29,True,2.0,,,,,,
54,strawberry-graphql-django,strawberry-graphql/strawberry-graphql-django,strawberry-graphql-django,[],graphql-api,https://github.com/strawberry-graphql/strawberry-django,https://github.com/strawberry-graphql/strawberry-django,MIT,2020-10-30 17:12:01,2025-02-27 16:50:09,2025-02-27 16:49:48,847.0,47.0,129.0,15.0,363.0,84.0,264.0,434.0,2025-02-16 10:24:59,0.56.0,100.0,Strawberry GraphQL Django extension.,553.0,553.0,99.0,https://pypi.org/project/strawberry-graphql-django,263657.0,263657.0,29,True,3.0,strawberry-graphql/strawberry-django,,,,,
55,django-material,viewflow/django-material,django-material,[],admin-interface,https://github.com/viewflow/django-material,https://github.com/viewflow/django-material,BSD-3-Clause,2015-01-16 07:17:33,2024-02-08 05:51:10,2024-02-08 05:50:41,888.0,,413.0,90.0,121.0,20.0,393.0,2490.0,2017-10-27 11:20:04,1.1.0,5.0,Material Design for Django.,1846.0,1846.0,41.0,https://pypi.org/project/django-material,15941.0,15941.0,28,True,2.0,,,,,,
