,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,github_release_downloads,trending,updated_github_id,new_addition,gitlab_id,gitlab_url
55,django-shop,awesto/django-shop,django-shop,[],ecommerce-framework,https://github.com/awesto/django-shop,https://github.com/awesto/django-shop,BSD-3-Clause,2010-11-19 11:15:48,2022-04-08 09:00:09,2021-02-28 18:04:57,5402.0,,969.0,170.0,500.0,86.0,292.0,3057,,,,A Django based shop system.,217.0,217.0,96.0,https://pypi.org/project/django-shop,5383.0,5383.0,26,True,3,,,,,,
56,django-ratelimit,jsocol/django-ratelimit,django-ratelimit,[],authentication-authorization,https://github.com/jsocol/django-ratelimit,https://github.com/jsocol/django-ratelimit,,2011-05-20 23:05:29,2023-09-28 17:06:41,2023-09-28 17:06:40,313.0,6.0,169.0,19.0,151.0,18.0,121.0,947,2023-07-24 20:36:04,4.1.0,2.0,Cache-based rate-limiting for Django.,2144.0,2144.0,51.0,https://pypi.org/project/django-ratelimit,347912.0,347912.0,26,True,2,,,,,,
57,django-paypal,spookylukey/django-paypal,django-paypal,[],payment-subscriptions,https://github.com/spookylukey/django-paypal,https://github.com/spookylukey/django-paypal,MIT,2012-06-09 14:04:06,2023-09-25 18:16:17,2022-11-28 20:19:07,783.0,,193.0,28.0,118.0,10.0,150.0,695,,,,A pluggable Django application for integrating PayPal Payments Standard or Payments Pro.,2816.0,2816.0,73.0,https://pypi.org/project/django-paypal,12071.0,12071.0,26,True,1,,,,,,
58,django-rest-passwordreset,anexia-it/django-rest-passwordreset,django-rest-passwordreset,[],restful-api-drf,https://github.com/anexia-it/django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,BSD-3-Clause,2017-03-13 19:06:30,2023-08-01 08:16:43,2023-07-10 13:20:03,157.0,4.0,132.0,9.0,80.0,28.0,72.0,391,2022-09-15 12:29:55,1.3.0,18.0,"An extension of django rest framework, providing a configurable password reset strategy.",2848.0,2848.0,34.0,https://pypi.org/project/django-rest-passwordreset,240539.0,240539.0,26,True,3,,,,,,
59,django-oidc-provider,juanifioren/django-oidc-provider,django-oidc-provider,[],authentication-authorization,https://github.com/juanifioren/django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,MIT,2014-12-15 19:53:50,2023-09-23 18:22:00,2023-05-16 00:27:37,1035.0,,217.0,19.0,214.0,56.0,141.0,377,2023-05-05 20:26:17,0.8.0,21.0,OpenID Connect and OAuth2 provider implementation for Djangonauts.,276.0,276.0,70.0,https://pypi.org/project/django-oidc-provider,13986.0,13986.0,26,True,2,,,,,,
60,factory_boy,FactoryBoy/factory_boy,factory_boy,[],testing,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59,2023-09-26 06:50:37,2023-09-26 06:50:36,990.0,12.0,364.0,41.0,486.0,166.0,393.0,3200,,,,A test fixtures replacement for Python.,,,129.0,https://pypi.org/project/factory_boy,3210188.0,3210188.0,25,True,2,,,,,,
61,shuup,shuup/shuup,shuup,[],ecommerce-framework,https://github.com/shuup/shuup,https://github.com/shuup/shuup,,2015-06-03 12:53:21,2023-09-23 12:09:46,2021-08-18 22:32:03,7104.0,,1012.0,119.0,2191.0,144.0,291.0,2096,2021-08-17 18:55:57,2.14.3,100.0,E-Commerce Platform.,133.0,133.0,67.0,https://pypi.org/project/shuup,1120.0,1131.0,25,True,3,583.0,,,,,
62,pytest-django,pytest-dev/pytest-django,pytest-django,[],testing,https://github.com/pytest-dev/pytest-django,https://github.com/pytest-dev/pytest-django,,2011-09-29 19:35:55,2023-09-29 09:50:18,2023-04-05 08:15:33,1205.0,,313.0,39.0,565.0,148.0,361.0,1230,2021-12-07 14:56:42,4.5.2,19.0,A Django plugin for pytest.,,,138.0,https://pypi.org/project/pytest-django,2283206.0,2283206.0,25,True,2,,,,,,
63,django-baton,otto-torino/django-baton,django-baton,[],admin-interface,https://github.com/otto-torino/django-baton,https://github.com/otto-torino/django-baton,MIT,2017-02-10 12:54:24,2023-09-21 18:01:45,2023-08-11 09:45:30,865.0,25.0,84.0,14.0,91.0,6.0,164.0,771,2023-08-11 09:48:33,2.8.0,42.0,"A cool, modern and responsive django admin application based on bootstrap 5 - https://otto-torino.github.io/tag/baton/.",313.0,313.0,15.0,https://pypi.org/project/django-baton,5938.0,5938.0,25,True,3,,,,,,
64,django-seed,brobin/django-seed,django-seed,[],example-data,https://github.com/Brobin/django-seed,https://github.com/Brobin/django-seed,MIT,2015-04-20 23:46:29,2022-01-23 10:27:21,2021-10-08 16:42:39,189.0,,73.0,11.0,60.0,15.0,42.0,645,2021-10-08 16:29:50,0.3.1,13.0,Seed your Django database with fake data.,3940.0,3940.0,23.0,https://pypi.org/project/django-seed,30117.0,30117.0,25,True,1,,,,,,
65,django-multitenant,citusdata/django-multitenant,django-multitenant,[],multiple-tenants,https://github.com/citusdata/django-multitenant,https://github.com/citusdata/django-multitenant,MIT,2017-05-19 05:23:40,2023-09-26 15:30:32,2023-09-26 15:30:23,292.0,6.0,98.0,41.0,117.0,26.0,55.0,636,2023-09-26 15:28:27,4.0.0,15.0,Python/Django support for distributed multi-tenant databases like Postgres+Citus.,57.0,57.0,23.0,https://pypi.org/project/django-multitenant,21720.0,21720.0,25,True,3,,,,,,
66,django-test-migrations,wemake-services/django-test-migrations,django-test-migrations,[],testing,https://github.com/wemake-services/django-test-migrations,https://github.com/wemake-services/django-test-migrations,MIT,2019-11-21 14:10:42,2023-09-19 06:10:19,2023-09-19 06:10:16,401.0,20.0,27.0,9.0,333.0,12.0,48.0,450,2023-04-29 15:21:09,1.3.0,7.0,"Test django schema and data migrations, including migrations order and best practices.",615.0,615.0,18.0,https://pypi.org/project/django-test-migrations,122192.0,122192.0,25,True,2,,,,,,
67,django-otp,django-otp/django-otp,django-otp,[],authentication-authorization,https://github.com/django-otp/django-otp,https://github.com/django-otp/django-otp,Unlicense,2019-08-22 17:57:17,2023-09-19 04:28:55,2023-09-17 14:59:20,258.0,3.0,85.0,12.0,60.0,10.0,59.0,447,,,,A pluggable framework for adding two-factor authentication to Django using one-time passwords.,2311.0,2311.0,44.0,https://pypi.org/project/django-otp,527261.0,527261.0,25,True,3,,,,,,
68,django-bootstrap5,zostera/django-bootstrap5,django-bootstrap5,[],mvt-css-framework-integration,https://github.com/zostera/django-bootstrap5,https://github.com/zostera/django-bootstrap5,BSD-3-Clause,2021-03-15 13:32:45,2023-09-20 02:15:01,2023-06-29 07:16:44,1323.0,,55.0,11.0,446.0,38.0,47.0,286,,,,Bootstrap 5 for Django.,4256.0,4256.0,144.0,https://pypi.org/project/django-bootstrap5,56100.0,56100.0,25,True,2,,,,,,
69,django-auth-adfs,snok/django-auth-adfs,django-auth-adfs,[],authentication-authorization,https://github.com/snok/django-auth-adfs,https://github.com/snok/django-auth-adfs,BSD-2-Clause,2016-02-10 08:15:03,2023-09-21 20:49:03,2023-09-19 16:57:22,482.0,4.0,87.0,17.0,123.0,20.0,160.0,239,2023-06-05 18:40:58,1.11.6,31.0,A Django authentication backend for Microsoft ADFS and AzureAD.,106.0,106.0,45.0,https://pypi.org/project/django-auth-adfs,36115.0,36115.0,25,True,3,,,,,,
70,django-organizations,bennylope/django-organizations,django-organizations,[],authentication-authorization,https://github.com/bennylope/django-organizations,https://github.com/bennylope/django-organizations,BSD-2-Clause,2012-02-02 02:38:49,2023-09-10 16:54:44,2023-09-10 16:53:56,731.0,3.0,192.0,36.0,96.0,14.0,135.0,1165,2023-09-10 16:56:16,2.2.0,15.0,Multi-user accounts for Django projects.,,,48.0,https://pypi.org/project/django-organizations,35606.0,35606.0,24,True,3,,,,,,
71,django-payments,jazzband/django-payments,django-payments,[],payment-subscriptions,https://github.com/jazzband/django-payments,https://github.com/jazzband/django-payments,,2010-09-30 14:17:47,2023-09-25 20:52:31,2023-08-16 14:48:39,849.0,25.0,254.0,44.0,222.0,52.0,98.0,912,2021-02-01 11:27:35,0.14.0,29.0,Universal payment handling for Django.,508.0,508.0,56.0,https://pypi.org/project/django-payments,6891.0,6891.0,24,True,2,21.0,,,,,
72,django-admin-tools,django-admin-tools/django-admin-tools,django-admin-tools,[],admin-interface,https://github.com/django-admin-tools/django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,MIT,2015-06-20 11:09:46,2023-08-10 12:40:54,2023-08-10 12:40:07,570.0,6.0,108.0,24.0,49.0,17.0,61.0,783,,,,Extends the Django Admin to include a extensible dashboard and navigation menu.,1389.0,1389.0,82.0,https://pypi.org/project/django-admin-tools,45628.0,45628.0,24,True,3,,,,,,
73,django-address,furious-luke/django-address,django-address,[],fields-addresses,https://github.com/furious-luke/django-address,https://github.com/furious-luke/django-address,BSD-3-Clause,2011-04-16 01:58:58,2023-04-21 21:38:54,2022-05-05 01:23:36,216.0,,156.0,19.0,67.0,41.0,84.0,411,2022-05-06 20:00:17,0.2.8,7.0,A Django address model and field. Addresses may be specified by address components or by performing an automatic..,376.0,376.0,22.0,https://pypi.org/project/django-address,13421.0,13421.0,24,True,1,,,,,,
74,django-compressor,django-compressor/django-compressor,django-compressor,[],templates,https://github.com/django-compressor/django-compressor,https://github.com/django-compressor/django-compressor,,2010-02-05 15:48:14,2023-08-04 13:30:33,2023-07-03 17:24:39,1617.0,1.0,551.0,52.0,543.0,109.0,539.0,2707,,,,Compresses linked and inline javascript or CSS into a single cached file.,,,215.0,https://pypi.org/project/django-compressor,457477.0,457477.0,23,True,1,,,,True,,
75,eventsourcing,pyeventsourcing/eventsourcing,eventsourcing,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing,https://github.com/pyeventsourcing/eventsourcing,BSD-3-Clause,2015-08-25 13:35:28,2023-07-31 22:37:59,2023-05-19 17:17:41,4693.0,,129.0,35.0,179.0,4.0,79.0,1307,,,,A library for event sourcing in Python.,138.0,138.0,23.0,https://pypi.org/project/eventsourcing,13234.0,13234.0,23,True,1,,,,,,
76,django-tailwind,timonweb/django-tailwind,django-tailwind,[],mvt-css-framework-integration,https://github.com/timonweb/django-tailwind,https://github.com/timonweb/django-tailwind,MIT,2019-04-11 19:49:28,2023-08-07 04:20:53,2023-06-22 20:06:50,276.0,,82.0,16.0,47.0,10.0,129.0,1155,,,,Django + Tailwind CSS =.,2465.0,2465.0,18.0,https://pypi.org/project/django-tailwind,46486.0,46486.0,23,True,3,,,,,,
77,django-easy-audit,soynatan/django-easy-audit,django-easy-audit,[],fields-versioning,https://github.com/soynatan/django-easy-audit,https://github.com/soynatan/django-easy-audit,GPL-3.0,2016-10-23 06:55:16,2023-08-21 14:02:43,2023-08-21 13:59:32,274.0,2.0,147.0,15.0,129.0,60.0,70.0,585,2023-06-13 14:40:10,1.3.5,51.0,"Yet another Django audit log app, hopefully the simplest one.",195.0,195.0,46.0,https://pypi.org/project/django-easy-audit,41083.0,41083.0,23,True,3,,,,,,
78,django-extra-settings,fabiocaccamo/django-extra-settings,django-extra-settings,[],configuration,https://github.com/fabiocaccamo/django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,MIT,2020-02-12 10:59:54,2023-10-01 00:09:50,2023-09-28 20:37:57,266.0,12.0,25.0,6.0,83.0,2.0,23.0,388,2023-07-03 23:43:57,0.10.0,20.0,config and manage typed extra settings using just the django admin.,59.0,59.0,12.0,https://pypi.org/project/django-extra-settings,6323.0,6323.0,23,True,3,,,,,,
79,django-dynamic-fixture,paulocheque/django-dynamic-fixture,django-dynamic-fixture,[],fake-data,https://github.com/paulocheque/django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,2012-04-04 22:54:41,2023-09-15 22:38:21,2023-09-15 22:36:31,433.0,28.0,61.0,19.0,94.0,5.0,63.0,379,,,,A complete library to create dynamic model instances for testing purposes.,1117.0,1117.0,36.0,https://pypi.org/project/django-dynamic-fixture,70140.0,70140.0,23,True,3,,,,,,
80,django-fsm-log,jazzband/django-fsm-log,django-fsm-log,[],finite-state-machine,https://github.com/jazzband/django-fsm-log,https://github.com/jazzband/django-fsm-log,MIT,2013-10-30 03:15:55,2023-09-25 20:51:44,2023-04-26 07:27:58,353.0,,69.0,10.0,139.0,11.0,34.0,226,2023-03-23 15:57:13,3.1.1,11.0,Automatic logging for Django FSM.,132.0,132.0,26.0,https://pypi.org/project/django-fsm-log,35318.0,35318.0,23,True,2,,,,,,
81,django-minio-storage,py-pa/django-minio-storage,django-minio-storage,[],storage,https://github.com/py-pa/django-minio-storage,https://github.com/py-pa/django-minio-storage,MIT,2016-07-11 10:36:18,2023-09-14 02:43:41,2023-09-14 02:43:41,226.0,4.0,47.0,7.0,56.0,10.0,71.0,135,2023-08-30 20:53:31,0.5.7,8.0,A django storage driver for minio.,212.0,212.0,17.0,https://pypi.org/project/django-minio-storage,26384.0,26384.0,23,True,3,,,,,,
82,viewflow,viewflow/viewflow,viewflow,[],finite-state-machine,https://github.com/viewflow/viewflow,https://github.com/viewflow/viewflow,AGPL-3.0,2013-09-10 10:16:35,2023-09-29 06:59:44,2023-09-29 06:59:19,126.0,10.0,374.0,105.0,94.0,34.0,266.0,2448,2017-05-29 17:10:27,1.0.0,2.0,Reusable workflow library for Django.,278.0,278.0,2.0,https://pypi.org/project/viewflow,56.0,56.0,22,True,2,,,,,,
83,django-guid,snok/django-guid,django-guid,[],logging,https://github.com/snok/django-guid,https://github.com/snok/django-guid,MIT,2019-12-20 10:25:27,2023-08-17 01:08:18,2023-06-16 08:36:33,187.0,,20.0,8.0,80.0,4.0,20.0,369,2023-06-16 08:37:56,3.3.1,16.0,"Inject an ID into every log message from a Django request. ASGI compatible, integrates with Sentry, and works with..",106.0,106.0,8.0,https://pypi.org/project/django-guid,87194.0,87194.0,22,True,1,,,,,,
84,django-slack,lamby/django-slack,django-slack,[],messaging,https://github.com/lamby/django-slack,https://github.com/lamby/django-slack,BSD-3-Clause,2014-12-10 20:34:18,2023-03-02 08:08:32,2023-03-02 08:07:43,272.0,,55.0,8.0,53.0,9.0,54.0,234,,,,"Slack integration for Django, using the templating engine to generate messages.",353.0,353.0,28.0,https://pypi.org/project/django-slack,62124.0,62124.0,22,True,1,,,,,,
85,django-ninja-extra,eadwinCode/django-ninja-extra,django-ninja-extra,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,MIT,2021-06-17 09:58:17,2023-09-30 21:08:52,2023-09-30 21:02:37,486.0,54.0,21.0,10.0,54.0,3.0,22.0,184,2023-09-30 21:07:54,0.19.6,27.0,Django Ninja Extra - Class-Based Utility and more for Django Ninja(Fast Django REST framework).,,,11.0,https://pypi.org/project/django-ninja-extra,21293.0,21293.0,22,True,2,,3.0,,,,
86,django-bootstrap-v5,zelenij/django-bootstrap-v5,django-bootstrap-v5,[],mvt-css-framework-integration,https://github.com/zelenij/django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,BSD-3-Clause,2020-12-10 11:47:38,2022-07-18 23:18:59,2022-07-18 23:18:59,936.0,,41.0,4.0,11.0,7.0,14.0,95,,,,Bootstrap 5 integration with Django.,5710.0,5710.0,138.0,https://pypi.org/project/django-bootstrap-v5,62799.0,62799.0,22,True,3,,,,,,
87,django-controlcenter,byashimov/django-controlcenter,django-controlcenter,[],admin-interface,https://github.com/byashimov/django-controlcenter,https://github.com/byashimov/django-controlcenter,BSD-3-Clause,2016-03-01 15:35:59,2023-08-06 17:01:12,2023-08-06 17:00:07,200.0,12.0,85.0,47.0,36.0,10.0,24.0,968,,,,Set of widgets to build dashboards for Django projects.,80.0,80.0,18.0,https://pypi.org/project/django-controlcenter,4535.0,4535.0,21,True,3,,,,,,
88,pinax-stripe-light,pinax/pinax-stripe-light,pinax-stripe-light,[],payment-subscriptions,https://github.com/pinax/pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,MIT,2012-08-18 15:39:19,2022-08-18 20:07:37,2021-11-28 01:59:11,1502.0,,270.0,31.0,348.0,68.0,229.0,677,2021-11-28 02:09:03,5.0.0,9.0,a payments Django app for Stripe.,,,73.0,https://pypi.org/project/pinax-stripe-light,249.0,249.0,21,True,2,,,,,,
89,django-autofixture,gregmuellegger/django-autofixture,django-autofixture,[],example-data,https://github.com/gregmuellegger/django-autofixture,https://github.com/gregmuellegger/django-autofixture,BSD-3-Clause,2010-08-24 18:39:29,2023-08-04 08:11:59,2017-03-03 07:13:17,343.0,,85.0,16.0,63.0,19.0,37.0,458,,,,Can create auto-generated test data.,839.0,839.0,34.0,https://pypi.org/project/django-autofixture,1619.0,1619.0,21,False,2,,,,,,
90,django-getpaid,django-getpaid/django-getpaid,django-getpaid,[],payment-subscriptions,https://github.com/django-getpaid/django-getpaid,https://github.com/django-getpaid/django-getpaid,MIT,2012-07-15 15:11:34,2021-12-12 18:31:41,2021-12-12 18:31:33,405.0,,105.0,21.0,93.0,3.0,58.0,440,2020-04-19 09:05:46,2.0.0,6.0,Django payments processor.,44.0,44.0,30.0,https://pypi.org/project/django-getpaid,507.0,507.0,21,True,2,,,,,,
91,django-graphql-auth,PedroBern/django-graphql-auth,django-graphql-auth,[],graphql-api,https://github.com/PedroBern/django-graphql-auth,https://github.com/PedroBern/django-graphql-auth,MIT,2020-01-15 16:36:01,2023-08-14 18:47:11,2022-06-17 09:46:13,276.0,,96.0,20.0,62.0,60.0,44.0,319,,,,Django registration and authentication with GraphQL.,642.0,642.0,16.0,https://pypi.org/project/django-graphql-auth,8983.0,8983.0,21,True,3,,,,,,
92,django-mailbox,coddingtonbear/django-mailbox,django-mailbox,[],emails,https://github.com/coddingtonbear/django-mailbox,https://github.com/coddingtonbear/django-mailbox,MIT,2012-06-27 15:58:50,2023-08-11 13:35:25,2023-01-24 14:08:47,485.0,,152.0,20.0,117.0,41.0,109.0,319,,,,"Import mail from POP3, IMAP, local email mailboxes or directly from Postfix or Exim4 into your Django application..",165.0,165.0,41.0,https://pypi.org/project/django-mailbox,5191.0,5191.0,21,True,3,,,,True,,
93,django-htmx,adamchainz/django-htmx,django-htmx,[],templates,https://github.com/adamchainz/django-htmx,https://github.com/adamchainz/django-htmx,MIT,2020-10-18 17:12:47,2023-09-26 08:18:43,2023-09-26 08:18:42,385.0,27.0,100.0,32.0,318.0,5.0,52.0,1056,,,,Extensions for using Django with htmx.,,,17.0,https://pypi.org/project/django-htmx,89997.0,89997.0,20,True,3,,,,,,
94,django-admin-sortable,jazzband/django-admin-sortable,django-admin-sortable,[],admin-interface-actions,https://github.com/jazzband/django-admin-sortable,https://github.com/jazzband/django-admin-sortable,,2011-08-31 19:31:13,2023-04-21 08:57:53,2022-03-13 00:03:22,621.0,,130.0,16.0,121.0,9.0,132.0,549,,,,Generic drag-and-drop ordering for objects and tabular inlines in Django Admin.,652.0,652.0,80.0,https://pypi.org/project/django-admin-sortable,61674.0,61674.0,20,True,3,,,,,,
95,djantic,jordaneremieff/djantic,djantic,[],pydantic-integration,https://github.com/jordaneremieff/djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2023-02-15 19:53:09,2023-02-13 12:15:42,120.0,,29.0,7.0,36.0,11.0,27.0,385,2022-04-14 10:14:45,0.7.0,15.0,Pydantic model support for Django.,59.0,59.0,4.0,https://pypi.org/project/djantic,14018.0,14018.0,20,True,3,,,,,,
96,django-google-maps,madisona/django-google-maps,django-google-maps,[],fields-addresses,https://github.com/madisona/django-google-maps,https://github.com/madisona/django-google-maps,BSD-2-Clause,2010-12-31 14:47:45,2022-12-22 16:49:58,2022-03-22 11:44:40,82.0,,91.0,18.0,45.0,12.0,34.0,273,2022-03-22 11:47:01,0.13.0,3.0,Using the Google Maps API with django model admin.,585.0,585.0,19.0,https://pypi.org/project/django-google-maps,5873.0,5873.0,20,True,2,,,,,,
97,django-fernet-fields,orcasgit/django-fernet-fields,django-fernet-fields,[],encrpyted-fields,https://github.com/orcasgit/django-fernet-fields,https://github.com/orcasgit/django-fernet-fields,BSD-3-Clause,2015-05-25 18:10:29,2023-09-19 14:33:58,2019-05-10 16:41:45,129.0,,56.0,6.0,21.0,9.0,7.0,185,,,,Fernet symmetric encryption for Django model fields.,640.0,640.0,9.0,https://pypi.org/project/django-fernet-fields,63892.0,63892.0,20,True,1,,,,,,
98,django-oscar-paypal,django-oscar/django-oscar-paypal,django-oscar-paypal,[],payment-subscriptions,https://github.com/django-oscar/django-oscar-paypal,https://github.com/django-oscar/django-oscar-paypal,BSD-3-Clause,2012-03-23 16:51:01,2023-09-01 11:18:34,2023-09-01 09:54:25,540.0,1.0,191.0,33.0,201.0,22.0,69.0,156,,,,PayPal integration for django-oscar. Can be used without Oscar too.,148.0,148.0,51.0,https://pypi.org/project/django-oscar-paypal,613.0,613.0,20,True,2,,,,,,
99,django-mapbox-location-field,Simon-the-Shark/django-mapbox-location-field,django-mapbox-location-field,[],fields-addresses,https://github.com/simon-the-shark/django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,MIT,2019-06-26 09:38:13,2022-08-26 07:34:52,2022-04-07 16:47:43,200.0,,22.0,5.0,12.0,2.0,22.0,64,2022-03-01 22:09:58,2.0.0,22.0,"Simple in use location model and form field with MapInput widget for picking some location. Uses mapbox gl js,..",299.0,299.0,8.0,https://pypi.org/project/django-mapbox-location-field,1706.0,1706.0,20,True,2,,,,,,
100,django-fixture-magic,davedash/django-fixture-magic,django-fixture-magic,[],example-data,https://github.com/davedash/django-fixture-magic,https://github.com/davedash/django-fixture-magic,BSD-3-Clause,2010-03-05 00:50:02,2022-12-28 20:58:48,2021-03-12 05:02:13,120.0,,89.0,8.0,51.0,12.0,23.0,379,,,,Utilities to extract and manipulate Django Fixtures.,147.0,147.0,35.0,https://pypi.org/project/django-fixture-magic,33824.0,33824.0,19,True,3,,,,,,
101,django-click,GaretJax/django-click,django-click,[],management-commands,https://github.com/GaretJax/django-click,https://github.com/GaretJax/django-click,MIT,2015-09-10 22:48:53,2022-03-17 20:00:04,2022-03-17 20:00:04,120.0,,16.0,7.0,22.0,9.0,8.0,227,2021-09-07 19:36:52,2.3.0,3.0,Write Django management command using the click CLI library.,253.0,253.0,11.0,https://pypi.org/project/django-click,37989.0,37989.0,19,True,3,,,,,,
102,merchant,agiliq/merchant,merchant,[],payment-subscriptions,https://github.com/agiliq/merchant,https://github.com/agiliq/merchant,BSD-3-Clause,2010-09-29 11:30:58,2022-07-08 19:12:50,2015-07-08 05:29:26,684.0,,163.0,59.0,86.0,23.0,42.0,1012,,,4.0,A Django app to accept payments from various payment processors via Pluggable backends.,26.0,26.0,49.0,https://pypi.org/project/merchant,,,18,False,2,,,,,,
103,django-dirtyfields,romgar/django-dirtyfields,django-dirtyfields,[],fields-versioning,https://github.com/romgar/django-dirtyfields,https://github.com/romgar/django-dirtyfields,BSD-3-Clause,2010-09-09 06:54:09,2023-07-25 21:31:38,2023-07-01 02:48:29,607.0,,97.0,13.0,146.0,11.0,58.0,585,,,,Tracking dirty fields on a Django model.,,,41.0,https://pypi.org/project/django-dirtyfields,166855.0,166855.0,18,True,3,,,,,,
104,djaodjin-saas,djaodjin/djaodjin-saas,djaodjin-saas,[],value-as-a-service-framework,https://github.com/djaodjin/djaodjin-saas,https://github.com/djaodjin/djaodjin-saas,,2013-05-06 22:43:32,2023-09-26 17:04:59,2023-09-26 17:04:58,1788.0,59.0,120.0,23.0,174.0,19.0,80.0,485,,,,Django application for software-as-service and subscription businesses.,8.0,8.0,12.0,https://pypi.org/project/djaodjin-saas,424.0,424.0,18,True,1,,,,,,
105,django-concurrency,saxix/django-concurrency,django-concurrency,[],locking,https://github.com/saxix/django-concurrency,https://github.com/saxix/django-concurrency,MIT,2012-03-20 01:05:04,2023-07-24 07:38:53,2022-08-04 10:49:36,662.0,,47.0,9.0,177.0,9.0,61.0,414,2022-03-04 14:07:54,2.4,2.0,Optimistic lock implementation for Django. Prevents users from doing concurrent editing.,,,24.0,https://pypi.org/project/django-concurrency,46053.0,46053.0,18,True,1,,,,,,
106,django-cryptography,georgemarshall/django-cryptography,django-cryptography,[],encrpyted-fields,https://github.com/georgemarshall/django-cryptography,https://github.com/georgemarshall/django-cryptography,BSD-3-Clause,2016-03-02 07:55:01,2023-09-11 05:09:52,2023-04-19 03:52:52,147.0,,54.0,15.0,32.0,37.0,32.0,339,2022-04-06 04:41:14,1.1,13.0,Easily encrypt data in Django.,,,4.0,https://pypi.org/project/django-cryptography,139443.0,139443.0,18,True,2,,,,,,
107,django-bulma,timonweb/django-bulma,django-bulma,[],mvt-css-framework-integration,https://github.com/timonweb/django-bulma,https://github.com/timonweb/django-bulma,MIT,2017-08-16 16:10:14,2023-03-04 04:33:09,2021-10-21 13:54:53,128.0,,52.0,15.0,38.0,4.0,37.0,327,,,,Bulma theme for Django.,464.0,464.0,14.0,https://pypi.org/project/django-bulma,2310.0,2310.0,18,True,3,,,,,,
108,django-fsm-admin,gadventures/django-fsm-admin,django-fsm-admin,[],finite-state-machine,https://github.com/gadventures/django-fsm-admin,https://github.com/gadventures/django-fsm-admin,,2014-03-12 04:43:00,2022-10-25 08:27:00,2022-10-25 08:26:59,123.0,,84.0,29.0,66.0,19.0,20.0,201,,,,Mixin and template tags to integrate django-fsm transitions into the django admin.,325.0,325.0,32.0,https://pypi.org/project/django-fsm-admin,58130.0,58130.0,18,True,3,,,,,,
109,django-loci,openwisp/django-loci,django-loci,[],fields-addresses,https://github.com/openwisp/django-loci,https://github.com/openwisp/django-loci,BSD-3-Clause,2017-11-12 15:46:45,2023-07-06 17:36:27,2023-07-06 17:36:25,255.0,2.0,38.0,12.0,77.0,2.0,38.0,174,2022-04-20 19:29:39,1.0.1,15.0,Reusable Django app for storing geographic and indoor coordinates. Maintained by the OpenWISP Project.,10.0,10.0,28.0,https://pypi.org/project/django-loci,414.0,414.0,18,True,3,,-2.0,,,,
110,django-admin-numeric-filter,lukasvinclav/django-admin-numeric-filter,django-admin-numeric-filter,[],admin-interface-filters,https://github.com/lukasvinclav/django-admin-numeric-filter,https://github.com/lukasvinclav/django-admin-numeric-filter,MIT,2018-08-10 10:21:18,2023-02-16 07:53:41,2023-02-16 07:53:37,60.0,,31.0,4.0,16.0,3.0,13.0,70,2023-02-16 07:52:21,0.1.9,3.0,Numeric filters for Django admin.,165.0,165.0,14.0,https://pypi.org/project/django-admin-numeric-filter,15176.0,15176.0,18,True,1,,,,,,
111,django-ninja-jwt,eadwinCode/django-ninja-jwt,django-ninja-jwt,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-jwt,https://github.com/eadwinCode/django-ninja-jwt,MIT,2021-10-24 07:51:40,2023-09-08 16:14:43,2023-09-08 16:14:24,645.0,2.0,11.0,6.0,30.0,2.0,1.0,70,2023-03-18 09:23:28,5.2.5,13.0,A JSON Web Token authentication plugin for the Django REST Framework.,89.0,89.0,78.0,https://pypi.org/project/django-ninja-jwt,10503.0,10503.0,18,True,2,,,,,,
112,django-phone-field,VeryApt/django-phone-field,django-phone-field,[],fields-phone-numbers,https://github.com/VeryApt/django-phone-field,https://github.com/VeryApt/django-phone-field,GPL-3.0,2018-02-22 21:40:32,2020-06-10 01:16:07,2020-06-10 01:10:54,35.0,,14.0,4.0,4.0,3.0,11.0,49,2020-06-10 01:16:07,1.8.1,8.0,Lightweight model and form field for phone numbers in Django.,2824.0,2824.0,4.0,https://pypi.org/project/django-phone-field,12978.0,12978.0,18,True,3,,,,,,
