,name,homepage,resource,labels,category,description,projectrank,show,github_id,pypi_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank_placing,updated_github_id,github_release_downloads,trending,gitlab_id,gitlab_url
119,django-baton,https://github.com/otto-torino/django-baton,,[],admin-interface,"A cool, modern and responsive django admin application based on bootstrap 5 that brings AI to the Django admin -..",25,True,otto-torino/django-baton,django-baton,https://github.com/otto-torino/django-baton,MIT,2017-02-10 12:54:24,2025-07-08 15:34:45,2025-07-08 15:34:39,1174.0,,98.0,14.0,109.0,2.0,189.0,974.0,2025-06-11 14:29:02,5.0.2,57.0,466.0,466.0,17.0,https://pypi.org/project/django-baton,10525.0,10525.0,3.0,,,,,
120,django-pandas,https://github.com/chrisdev/django-pandas,,[],pandas-integration,Tools for working with pandas in your Django projects.,25,True,chrisdev/django-pandas,django-pandas,https://github.com/chrisdev/django-pandas,BSD-3-Clause,2012-08-01 01:51:39,2025-09-04 15:37:21,2025-05-30 15:00:09,260.0,,116.0,28.0,75.0,15.0,71.0,810.0,,,,2616.0,2616.0,36.0,https://pypi.org/project/django-pandas,163939.0,163939.0,1.0,,,,,
121,python-inject,https://github.com/ivankorobkov/python-inject,,[],dependency-injection,Python dependency injection.,25,True,ivankorobkov/python-inject,inject,https://github.com/ivankorobkov/python-inject,Apache-2.0,2010-02-08 06:46:16,2025-08-25 10:38:31,2025-08-25 10:38:31,377.0,19.0,80.0,17.0,58.0,24.0,48.0,744.0,,,,945.0,945.0,35.0,https://pypi.org/project/inject,790789.0,790789.0,2.0,,,,,
122,django-seed,https://github.com/Brobin/django-seed,,[],example-data,Seed your Django database with fake data.,25,True,brobin/django-seed,django-seed,https://github.com/Brobin/django-seed,MIT,2015-04-20 23:46:29,2024-04-08 02:46:34,2021-10-08 16:42:39,189.0,,82.0,9.0,66.0,20.0,42.0,705.0,2021-10-08 16:29:50,0.3.1,13.0,5257.0,5257.0,23.0,https://pypi.org/project/django-seed,25331.0,25331.0,1.0,,,,,
123,django-browser-reload,https://github.com/adamchainz/django-browser-reload,,[],development,Automatically reload your browser in development.,25,True,adamchainz/django-browser-reload,django-browser-reload,https://github.com/adamchainz/django-browser-reload,MIT,2021-12-14 23:01:24,2025-10-07 10:07:59,2025-10-07 10:07:58,389.0,19.0,34.0,3.0,299.0,14.0,29.0,635.0,,,,6803.0,6803.0,7.0,https://pypi.org/project/django-browser-reload,244126.0,244126.0,2.0,,,,,
124,strawberry-graphql-django,https://github.com/strawberry-graphql/strawberry-django,,[],graphql-api,Strawberry GraphQL Django extension.,25,True,strawberry-graphql/strawberry-graphql-django,strawberry-graphql-django,https://github.com/strawberry-graphql/strawberry-django,MIT,2020-10-30 17:12:01,2025-10-24 15:46:24,2025-10-24 15:46:24,926.0,15.0,145.0,14.0,415.0,101.0,284.0,478.0,2025-10-18 11:33:31,0.67.0,100.0,,,105.0,https://pypi.org/project/strawberry-graphql-django,1214378.0,1214378.0,3.0,strawberry-graphql/strawberry-django,,,,
125,django-guid,https://github.com/snok/django-guid,,[],logging,"Inject an ID into every log message from a Django request. ASGI compatible, integrates with Sentry, and works with..",25,True,snok/django-guid,django-guid,https://github.com/snok/django-guid,MIT,2019-12-20 10:25:27,2025-10-01 22:46:06,2025-07-22 19:16:52,210.0,,28.0,7.0,114.0,5.0,26.0,475.0,2025-07-22 19:17:38,3.5.2,20.0,305.0,305.0,15.0,https://pypi.org/project/django-guid,152678.0,152678.0,3.0,,,,,
126,django-fsm-log,https://github.com/jazzband/django-fsm-log,,[],finite-state-machine,Automatic logging for Django FSM.,25,True,jazzband/django-fsm-log,django-fsm-log,https://github.com/jazzband/django-fsm-log,MIT,2013-10-30 03:15:55,2025-10-27 17:25:38,2025-06-11 12:38:32,407.0,,76.0,7.0,176.0,12.0,37.0,248.0,2025-06-11 12:39:23,4.0.5,16.0,162.0,162.0,28.0,https://pypi.org/project/django-fsm-log,66611.0,66611.0,2.0,,,,,
127,django-compressor,https://github.com/django-compressor/django-compressor,,[],templates,Compresses linked and inline javascript or CSS into a single cached file.,24,True,django-compressor/django-compressor,django-compressor,https://github.com/django-compressor/django-compressor,,2010-02-05 15:48:14,2025-10-13 07:02:41,2025-10-12 17:49:58,1660.0,7.0,570.0,44.0,628.0,117.0,552.0,2860.0,,,,,,222.0,https://pypi.org/project/django-compressor,1485326.0,1485326.0,2.0,,,,,
128,django-htmx,https://github.com/adamchainz/django-htmx,,[],templates,Extensions for using Django with htmx.,24,True,adamchainz/django-htmx,django-htmx,https://github.com/adamchainz/django-htmx,MIT,2020-10-18 17:12:47,2025-10-31 12:51:51,2025-10-31 12:51:48,586.0,24.0,149.0,36.0,474.0,6.0,86.0,1922.0,,,,,,25.0,https://pypi.org/project/django-htmx,640392.0,640392.0,2.0,,,,,
129,django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,,[],admin-interface,Extends the Django Admin to include a extensible dashboard and navigation menu.,24,True,django-admin-tools/django-admin-tools,django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,MIT,2015-06-20 11:09:46,2023-08-10 12:40:54,2023-08-10 12:40:07,570.0,,113.0,26.0,50.0,19.0,61.0,886.0,,,,1629.0,1629.0,82.0,https://pypi.org/project/django-admin-tools,127041.0,127041.0,3.0,,,,,
130,django-easy-audit,https://github.com/soynatan/django-easy-audit,,[],fields-versioning,"Yet another Django audit log app, hopefully the simplest one.",24,True,soynatan/django-easy-audit,django-easy-audit,https://github.com/soynatan/django-easy-audit,GPL-3.0,2016-10-23 06:55:16,2025-10-18 00:16:55,2025-10-18 00:16:55,322.0,1.0,181.0,13.0,168.0,81.0,82.0,823.0,2024-10-09 11:35:31,1.3.7,59.0,366.0,366.0,52.0,https://pypi.org/project/django-easy-audit,87124.0,87124.0,3.0,,,,,
131,django-multitenant,https://github.com/citusdata/django-multitenant,,[],multiple-tenants,Python/Django support for distributed multi-tenant databases like Postgres+Citus.,24,True,citusdata/django-multitenant,django-multitenant,https://github.com/citusdata/django-multitenant,MIT,2017-05-19 05:23:40,2024-07-17 11:22:36,2024-04-30 12:19:32,297.0,,117.0,41.0,143.0,43.0,56.0,790.0,2023-09-26 15:28:27,4.0.0,15.0,84.0,84.0,27.0,https://pypi.org/project/django-multitenant,61923.0,61923.0,3.0,,,,,
132,django-concurrency,https://github.com/saxix/django-concurrency,,[],locking,Optimistic lock implementation for Django. Prevents users from doing concurrent editing.,24,True,saxix/django-concurrency,django-concurrency,https://github.com/saxix/django-concurrency,MIT,2012-03-20 01:05:04,2025-09-18 17:56:05,2025-07-20 13:21:20,716.0,,51.0,8.0,184.0,1.0,76.0,461.0,2025-04-03 17:26:46,2.7,5.0,214.0,214.0,27.0,https://pypi.org/project/django-concurrency,96933.0,96933.0,1.0,,,,,
133,django-address,https://github.com/furious-luke/django-address,,[],fields-addresses,A Django address model and field. Addresses may be specified by address components or by performing an automatic..,24,True,furious-luke/django-address,django-address,https://github.com/furious-luke/django-address,BSD-3-Clause,2011-04-16 01:58:58,2023-10-13 21:23:29,2022-05-05 01:23:36,216.0,,163.0,19.0,70.0,41.0,85.0,441.0,2022-05-06 20:00:17,0.2.8,7.0,477.0,477.0,22.0,https://pypi.org/project/django-address,11772.0,11772.0,1.0,,,,,
134,django-authtools,https://github.com/fusionbox/django-authtools,,[],custom-user,A custom User model for everybody!.,24,True,fusionbox/django-authtools,django-authtools,https://github.com/fusionbox/django-authtools,BSD-2-Clause,2013-05-20 23:19:33,2025-09-29 15:22:56,2025-09-29 15:22:52,255.0,7.0,94.0,28.0,74.0,8.0,47.0,372.0,,,,1012.0,1012.0,33.0,https://pypi.org/project/django-authtools,16252.0,16252.0,1.0,,,,,
135,django-typer,https://github.com/django-commons/django-typer,,[],management-commands,Use Typer (type hints) to define the interface for your Django management commands.,24,True,bckohan/django-typer,django-typer,https://github.com/django-commons/django-typer,MIT,2023-10-23 22:31:55,2025-10-27 16:26:13,2025-10-27 15:40:39,1089.0,57.0,4.0,3.0,87.0,17.0,138.0,233.0,2025-10-20 21:49:30,3.4.0,37.0,73.0,73.0,8.0,https://pypi.org/project/django-typer,48799.0,48799.0,3.0,django-commons/django-typer,13.0,,,
136,CISO Assistant (Community Edition),https://github.com/intuitem/ciso-assistant-community,,[],grc-framework,"CISO Assistant is a one-stop-shop for GRC, covering Risk, AppSec, Compliance/Audit Management, Privacy and supporting..",23,True,intuitem/ciso-assistant-community,,https://github.com/intuitem/ciso-assistant-community,,2023-09-20 16:47:58,2025-10-31 22:48:27,2025-10-31 19:49:09,6404.0,336.0,511.0,39.0,2218.0,81.0,416.0,3319.0,2025-10-31 19:51:25,3.5.0,100.0,,,76.0,,,,1.0,,,,,
137,CheckMK,https://github.com/Checkmk/checkmk,,[],apm,Checkmk - Best-in-class infrastructure & application monitoring.,23,True,Checkmk/checkmk,,https://github.com/Checkmk/checkmk,GPL-2.0,2019-02-20 12:29:54,2025-10-31 18:59:35,2025-10-31 18:00:23,91442.0,3673.0,501.0,69.0,865.0,,,2067.0,,,,,,390.0,,,,3.0,,,,,
138,django-dirtyfields,https://github.com/romgar/django-dirtyfields,,[],fields-versioning,Tracking dirty fields on a Django model.,23,True,romgar/django-dirtyfields,django-dirtyfields,https://github.com/romgar/django-dirtyfields,BSD-3-Clause,2010-09-09 06:54:09,2025-08-09 00:44:33,2025-08-09 00:44:30,648.0,3.0,96.0,11.0,171.0,11.0,63.0,647.0,,,,690.0,690.0,44.0,https://pypi.org/project/django-dirtyfields,507005.0,507005.0,3.0,,,,,
139,vulnerablecode,https://github.com/aboutcode-org/vulnerablecode,,[],vulnerability-database,A free and open vulnerabilities database and the packages they impact. And the tools to aggregate and correlate these..,23,True,aboutcode-org/vulnerablecode,vulnerablecode,https://github.com/aboutcode-org/vulnerablecode,Apache-2.0,2017-05-19 07:56:17,2025-10-20 14:33:16,2025-10-02 07:43:41,2820.0,11.0,238.0,20.0,832.0,650.0,506.0,635.0,2025-07-08 12:11:44,36.1.3,51.0,,,51.0,https://pypi.org/project/vulnerablecode,148.0,156.0,1.0,,521.0,-2.0,,
140,django-restql,https://github.com/yezyilomo/django-restql,,[],restful-api-drf,Turn your API made with Django REST Framework(DRF) into a GraphQL like API.,23,True,yezyilomo/django-restql,django-restql,https://github.com/yezyilomo/django-restql,MIT,2019-04-06 21:53:41,2025-08-13 12:32:56,2025-08-13 12:31:33,756.0,7.0,44.0,16.0,225.0,25.0,89.0,627.0,2025-07-05 15:09:27,0.17.0,45.0,332.0,332.0,6.0,https://pypi.org/project/django-restql,43676.0,43676.0,3.0,,,-2.0,,
141,django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,,[],configuration,config and manage typed extra settings using just the django admin.,23,True,fabiocaccamo/django-extra-settings,django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,MIT,2020-02-12 10:59:54,2025-11-01 00:13:24,2025-09-30 22:09:50,350.0,8.0,32.0,8.0,155.0,5.0,36.0,608.0,2025-09-04 21:34:28,0.14.1,25.0,114.0,114.0,13.0,https://pypi.org/project/django-extra-settings,42581.0,42581.0,3.0,,,,,
142,django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,,[],restful-api-ninja,Django Ninja Extra - Class-Based Utility and more for Django Ninja(Fast Django REST framework).,23,True,eadwinCode/django-ninja-extra,django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,MIT,2021-06-17 09:58:17,2025-10-20 15:20:08,2025-10-20 15:16:53,837.0,26.0,45.0,9.0,186.0,19.0,80.0,528.0,2025-10-20 15:19:11,0.30.2,56.0,,,25.0,https://pypi.org/project/django-ninja-extra,185523.0,185523.0,2.0,,,,,
143,django-mailbox,https://github.com/coddingtonbear/django-mailbox,,[],emails,"Import mail from POP3, IMAP, local email mailboxes or directly from Postfix or Exim4 into your Django application..",23,True,coddingtonbear/django-mailbox,django-mailbox,https://github.com/coddingtonbear/django-mailbox,MIT,2012-06-27 15:58:50,2025-06-20 05:07:51,2025-06-20 05:07:51,552.0,,159.0,21.0,135.0,21.0,141.0,378.0,,,,229.0,229.0,55.0,https://pypi.org/project/django-mailbox,23638.0,23638.0,3.0,,,,,
144,lagom,https://github.com/meadsteve/lagom,,[],dependency-injection,Autowiring dependency injection container for python 3.,23,True,meadsteve/lagom,lagom,https://github.com/meadsteve/lagom,MIT,2019-06-01 13:54:42,2025-07-28 13:55:43,2025-07-28 13:55:43,446.0,,19.0,4.0,128.0,28.0,116.0,329.0,2025-07-16 11:02:12,2.7.6,25.0,478.0,478.0,13.0,https://pypi.org/project/lagom,185088.0,185088.0,2.0,,,,,
145,django-google-maps,https://github.com/madisona/django-google-maps,,[],fields-addresses,Using the Google Maps API with django model admin.,23,True,madisona/django-google-maps,django-google-maps,https://github.com/madisona/django-google-maps,BSD-2-Clause,2010-12-31 14:47:45,2025-09-21 14:15:10,2025-09-21 14:13:24,92.0,5.0,96.0,17.0,56.0,12.0,35.0,282.0,2025-09-21 14:15:10,0.14.0,4.0,692.0,692.0,20.0,https://pypi.org/project/django-google-maps,32848.0,32848.0,2.0,,,,,
146,wireup,https://github.com/maldoinc/wireup,,[],dependency-injection,"Performant, concise, and easy-to-use dependency injection container for Python 3.8+.",23,True,maldoinc/wireup,wireup,https://github.com/maldoinc/wireup,MIT,2023-08-19 22:09:32,2025-10-11 16:29:37,2025-09-28 16:54:32,766.0,49.0,17.0,5.0,25.0,14.0,47.0,225.0,2025-09-28 16:55:31,2.1.0,31.0,25.0,25.0,10.0,https://pypi.org/project/wireup,19488.0,19488.0,2.0,,,,,
147,django-loci,https://github.com/openwisp/django-loci,,[],fields-addresses,Reusable Django app for storing geographic and indoor coordinates. Maintained by the OpenWISP Project.,23,True,openwisp/django-loci,django-loci,https://github.com/openwisp/django-loci,BSD-3-Clause,2017-11-12 15:46:45,2025-10-30 11:33:23,2025-10-30 11:33:08,331.0,13.0,46.0,9.0,144.0,2.0,44.0,186.0,2025-10-23 15:48:48,1.2.0,21.0,15.0,15.0,32.0,https://pypi.org/project/django-loci,4620.0,4620.0,2.0,,,,,
148,viewflow,https://github.com/viewflow/viewflow,,[],finite-state-machine,Reusable workflow library for Django.,22,True,viewflow/viewflow,viewflow,https://github.com/viewflow/viewflow,AGPL-3.0,2013-09-10 10:16:35,2025-09-24 09:08:27,2025-09-24 09:08:24,215.0,2.0,412.0,101.0,106.0,20.0,343.0,2830.0,2024-04-09 05:47:09,2.0.0,3.0,364.0,364.0,2.0,https://pypi.org/project/viewflow,203.0,203.0,3.0,,,,,
149,model_bakery,https://github.com/model-bakers/model_bakery,,[],testing,Object factory for Django.,22,True,model-bakers/model_bakery,model_bakery,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2025-10-31 16:56:32,2025-10-31 15:36:47,437.0,14.0,96.0,11.0,382.0,26.0,128.0,945.0,2025-06-07 10:21:21,1.20.5,37.0,,,63.0,https://pypi.org/project/model_bakery,1197575.0,1197575.0,3.0,,,,,
150,model-bakery,https://github.com/model-bakers/model_bakery,,[],fake-data,Object factory for Django.,22,True,model-bakers/model_bakery,model-bakery/,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2025-10-31 16:56:32,2025-10-31 15:36:47,437.0,14.0,96.0,11.0,382.0,26.0,128.0,945.0,2025-06-07 10:21:21,1.20.5,37.0,,,63.0,https://pypi.org/project/model-bakery/,1197575.0,1197575.0,1.0,,,,,
151,kink,https://github.com/kodemore/kink,,[],dependency-injection,Dependency injection container made for Python.,22,True,kodemore/kink,kink,https://github.com/kodemore/kink,MIT,2019-12-25 20:57:36,2025-10-18 18:19:26,2025-10-18 18:19:26,100.0,1.0,28.0,8.0,43.0,7.0,21.0,434.0,2024-10-19 09:57:33,0.8.1,24.0,266.0,266.0,15.0,https://pypi.org/project/kink,118967.0,118967.0,3.0,,,,,
152,django-slack,https://github.com/lamby/django-slack,,[],messaging,"Slack integration for Django, using the templating engine to generate messages.",22,True,lamby/django-slack,django-slack,https://github.com/lamby/django-slack,BSD-3-Clause,2014-12-10 20:34:18,2025-07-11 19:49:42,2025-07-11 19:49:42,275.0,,56.0,6.0,56.0,9.0,54.0,244.0,,,,463.0,463.0,30.0,https://pypi.org/project/django-slack,118809.0,118809.0,1.0,,,,,
153,django-allauth-2fa,https://github.com/valohai/django-allauth-2fa,,[],authentication-authorization,Two-factor authentication for Django Allauth.,22,True,valohai/django-allauth-2fa,django-allauth-2fa,https://github.com/valohai/django-allauth-2fa,,2015-04-04 12:31:29,2025-10-06 18:22:11,2025-08-11 11:39:52,398.0,3.0,51.0,9.0,133.0,13.0,61.0,220.0,2025-01-16 06:52:15,0.12.0,4.0,250.0,250.0,34.0,https://pypi.org/project/django-allauth-2fa,50662.0,50662.0,3.0,,30.0,,,
154,django-tailwind-cli,https://github.com/django-commons/django-tailwind-cli,,[],mvt-tailwind-css-framework-integration,Django and Tailwind integration based on the prebuilt Tailwind CSS CLI.,22,True,oliverandrich/django-tailwind-cli,django-tailwind-cli,https://github.com/django-commons/django-tailwind-cli,MIT,2022-10-23 16:09:40,2025-10-27 23:40:51,2025-09-23 15:03:27,535.0,14.0,18.0,3.0,132.0,3.0,39.0,174.0,2025-09-23 15:07:50,4.4.2,24.0,74.0,74.0,16.0,https://pypi.org/project/django-tailwind-cli,7861.0,7869.0,3.0,django-commons/django-tailwind-cli,110.0,,,
155,django-minio-storage,https://github.com/py-pa/django-minio-storage,,[],storage,A django storage driver for minio.,22,True,py-pa/django-minio-storage,django-minio-storage,https://github.com/py-pa/django-minio-storage,MIT,2016-07-11 10:36:18,2025-05-08 17:24:03,2025-05-08 17:21:03,237.0,,55.0,8.0,72.0,10.0,76.0,163.0,2025-05-08 17:24:03,0.5.8,9.0,387.0,387.0,18.0,https://pypi.org/project/django-minio-storage,29288.0,29288.0,3.0,,,,,
156,librephotos,https://github.com/LibrePhotos/librephotos,,[],photo-management-framework,A self-hosted open source photo management service. This is the repository of the backend.,21,True,LibrePhotos/librephotos,,https://github.com/LibrePhotos/librephotos,MIT,2020-11-11 23:08:19,2025-10-26 01:42:28,2025-10-22 08:31:26,2501.0,105.0,367.0,56.0,820.0,254.0,644.0,7824.0,,,,,,78.0,,,,1.0,,,,,
157,Gerapy,https://github.com/Gerapy/Gerapy,,[],crawler-management-system,"Distributed Crawler Management Framework Based on Scrapy, Scrapyd, Django and Vue.js.",21,True,Gerapy/Gerapy,,https://github.com/Gerapy/Gerapy,MIT,2017-06-30 03:58:27,2024-10-29 22:08:29,2024-09-07 00:49:42,631.0,,645.0,125.0,100.0,66.0,150.0,3486.0,2023-07-19 18:55:56,0.9.13,16.0,149.0,149.0,17.0,,,,1.0,,,,,
158,wemake-django-template,https://github.com/wemake-services/wemake-django-template,,[],reusable-app-templates,Bleeding edge django template focused on code quality and security.,21,True,wemake-services/wemake-django-template,,https://github.com/wemake-services/wemake-django-template,MIT,2017-09-14 09:23:23,2025-10-31 06:03:18,2025-10-31 06:03:16,2744.0,40.0,220.0,33.0,2340.0,23.0,523.0,2144.0,2023-09-05 07:57:33,goodbye-3.9,3.0,,,55.0,,,,1.0,,,,,
159,django-template-partials,https://github.com/carltongibson/django-template-partials,,[],templates,Reusable named inline partials for the Django Template Language.,21,True,carltongibson/django-template-partials,django-template-partials,https://github.com/carltongibson/django-template-partials,MIT,2023-05-17 18:22:35,2025-09-17 13:46:36,2025-09-17 13:46:36,66.0,6.0,32.0,15.0,49.0,,35.0,637.0,,,,362.0,362.0,18.0,https://pypi.org/project/django-template-partials,100498.0,100498.0,3.0,,,,,
160,django-autofixture,https://github.com/gregmuellegger/django-autofixture,,[],example-data,Can create auto-generated test data.,21,False,gregmuellegger/django-autofixture,django-autofixture,https://github.com/gregmuellegger/django-autofixture,BSD-3-Clause,2010-08-24 18:39:29,2024-06-22 18:12:25,2017-03-03 07:13:17,343.0,,90.0,14.0,64.0,19.0,37.0,463.0,,,,871.0,871.0,34.0,https://pypi.org/project/django-autofixture,1782.0,1782.0,2.0,,,,,
161,django-getpaid,https://github.com/django-getpaid/django-getpaid,,[],payment-subscriptions,Django payments processor.,21,True,django-getpaid/django-getpaid,django-getpaid,https://github.com/django-getpaid/django-getpaid,MIT,2012-07-15 15:11:34,2025-03-12 15:38:47,2025-03-12 15:38:47,406.0,,105.0,20.0,93.0,4.0,58.0,447.0,2020-04-19 09:05:46,2.0.0,6.0,49.0,49.0,31.0,https://pypi.org/project/django-getpaid,7648.0,7648.0,2.0,,,,,
162,django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,[],fake-data,A complete library to create dynamic model instances for testing purposes.,21,True,paulocheque/django-dynamic-fixture,django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,2012-04-04 22:54:41,2024-10-10 11:01:49,2024-10-10 11:01:49,437.0,,63.0,17.0,95.0,7.0,64.0,388.0,,,,1281.0,1281.0,37.0,https://pypi.org/project/django-dynamic-fixture,102022.0,102022.0,3.0,,,,,
163,django-click,https://github.com/django-commons/django-click,,[],management-commands,Write Django management command using the click CLI library.,21,True,GaretJax/django-click,django-click,https://github.com/django-commons/django-click,MIT,2015-09-10 22:48:53,2025-02-27 13:17:47,2025-02-27 13:16:30,143.0,,21.0,6.0,30.0,8.0,10.0,286.0,2025-02-27 13:17:47,2.4.1,11.0,356.0,356.0,13.0,https://pypi.org/project/django-click,61206.0,61206.0,3.0,django-commons/django-click,,,,
164,that-depends,https://github.com/modern-python/that-depends,,[],dependency-injection,Simple Dependency injection framework for Python.,21,True,modern-python/that-depends,that-depends,https://github.com/modern-python/that-depends,MIT,2024-03-17 17:25:28,2025-10-31 09:29:32,2025-10-17 22:28:43,248.0,9.0,14.0,5.0,115.0,5.0,70.0,231.0,2025-10-17 22:19:58,3.8.0,83.0,16.0,16.0,15.0,https://pypi.org/project/that-depends,26510.0,26521.0,3.0,,227.0,,,
165,django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,,[],mvt-bootstrap-css-framework-integration,Bootstrap 5 integration with Django.,21,True,zelenij/django-bootstrap-v5,django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,BSD-3-Clause,2020-12-10 11:47:38,2024-02-01 02:40:27,2024-01-07 14:31:05,937.0,,42.0,5.0,12.0,8.0,16.0,103.0,,,,10146.0,10146.0,138.0,https://pypi.org/project/django-bootstrap-v5,54979.0,54979.0,3.0,,,,,
166,Intel owl,https://github.com/intelowlproject/IntelOwl,,[],security-framework,IntelOwl: manage your Threat Intelligence at scale.,20,True,intelowlproject/IntelOwl,,https://github.com/intelowlproject/IntelOwl,AGPL-3.0,2019-12-31 15:18:52,2025-10-29 11:47:01,2025-05-20 12:33:26,2885.0,,501.0,80.0,2377.0,47.0,588.0,4339.0,2025-05-20 07:49:31,6.4.0,72.0,,,70.0,,,,3.0,,,,,
167,django-react-boilerplate,https://github.com/vintasoftware/django-react-boilerplate,,[],project-templates,"Django 5, React, Tailwind 4 with Python 3 and Webpack project boilerplate.",20,True,vintasoftware/django-react-boilerplate,,https://github.com/vintasoftware/django-react-boilerplate,MIT,2016-07-19 20:37:29,2025-10-20 13:32:35,2025-10-20 13:25:06,1219.0,37.0,536.0,62.0,391.0,24.0,280.0,2201.0,,,,,,54.0,,,,1.0,,,,,
168,django-controlcenter,https://github.com/byashimov/django-controlcenter,,[],admin-interface,Set of widgets to build dashboards for Django projects.,20,True,byashimov/django-controlcenter,django-controlcenter,https://github.com/byashimov/django-controlcenter,BSD-3-Clause,2016-03-01 15:35:59,2025-03-25 19:41:03,2025-03-25 19:39:05,206.0,,83.0,45.0,37.0,10.0,24.0,1002.0,,,,93.0,93.0,19.0,https://pypi.org/project/django-controlcenter,9525.0,9525.0,3.0,,,,,
169,pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,,[],payment-subscriptions,a payments Django app for Stripe.,20,True,pinax/pinax-stripe-light,pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,MIT,2012-08-18 15:39:19,2022-08-18 20:07:37,2021-11-28 01:59:11,1502.0,,269.0,29.0,348.0,68.0,229.0,690.0,2021-11-28 02:09:03,5.0.0,9.0,,,72.0,https://pypi.org/project/pinax-stripe-light,64.0,64.0,2.0,,,,,
170,punq,https://github.com/bobthemighty/punq,,[],dependency-injection,An IoC container for Python 3.8+.,20,True,bobthemighty/punq,punq,https://github.com/bobthemighty/punq,MIT,2017-09-07 08:38:38,2025-10-27 03:04:09,2025-08-06 14:07:18,94.0,1.0,18.0,2.0,168.0,15.0,32.0,400.0,2023-11-06 10:45:23,0.7.0,12.0,391.0,391.0,12.0,https://pypi.org/project/punq,111409.0,111409.0,3.0,,,,,
171,aiosmtpd,https://github.com/aio-libs/aiosmtpd,,[],emails,A reimplementation of the Python stdlib smtpd.py based on asyncio.,20,True,aio-libs/aiosmtpd,aiosmtpd,https://github.com/aio-libs/aiosmtpd,Apache-2.0,2016-07-14 13:51:17,2025-06-18 19:32:04,2025-06-18 19:32:04,852.0,,97.0,8.0,358.0,70.0,114.0,359.0,2024-05-18 11:37:43,1.4.6,16.0,,,45.0,https://pypi.org/project/aiosmtpd,442226.0,442233.0,3.0,,602.0,,,
172,django-oauth2-provider,https://github.com/caffeinehit/django-oauth2-provider,,[],authentication-authorization,Provide OAuth2 access to your app.,20,True,caffeinehit/django-oauth2-provider,django-oauth2-provider,https://github.com/caffeinehit/django-oauth2-provider,MIT,2012-01-18 17:05:36,2024-08-12 23:29:21,2023-02-03 07:57:29,208.0,,184.0,24.0,92.0,40.0,25.0,337.0,,,,34.0,34.0,16.0,https://pypi.org/project/django-oauth2-provider,9347.0,9347.0,3.0,,,,,
173,di,https://github.com/adriangb/di,,[],dependency-injection,Pythonic dependency injection.,20,True,adriangb/di,di,https://github.com/adriangb/di,MIT,2021-07-26 06:11:37,2023-10-09 21:46:21,2023-10-09 21:42:13,501.0,,14.0,4.0,66.0,9.0,40.0,328.0,2023-10-09 21:46:10,0.79.2,100.0,171.0,171.0,9.0,https://pypi.org/project/di,27416.0,27416.0,3.0,,,,,
174,django-oscar-paypal,https://github.com/django-oscar/django-oscar-paypal,,[],payment-subscriptions,PayPal integration for django-oscar. Can be used without Oscar too.,20,True,django-oscar/django-oscar-paypal,django-oscar-paypal,https://github.com/django-oscar/django-oscar-paypal,BSD-3-Clause,2012-03-23 16:51:01,2025-09-01 08:59:49,2025-09-01 08:59:49,541.0,1.0,196.0,30.0,206.0,24.0,69.0,165.0,,,,161.0,161.0,51.0,https://pypi.org/project/django-oscar-paypal,286.0,286.0,2.0,,,,,
175,django-rich,https://github.com/adamchainz/django-rich,,[],management-commands,Extensions for using Rich with Django.,20,True,adamchainz/django-rich,django-rich,https://github.com/adamchainz/django-rich,MIT,2021-11-25 12:48:29,2025-10-07 10:08:03,2025-10-07 10:08:01,329.0,13.0,12.0,3.0,258.0,3.0,10.0,146.0,,,,200.0,200.0,6.0,https://pypi.org/project/django-rich,133961.0,133961.0,3.0,,,,,
176,django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,,[],fields-addresses,"Simple in use location model and form field with MapInput widget for picking some location. Uses mapbox gl js,..",20,True,Simon-the-Shark/django-mapbox-location-field,django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,MIT,2019-06-26 09:38:13,2024-06-20 12:43:20,2024-06-20 12:43:20,217.0,,22.0,3.0,12.0,5.0,23.0,70.0,2024-03-18 23:36:39,2.1.0,23.0,599.0,599.0,8.0,https://pypi.org/project/django-mapbox-location-field,2226.0,2226.0,3.0,,,,,
