,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,updated_github_id,github_release_downloads,trending,new_addition,gitlab_id,gitlab_url
55,django-fsm,viewflow/django-fsm,django-fsm,[],finite-state-machine,https://github.com/viewflow/django-fsm,https://github.com/viewflow/django-fsm,MIT,2010-05-31 14:03:48,2024-04-16 12:13:04,2024-04-16 12:13:00,353.0,,282.0,45.0,146.0,1.0,156.0,2343.0,2024-04-09 07:55:47,3.0.0,5.0,Django friendly finite state machine support.,1800.0,1800.0,70.0,https://pypi.org/project/django-fsm,382308.0,382308.0,29,True,2.0,,,,,,
56,django-cacheops,Suor/django-cacheops,django-cacheops,[],caching,https://github.com/Suor/django-cacheops,https://github.com/Suor/django-cacheops,BSD-3-Clause,2011-06-04 12:25:47,2025-04-03 10:54:41,2025-04-03 10:54:41,1250.0,6.0,219.0,38.0,149.0,17.0,326.0,2166.0,,,,A slick ORM cache with automatic granular event-driven invalidation.,1459.0,1459.0,70.0,https://pypi.org/project/django-cacheops,214875.0,214875.0,29,True,1.0,,,2.0,,,
57,django-ses,django-ses/django-ses,django-ses,[],emails,https://github.com/django-ses/django-ses,https://github.com/django-ses/django-ses,MIT,2011-01-25 19:41:40,2025-03-07 04:24:45,2025-03-07 04:24:38,385.0,7.0,218.0,16.0,200.0,49.0,101.0,1043.0,2024-11-26 19:17:50,4.3.0,52.0,A Django email backend for Amazons Simple Email Service.,3375.0,3375.0,84.0,https://pypi.org/project/django-ses,786989.0,786989.0,29,True,2.0,,,,,,
58,django-dbbackup,jazzband/django-dbbackup,django-dbbackup,[],management-commands,https://github.com/jazzband/django-dbbackup,https://github.com/jazzband/django-dbbackup,BSD-3-Clause,2014-12-29 02:39:34,2025-03-31 17:17:07,2025-03-03 21:35:47,510.0,4.0,196.0,22.0,257.0,69.0,224.0,1035.0,2024-08-23 22:20:38,4.2.1,6.0,Management commands to help backup and restore your project database and media files.,2327.0,2327.0,77.0,https://pypi.org/project/django-dbbackup,177109.0,177109.0,29,True,2.0,,,,,,
59,djangorestframework-stubs,typeddjango/djangorestframework-stubs,djangorestframework-stubs,[],type-stubs,https://github.com/typeddjango/djangorestframework-stubs,https://github.com/typeddjango/djangorestframework-stubs,MIT,2018-11-12 01:07:16,2025-03-31 04:14:17,2025-03-31 04:13:12,572.0,29.0,113.0,6.0,598.0,52.0,97.0,486.0,2025-02-21 14:47:08,3.15.3,24.0,PEP-484 stubs for django-rest-framework.,3645.0,3645.0,78.0,https://pypi.org/project/djangorestframework-stubs,1164672.0,1164672.0,29,True,3.0,,,,,,
60,plane,makeplane/plane,,[],project-management-framework,https://github.com/makeplane/plane,https://github.com/makeplane/plane,AGPL-3.0,2022-11-19 12:55:01,2025-04-03 13:26:03,2025-04-02 17:39:27,5670.0,395.0,2116.0,131.0,5545.0,441.0,727.0,34972.0,2025-03-21 12:03:38,0.25.3,43.0,"Open Source JIRA, Linear, Monday, and Asana Alternative. Plane helps you track your issues, epics, and cycles the..",,,110.0,,,372.0,28,True,1.0,,10056.0,,,,
61,InvenTree,inventree/InvenTree,,[],inventory-management-system,https://github.com/inventree/InvenTree,https://github.com/inventree/InvenTree,MIT,2017-03-23 01:44:10,2025-04-03 07:07:20,2025-04-03 07:03:07,16498.0,283.0,873.0,71.0,5759.0,209.0,2665.0,4850.0,2025-03-17 12:13:23,0.17.9,100.0,Open Source Inventory Management System.,,,100.0,,,24.0,28,True,1.0,,1251.0,,,,
62,mezzanine,stephenmcd/mezzanine,mezzanine,[],cms-framework,https://github.com/stephenmcd/mezzanine,https://github.com/stephenmcd/mezzanine,BSD-2-Clause,2010-05-29 12:16:55,2025-04-02 17:02:13,2025-04-02 16:54:23,5311.0,5.0,1573.0,245.0,987.0,42.0,1013.0,4786.0,2025-04-02 17:01:06,6.0.1,10.0,CMS framework for Django.,,,328.0,https://pypi.org/project/mezzanine,7500.0,7500.0,28,True,3.0,,,,,,
63,django-grappelli,sehmaschine/django-grappelli,django-grappelli,[],admin-interface,https://github.com/sehmaschine/django-grappelli,https://github.com/sehmaschine/django-grappelli,,2010-03-26 12:25:59,2025-04-02 06:31:32,2024-08-22 10:18:31,1953.0,,639.0,87.0,336.0,8.0,720.0,3837.0,,,,A jazzy skin for the Django Admin-Interface (official repository).,6700.0,6700.0,91.0,https://pypi.org/project/django-grappelli,209450.0,209450.0,28,True,2.0,,,,,,
64,django-htmx,adamchainz/django-htmx,django-htmx,[],templates,https://github.com/adamchainz/django-htmx,https://github.com/adamchainz/django-htmx,MIT,2020-10-18 17:12:47,2025-03-25 10:23:06,2025-03-25 10:23:04,530.0,22.0,139.0,38.0,434.0,2.0,79.0,1761.0,,,,Extensions for using Django with htmx.,4090.0,4090.0,24.0,https://pypi.org/project/django-htmx,370662.0,370662.0,28,True,1.0,,,,,,
65,django-tailwind,timonweb/django-tailwind,django-tailwind,[],mvt-tailwind-css-framework-integration,https://github.com/timonweb/django-tailwind,https://github.com/timonweb/django-tailwind,MIT,2019-04-11 19:49:28,2025-04-03 07:17:09,2025-04-03 07:17:09,328.0,23.0,96.0,16.0,56.0,3.0,157.0,1529.0,,,,Django + Tailwind CSS =.,5962.0,5962.0,22.0,https://pypi.org/project/django-tailwind,120424.0,120424.0,28,True,1.0,,,4.0,,,
66,django-cachalot,noripyt/django-cachalot,django-cachalot,[],caching,https://github.com/noripyt/django-cachalot,https://github.com/noripyt/django-cachalot,BSD-3-Clause,2014-09-26 13:08:06,2025-03-27 01:17:36,2025-03-27 01:17:36,649.0,2.0,147.0,24.0,97.0,30.0,141.0,1314.0,2024-11-04 18:30:39,2.7.0,23.0,"No effort, no worry, maximum performance.",918.0,918.0,38.0,https://pypi.org/project/django-cachalot,116126.0,116126.0,28,True,3.0,,,,,,
67,django-configurations,jazzband/django-configurations,django-configurations,[],configuration,https://github.com/jazzband/django-configurations,https://github.com/jazzband/django-configurations,BSD-3-Clause,2012-07-21 13:56:20,2024-11-18 23:53:14,2024-11-18 23:53:09,512.0,,140.0,21.0,193.0,52.0,156.0,1120.0,2023-11-30 10:00:09,2.5.1,11.0,A helper for organizing Django project settings by relying on well established programming patterns.,3283.0,3283.0,74.0,https://pypi.org/project/django-configurations,316532.0,316532.0,28,True,3.0,,,,,,
68,model_bakery,model-bakers/model_bakery,model_bakery,[],testing,https://github.com/model-bakers/model_bakery,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2025-03-07 11:18:20,2025-03-07 11:18:20,420.0,18.0,93.0,10.0,364.0,26.0,124.0,886.0,2025-02-26 20:09:38,1.20.4,36.0,Object factory for Django.,4870.0,4870.0,62.0,https://pypi.org/project/model_bakery,783800.0,783800.0,28,True,2.0,,,,,,
69,model-bakery,model-bakers/model_bakery,model-bakery/,[],fake-data,https://github.com/model-bakers/model_bakery,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2025-03-07 11:18:20,2025-03-07 11:18:20,420.0,18.0,93.0,10.0,364.0,26.0,124.0,886.0,2025-02-26 20:09:38,1.20.4,36.0,Object factory for Django.,4870.0,4870.0,62.0,https://pypi.org/project/model-bakery/,783800.0,783800.0,28,True,1.0,,,,,,
70,django-graphql-jwt,flavors/django-graphql-jwt,django-graphql-jwt,[],graphql-api,https://github.com/flavors/django-graphql-jwt,https://github.com/flavors/django-graphql-jwt,MIT,2017-11-05 15:29:56,2023-12-20 11:55:00,2023-08-04 09:45:28,555.0,,156.0,14.0,102.0,63.0,171.0,822.0,2023-08-04 09:46:09,0.4.0,27.0,JSON Web Token (JWT) authentication for Graphene Django.,5495.0,5495.0,26.0,https://pypi.org/project/django-graphql-jwt,122070.0,122070.0,28,True,3.0,,,,,,
71,django-admin-sortable2,jrief/django-admin-sortable2,django-admin-sortable2,[],admin-interface-actions,https://github.com/jrief/django-admin-sortable2,https://github.com/jrief/django-admin-sortable2,,2013-07-07 21:26:56,2025-04-01 12:36:29,2025-04-01 08:24:19,828.0,10.0,175.0,19.0,177.0,45.0,185.0,820.0,2025-04-01 12:36:29,2.2.6,18.0,Generic drag-and-drop ordering for objects in the Django admin interface.,2779.0,2779.0,90.0,https://pypi.org/project/django-admin-sortable2,255575.0,255575.0,28,True,2.0,,,,,,
72,strawberry-graphql-django,strawberry-graphql/strawberry-graphql-django,strawberry-graphql-django,[],graphql-api,https://github.com/strawberry-graphql/strawberry-django,https://github.com/strawberry-graphql/strawberry-django,MIT,2020-10-30 17:12:01,2025-03-22 11:18:10,2025-03-22 11:17:14,855.0,32.0,130.0,14.0,370.0,87.0,266.0,445.0,2025-03-22 11:18:10,0.57.1,100.0,Strawberry GraphQL Django extension.,571.0,571.0,99.0,https://pypi.org/project/strawberry-graphql-django,252420.0,252420.0,28,True,3.0,strawberry-graphql/strawberry-django,,,,,
73,strawberry,strawberry-graphql/strawberry,strawberry,[],graphql-api,https://github.com/strawberry-graphql/strawberry,https://github.com/strawberry-graphql/strawberry,MIT,2018-12-21 08:56:55,2025-04-02 08:36:14,2025-04-01 09:02:26,3399.0,59.0,554.0,38.0,2639.0,397.0,672.0,4220.0,2025-04-01 09:02:45,0.263.0,100.0,A GraphQL library for Python that leverages type annotations.,,,277.0,https://pypi.org/project/strawberry,915.0,965.0,27,True,3.0,,600.0,,,,
74,django-material,viewflow/django-material,django-material,[],admin-interface,https://github.com/viewflow/django-material,https://github.com/viewflow/django-material,AGPL-3.0,2015-01-16 07:17:33,2025-04-02 12:59:27,2025-03-20 14:11:25,30.0,30.0,414.0,89.0,121.0,20.0,393.0,2490.0,2017-10-27 11:20:04,1.1.0,5.0,Material Design for Django.,1855.0,1855.0,,https://pypi.org/project/django-material,15813.0,15813.0,27,True,3.0,,,,,,
75,django-tenant-schemas,bernardopires/django-tenant-schemas,django-tenant-schemas,[],multiple-tenants,https://github.com/bernardopires/django-tenant-schemas,https://github.com/bernardopires/django-tenant-schemas,MIT,2012-06-23 10:54:34,2023-11-01 13:33:35,2023-07-02 19:48:20,637.0,,395.0,65.0,229.0,146.0,330.0,1475.0,2023-08-27 13:05:42,1.12.0,2.0,Tenant support for Django using PostgreSQL schemas.,453.0,453.0,75.0,https://pypi.org/project/django-tenant-schemas,20302.0,20302.0,27,True,2.0,,,,,,
76,django-split-settings,wemake-services/django-split-settings,django-split-settings,[],configuration,https://github.com/wemake-services/django-split-settings,https://github.com/wemake-services/django-split-settings,BSD-3-Clause,2013-05-17 06:04:30,2025-03-03 06:05:16,2025-03-03 06:05:08,561.0,3.0,68.0,16.0,524.0,5.0,43.0,1151.0,2024-07-05 14:30:34,1.3.2,9.0,Organize Django settings into multiple files and directories. Easily override and modify settings. Use wildcards and..,3340.0,3340.0,25.0,https://pypi.org/project/django-split-settings,173148.0,173148.0,27,True,3.0,,,,,,
77,django-post-office,ui/django-post_office,django-post-office,[],emails,https://github.com/ui/django-post_office,https://github.com/ui/django-post_office,MIT,2012-08-11 08:08:52,2024-11-22 02:04:41,2024-11-22 01:52:10,786.0,,248.0,35.0,227.0,94.0,157.0,1028.0,2024-11-22 02:06:30,3.9.1,10.0,"A Django app that allows you to send email asynchronously in Django. Supports HTML email, database backed templates..",109.0,109.0,82.0,https://pypi.org/project/django-post-office,71548.0,71548.0,27,True,3.0,,,,,,
78,django-paypal,spookylukey/django-paypal,django-paypal,[],payment-subscriptions,https://github.com/spookylukey/django-paypal,https://github.com/spookylukey/django-paypal,MIT,2012-06-09 14:04:06,2025-03-24 16:49:13,2024-11-18 21:22:27,798.0,,201.0,26.0,121.0,12.0,153.0,730.0,,,,A pluggable Django application for integrating PayPal Payments Standard or Payments Pro.,4061.0,4061.0,73.0,https://pypi.org/project/django-paypal,19718.0,19718.0,27,True,1.0,,,,,,
79,django-structlog,jrobichaud/django-structlog,django-structlog,[],logging,https://github.com/jrobichaud/django-structlog,https://github.com/jrobichaud/django-structlog,MIT,2019-04-07 21:29:34,2025-03-31 11:28:42,2025-03-31 11:23:22,1864.0,150.0,36.0,6.0,733.0,2.0,67.0,472.0,,,,Structured Logging for Django.,785.0,785.0,24.0,https://pypi.org/project/django-structlog,682044.0,682044.0,27,True,3.0,,,,,,
80,django-oidc-provider,juanifioren/django-oidc-provider,django-oidc-provider,[],authentication-authorization,https://github.com/juanifioren/django-oidc-provider,https://github.com/juanifioren/django-oidc-provider,MIT,2014-12-15 19:53:50,2025-03-27 18:00:02,2024-12-06 16:39:50,1075.0,,222.0,17.0,230.0,50.0,157.0,434.0,2024-12-06 16:44:57,0.8.3,24.0,OpenID Connect and OAuth2 provider implementation for Djangonauts.,396.0,396.0,74.0,https://pypi.org/project/django-oidc-provider,18329.0,18329.0,27,True,2.0,,,,,,
81,django-rest-passwordreset,anexia-it/django-rest-passwordreset,django-rest-passwordreset,[],restful-api-drf,https://github.com/anexia-it/django-rest-passwordreset,https://github.com/anexia-it/django-rest-passwordreset,BSD-3-Clause,2017-03-13 19:06:30,2024-11-13 17:39:13,2024-11-13 17:39:13,187.0,,139.0,8.0,95.0,26.0,79.0,430.0,2024-11-05 13:54:56,1.5.0,22.0,"An extension of django rest framework, providing a configurable password reset strategy.",4237.0,4237.0,40.0,https://pypi.org/project/django-rest-passwordreset,178634.0,178634.0,27,True,3.0,,,,,,
82,django-bootstrap5,zostera/django-bootstrap5,django-bootstrap5,[],mvt-bootstrap-css-framework-integration,https://github.com/zostera/django-bootstrap5,https://github.com/zostera/django-bootstrap5,BSD-3-Clause,2021-03-15 13:32:45,2025-03-17 20:47:04,2025-03-01 10:29:26,1482.0,4.0,85.0,14.0,642.0,35.0,70.0,423.0,,,,Bootstrap 5 for Django.,9009.0,9009.0,151.0,https://pypi.org/project/django-bootstrap5,198151.0,198151.0,27,True,3.0,,,,,,
83,Mobile Security Framework (MobSF),MobSF/Mobile-Security-Framework-MobSF,,[],security-framework,https://github.com/MobSF/Mobile-Security-Framework-MobSF,https://github.com/MobSF/Mobile-Security-Framework-MobSF,GPL-3.0,2015-01-31 04:36:01,2025-03-29 17:57:28,2025-03-29 00:38:23,2005.0,5.0,3234.0,581.0,927.0,12.0,1502.0,18346.0,2025-03-29 17:57:28,4.3.2,48.0,"Mobile Security Framework (MobSF) is an automated, all-in-one mobile application (Android/iOS/Windows) pen-testing,..",3.0,3.0,100.0,,,,26,True,3.0,,,,,,
84,factory_boy,FactoryBoy/factory_boy,factory_boy,[],testing,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59,2025-02-03 09:49:14,2025-02-03 09:49:09,1034.0,13.0,392.0,40.0,520.0,155.0,432.0,3619.0,,,,A test fixtures replacement for Python.,,,133.0,https://pypi.org/project/factory_boy,6925627.0,6925627.0,26,True,3.0,,,,,,
85,django-jet,geex-arts/django-jet,django-jet,[],admin-interface,https://github.com/geex-arts/django-jet,https://github.com/geex-arts/django-jet,AGPL-3.0,2015-07-29 21:35:35,2024-02-10 02:55:55,2019-05-21 10:57:50,891.0,,663.0,114.0,177.0,215.0,131.0,3598.0,2018-10-18 06:39:57,1.0.8,23.0,Modern responsive template for the Django admin interface with improved functionality. We are proud to announce..,3342.0,3342.0,29.0,https://pypi.org/project/django-jet,8217.0,8217.0,26,False,3.0,,,,,,
86,django-shop,awesto/django-shop,django-shop,[],ecommerce-framework,https://github.com/awesto/django-shop,https://github.com/awesto/django-shop,BSD-3-Clause,2010-11-19 11:15:48,2023-10-19 01:09:56,2021-02-28 18:04:57,5402.0,,992.0,170.0,501.0,90.0,292.0,3261.0,,,,A Django based shop system.,229.0,229.0,96.0,https://pypi.org/project/django-shop,3584.0,3584.0,26,True,3.0,,,,,,
87,eventsourcing,pyeventsourcing/eventsourcing,eventsourcing,[],event-sourcing,https://github.com/pyeventsourcing/eventsourcing,https://github.com/pyeventsourcing/eventsourcing,BSD-3-Clause,2015-08-25 13:35:28,2025-04-02 19:32:32,2025-04-02 19:32:01,5010.0,57.0,130.0,37.0,196.0,2.0,94.0,1530.0,,,,A library for event sourcing in Python.,181.0,181.0,28.0,https://pypi.org/project/eventsourcing,29907.0,29907.0,26,True,1.0,,,,,,
88,injector,python-injector/injector,injector,[],dependency-injection,https://github.com/python-injector/injector,https://github.com/python-injector/injector,BSD-3-Clause,2010-11-25 12:05:20,2025-03-13 07:56:21,2025-03-13 07:56:20,481.0,4.0,84.0,13.0,123.0,47.0,100.0,1383.0,,,,"Python dependency injection framework, inspired by Guice.",2744.0,2744.0,31.0,https://pypi.org/project/injector,2020460.0,2020460.0,26,True,1.0,,,,,,
89,django-organizations,bennylope/django-organizations,django-organizations,[],authentication-authorization,https://github.com/bennylope/django-organizations,https://github.com/bennylope/django-organizations,BSD-2-Clause,2012-02-02 02:38:49,2024-10-30 18:35:14,2024-10-28 19:02:09,754.0,,208.0,36.0,116.0,13.0,138.0,1312.0,2024-10-28 18:53:47,2.5.0,20.0,Multi-user accounts for Django projects.,309.0,309.0,49.0,https://pypi.org/project/django-organizations,46488.0,46488.0,26,True,2.0,,,,,,
90,django-ratelimit,jsocol/django-ratelimit,django-ratelimit,[],authentication-authorization,https://github.com/jsocol/django-ratelimit,https://github.com/jsocol/django-ratelimit,,2011-05-20 23:05:29,2024-07-11 18:32:53,2023-12-05 19:30:12,317.0,,177.0,17.0,159.0,26.0,125.0,1102.0,2023-07-24 20:36:04,4.1.0,2.0,Cache-based rate-limiting for Django.,3555.0,3555.0,51.0,https://pypi.org/project/django-ratelimit,675021.0,675021.0,26,True,2.0,,,,,,
91,django-otp,django-otp/django-otp,django-otp,[],authentication-authorization,https://github.com/django-otp/django-otp,https://github.com/django-otp/django-otp,Unlicense,2019-08-22 17:57:17,2025-04-02 22:40:15,2025-04-02 22:39:11,289.0,3.0,105.0,11.0,80.0,12.0,72.0,575.0,,,,A pluggable framework for adding two-factor authentication to Django using one-time passwords.,3958.0,3958.0,49.0,https://pypi.org/project/django-otp,1064194.0,1064194.0,26,True,2.0,,,,,,
92,vulnerablecode,aboutcode-org/vulnerablecode,vulnerablecode,[],vulnerability-database,https://github.com/aboutcode-org/vulnerablecode,https://github.com/aboutcode-org/vulnerablecode,Apache-2.0,2017-05-19 07:56:17,2025-04-03 11:31:21,2025-04-01 06:21:32,2634.0,72.0,226.0,23.0,766.0,586.0,476.0,570.0,2025-03-26 16:28:59,36.0.0,48.0,A free and open vulnerabilities database and the packages they impact. And the tools to aggregate and correlate these..,,,50.0,https://pypi.org/project/vulnerablecode,1763.0,1770.0,26,True,1.0,,383.0,,,,
93,django-test-migrations,wemake-services/django-test-migrations,django-test-migrations,[],testing,https://github.com/wemake-services/django-test-migrations,https://github.com/wemake-services/django-test-migrations,MIT,2019-11-21 14:10:42,2025-03-19 02:23:43,2025-03-19 02:23:43,504.0,10.0,32.0,8.0,437.0,15.0,51.0,543.0,2024-06-28 19:56:24,1.4.0,8.0,"Test django schema and data migrations, including migrations order and best practices.",901.0,901.0,19.0,https://pypi.org/project/django-test-migrations,234139.0,234139.0,26,True,3.0,,,,,,
94,django-cas-ng,django-cas-ng/django-cas-ng,django-cas-ng,[],authentication-authorization,https://github.com/django-cas-ng/django-cas-ng,https://github.com/django-cas-ng/django-cas-ng,MIT,2014-05-23 22:52:34,2025-03-06 23:07:51,2025-02-06 21:19:17,668.0,3.0,163.0,16.0,207.0,7.0,152.0,383.0,2023-10-17 22:51:49,5.0.1,28.0,"Django CAS 1.0/2.0/3.0 client authentication library, supporting Django 4.2+ and Python 3.8+.",592.0,592.0,87.0,https://pypi.org/project/django-cas-ng,34894.0,34899.0,26,True,2.0,,705.0,,,,
95,django-ninja-jwt,eadwinCode/django-ninja-jwt,django-ninja-jwt,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-jwt,https://github.com/eadwinCode/django-ninja-jwt,MIT,2021-10-24 07:51:40,2025-04-01 02:17:15,2025-03-14 08:12:03,711.0,9.0,26.0,5.0,88.0,16.0,21.0,174.0,2024-11-16 04:03:54,5.3.5,23.0,A JSON Web Token authentication plugin for the Django REST Framework.,422.0,422.0,87.0,https://pypi.org/project/django-ninja-jwt,61416.0,61416.0,26,True,2.0,,,,,,
96,django-celery-beat,celery/django-celery-beat,django-celery-beat,[],task-queues,https://github.com/celery/django-celery-beat,https://github.com/celery/django-celery-beat,,2016-08-03 22:34:19,2025-03-31 16:51:03,2025-03-31 16:51:02,466.0,23.0,430.0,44.0,384.0,104.0,325.0,1776.0,2024-08-21 10:01:33,2.7.0,16.0,Celery Periodic Tasks backed by the Django ORM.,,,135.0,https://pypi.org/project/django-celery-beat,2491118.0,2491118.0,25,True,3.0,,,,,,
97,django-payments,jazzband/django-payments,django-payments,[],payment-subscriptions,https://github.com/jazzband/django-payments,https://github.com/jazzband/django-payments,,2010-09-30 14:17:47,2025-03-24 17:20:23,2025-03-16 12:59:51,907.0,7.0,274.0,40.0,263.0,69.0,114.0,1126.0,2021-02-01 11:27:35,0.14.0,29.0,Universal payment handling for Django.,615.0,615.0,68.0,https://pypi.org/project/django-payments,10115.0,10115.0,25,True,2.0,,31.0,,,,
98,django-baton,otto-torino/django-baton,django-baton,[],admin-interface,https://github.com/otto-torino/django-baton,https://github.com/otto-torino/django-baton,MIT,2017-02-10 12:54:24,2025-03-06 22:50:19,2024-12-12 09:49:50,1096.0,,95.0,13.0,108.0,2.0,184.0,938.0,2024-12-12 09:53:19,4.2.2,53.0,"A cool, modern and responsive django admin application based on bootstrap 5 that brings AI to the Django admin -..",448.0,448.0,17.0,https://pypi.org/project/django-baton,10230.0,10230.0,25,True,3.0,,,,,,
99,wrabit/django-cotton,wrabit/django-cotton,django-cotton,[],templates,https://github.com/wrabit/django-cotton,https://github.com/wrabit/django-cotton,MIT,2024-06-08 13:30:49,2025-04-01 10:40:14,2025-04-01 10:37:54,587.0,49.0,40.0,12.0,143.0,3.0,91.0,795.0,2025-04-01 10:40:14,2.0.3,64.0,Enabling Modern UI Composition in Django.,178.0,178.0,10.0,https://pypi.org/project/django-cotton,33810.0,33810.0,25,True,2.0,,,,,,
100,django-seed,brobin/django-seed,django-seed,[],example-data,https://github.com/Brobin/django-seed,https://github.com/Brobin/django-seed,MIT,2015-04-20 23:46:29,2024-04-08 02:46:34,2021-10-08 16:42:39,189.0,,82.0,10.0,66.0,20.0,42.0,696.0,2021-10-08 16:29:50,0.3.1,13.0,Seed your Django database with fake data.,5169.0,5169.0,23.0,https://pypi.org/project/django-seed,28343.0,28343.0,25,True,1.0,,,,,,
101,django-browser-reload,adamchainz/django-browser-reload,django-browser-reload,[],development,https://github.com/adamchainz/django-browser-reload,https://github.com/adamchainz/django-browser-reload,MIT,2021-12-14 23:01:24,2025-03-14 16:17:38,2025-03-14 16:17:03,354.0,16.0,33.0,4.0,276.0,15.0,27.0,572.0,,,,Automatically reload your browser in development.,6049.0,6049.0,6.0,https://pypi.org/project/django-browser-reload,182880.0,182880.0,25,True,2.0,,,,,,
102,django-guid,snok/django-guid,django-guid,[],logging,https://github.com/snok/django-guid,https://github.com/snok/django-guid,MIT,2019-12-20 10:25:27,2025-03-27 11:47:59,2025-03-27 11:46:31,208.0,4.0,27.0,7.0,106.0,5.0,24.0,461.0,2025-02-07 14:57:34,3.5.1,19.0,"Inject an ID into every log message from a Django request. ASGI compatible, integrates with Sentry, and works with..",246.0,246.0,13.0,https://pypi.org/project/django-guid,117725.0,117725.0,25,True,3.0,,,,,,
103,django-auth-adfs,snok/django-auth-adfs,django-auth-adfs,[],authentication-authorization,https://github.com/snok/django-auth-adfs,https://github.com/snok/django-auth-adfs,BSD-2-Clause,2016-02-10 08:15:03,2025-01-28 00:42:06,2025-01-28 00:42:04,506.0,4.0,100.0,15.0,155.0,32.0,179.0,282.0,2025-01-15 15:55:36,1.15.0,35.0,A Django authentication backend for Microsoft ADFS and AzureAD.,169.0,169.0,48.0,https://pypi.org/project/django-auth-adfs,78684.0,78684.0,25,True,3.0,,,,,,
104,django-fsm-log,jazzband/django-fsm-log,django-fsm-log,[],finite-state-machine,https://github.com/jazzband/django-fsm-log,https://github.com/jazzband/django-fsm-log,MIT,2013-10-30 03:15:55,2025-03-24 17:20:16,2025-03-14 08:44:40,405.0,23.0,75.0,9.0,168.0,12.0,37.0,242.0,2025-03-14 08:45:29,4.0.4,15.0,Automatic logging for Django FSM.,158.0,158.0,28.0,https://pypi.org/project/django-fsm-log,52171.0,52171.0,25,True,2.0,,,,,,
105,Tandoor Recipes,TandoorRecipes/recipes,,[],recipe-management-framework,https://github.com/TandoorRecipes/recipes,https://github.com/TandoorRecipes/recipes,,2019-11-13 20:34:02,2025-04-02 18:37:06,2025-04-01 12:58:40,6658.0,131.0,624.0,42.0,1415.0,322.0,1593.0,6162.0,2025-03-27 16:17:38,1.5.34,100.0,"Application for managing recipes, planning meals, building shopping lists and much much more!.",,,413.0,,,,24,True,1.0,,,,,,
106,django-compressor,django-compressor/django-compressor,django-compressor,[],templates,https://github.com/django-compressor/django-compressor,https://github.com/django-compressor/django-compressor,,2010-02-05 15:48:14,2025-03-31 07:06:08,2025-03-17 10:15:35,1651.0,5.0,564.0,47.0,610.0,117.0,549.0,2840.0,,,,Compresses linked and inline javascript or CSS into a single cached file.,,,219.0,https://pypi.org/project/django-compressor,801918.0,801918.0,24,True,3.0,,,,,,
107,viewflow,viewflow/viewflow,viewflow,[],finite-state-machine,https://github.com/viewflow/viewflow,https://github.com/viewflow/viewflow,AGPL-3.0,2013-09-10 10:16:35,2025-03-27 07:30:58,2025-03-27 07:30:54,208.0,13.0,407.0,104.0,105.0,19.0,333.0,2762.0,2024-04-09 05:47:09,2.0.0,3.0,Reusable workflow library for Django.,344.0,344.0,2.0,https://pypi.org/project/viewflow,262.0,262.0,24,True,3.0,,,,,,
108,shuup,shuup/shuup,shuup,[],ecommerce-framework,https://github.com/shuup/shuup,https://github.com/shuup/shuup,,2015-06-03 12:53:21,2024-03-13 23:45:42,2021-08-18 22:32:03,7104.0,,1092.0,119.0,2196.0,147.0,291.0,2289.0,2021-08-17 18:55:57,2.14.3,100.0,E-Commerce Platform.,181.0,181.0,67.0,https://pypi.org/project/shuup,6004.0,6014.0,24,True,3.0,,713.0,,,,
109,django-admin-tools,django-admin-tools/django-admin-tools,django-admin-tools,[],admin-interface,https://github.com/django-admin-tools/django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,MIT,2015-06-20 11:09:46,2023-08-10 12:40:54,2023-08-10 12:40:07,570.0,,112.0,25.0,49.0,19.0,61.0,878.0,,,,Extends the Django Admin to include a extensible dashboard and navigation menu.,1590.0,1590.0,82.0,https://pypi.org/project/django-admin-tools,104108.0,104108.0,24,True,3.0,,,,,,
110,django-pandas,chrisdev/django-pandas,django-pandas,[],pandas-integration,https://github.com/chrisdev/django-pandas,https://github.com/chrisdev/django-pandas,BSD-3-Clause,2012-08-01 01:51:39,2024-04-03 20:49:53,2024-04-03 14:42:46,256.0,,116.0,29.0,74.0,15.0,71.0,805.0,,,,Tools for working with pandas in your Django projects.,2564.0,2564.0,35.0,https://pypi.org/project/django-pandas,133357.0,133357.0,24,True,1.0,,,,,,
111,django-restql,yezyilomo/django-restql,django-restql,[],restful-api-drf,https://github.com/yezyilomo/django-restql,https://github.com/yezyilomo/django-restql,MIT,2019-04-06 21:53:41,2025-02-14 22:17:46,2025-02-14 22:17:39,735.0,13.0,44.0,17.0,218.0,26.0,87.0,619.0,2024-01-25 14:10:50,0.15.4,44.0,Turn your API made with Django REST Framework(DRF) into a GraphQL like API.,320.0,320.0,6.0,https://pypi.org/project/django-restql,38260.0,38260.0,24,True,3.0,,,,,,
