,name,homepage,resource,labels,category,description,projectrank,show,github_id,pypi_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank_placing,trending,updated_github_id,github_release_downloads,gitlab_id,gitlab_url
119,vulnerablecode,https://github.com/aboutcode-org/vulnerablecode,,[],vulnerability-database,A free and open vulnerabilities database and the packages they impact. And the tools to aggregate and correlate these..,25,True,aboutcode-org/vulnerablecode,vulnerablecode,https://github.com/aboutcode-org/vulnerablecode,Apache-2.0,2017-05-19 07:56:17,2025-06-30 10:16:12,2025-06-14 20:18:13,2715.0,81.0,229.0,23.0,794.0,622.0,484.0,596.0,2025-06-02 16:37:17,36.1.2,50.0,,,51.0,https://pypi.org/project/vulnerablecode,447.0,455.0,1.0,,,485.0,,
120,django-otp,https://github.com/django-otp/django-otp,,[],authentication-authorization,A pluggable framework for adding two-factor authentication to Django using one-time passwords.,25,True,django-otp/django-otp,django-otp,https://github.com/django-otp/django-otp,Unlicense,2019-08-22 17:57:17,2025-04-02 22:40:15,2025-04-02 22:39:11,289.0,3.0,108.0,11.0,80.0,12.0,74.0,587.0,,,,4348.0,4348.0,49.0,https://pypi.org/project/django-otp,1173585.0,1173585.0,3.0,,,,,
121,django-concurrency,https://github.com/saxix/django-concurrency,,[],locking,Optimistic lock implementation for Django. Prevents users from doing concurrent editing.,25,True,saxix/django-concurrency,django-concurrency,https://github.com/saxix/django-concurrency,MIT,2012-03-20 01:05:04,2025-04-03 17:35:40,2025-04-03 17:35:36,714.0,12.0,51.0,8.0,183.0,1.0,75.0,454.0,2025-04-03 17:26:46,2.7,5.0,209.0,209.0,26.0,https://pypi.org/project/django-concurrency,69458.0,69458.0,1.0,,,,,
122,django-auth-adfs,https://github.com/snok/django-auth-adfs,,[],authentication-authorization,A Django authentication backend for Microsoft ADFS and AzureAD.,25,True,snok/django-auth-adfs,django-auth-adfs,https://github.com/snok/django-auth-adfs,BSD-2-Clause,2016-02-10 08:15:03,2025-06-19 04:05:02,2025-04-09 00:08:12,510.0,4.0,99.0,15.0,164.0,34.0,180.0,287.0,2025-01-15 15:55:36,1.15.0,35.0,180.0,180.0,49.0,https://pypi.org/project/django-auth-adfs,89413.0,89413.0,3.0,,,,,
123,Tandoor Recipes,https://github.com/TandoorRecipes/recipes,,[],recipe-management-framework,"Application for managing recipes, planning meals, building shopping lists and much much more!.",24,True,TandoorRecipes/recipes,,https://github.com/TandoorRecipes/recipes,,2019-11-13 20:34:02,2025-06-22 13:59:13,2025-06-22 13:59:11,7367.0,155.0,639.0,41.0,1453.0,276.0,1742.0,6408.0,2025-06-22 08:30:10,1.5.35,100.0,,,420.0,,,,1.0,,,,,
124,factory_boy,https://github.com/FactoryBoy/factory_boy,,[],testing,A test fixtures replacement for Python.,24,True,FactoryBoy/factory_boy,factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59,2025-02-03 09:49:14,2025-02-03 09:49:09,1034.0,,396.0,40.0,523.0,159.0,433.0,3660.0,,,,,,133.0,https://pypi.org/project/factory_boy,8562571.0,8562571.0,3.0,,,,,
125,django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,,[],admin-interface,Extends the Django Admin to include a extensible dashboard and navigation menu.,24,True,django-admin-tools/django-admin-tools,django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,MIT,2015-06-20 11:09:46,2023-08-10 12:40:54,2023-08-10 12:40:07,570.0,,112.0,25.0,49.0,19.0,61.0,881.0,,,,1629.0,1629.0,82.0,https://pypi.org/project/django-admin-tools,107392.0,107392.0,3.0,,,,,
126,django-pandas,https://github.com/chrisdev/django-pandas,,[],pandas-integration,Tools for working with pandas in your Django projects.,24,True,chrisdev/django-pandas,django-pandas,https://github.com/chrisdev/django-pandas,BSD-3-Clause,2012-08-01 01:51:39,2025-05-30 15:00:09,2025-05-30 15:00:09,260.0,1.0,116.0,29.0,74.0,15.0,71.0,807.0,,,,2607.0,2607.0,36.0,https://pypi.org/project/django-pandas,141589.0,141589.0,1.0,,,,,
127,django-guid,https://github.com/snok/django-guid,,[],logging,"Inject an ID into every log message from a Django request. ASGI compatible, integrates with Sentry, and works with..",24,True,snok/django-guid,django-guid,https://github.com/snok/django-guid,MIT,2019-12-20 10:25:27,2025-06-10 09:26:35,2025-05-13 16:10:20,209.0,1.0,28.0,7.0,111.0,5.0,25.0,465.0,2025-02-07 14:57:34,3.5.1,19.0,277.0,277.0,14.0,https://pypi.org/project/django-guid,113307.0,113307.0,3.0,,,,,
128,django-address,https://github.com/furious-luke/django-address,,[],fields-addresses,A Django address model and field. Addresses may be specified by address components or by performing an automatic..,24,True,furious-luke/django-address,django-address,https://github.com/furious-luke/django-address,BSD-3-Clause,2011-04-16 01:58:58,2023-10-13 21:23:29,2022-05-05 01:23:36,216.0,,162.0,19.0,69.0,41.0,85.0,436.0,2022-05-06 20:00:17,0.2.8,7.0,475.0,475.0,22.0,https://pypi.org/project/django-address,10368.0,10368.0,1.0,,,,,
129,FastDepends,https://github.com/Lancetnik/FastDepends,,[],dependency-injection,FastDepends - FastAPI Dependency Injection system extracted from FastAPI and cleared of all HTTP logic. Async and sync..,24,True,lancetnik/FastDepends,fast-depends,https://github.com/Lancetnik/FastDepends,MIT,2023-04-16 06:27:58,2025-06-30 19:29:55,2025-06-30 19:29:53,186.0,18.0,19.0,6.0,145.0,15.0,24.0,386.0,2024-10-16 17:44:00,2.4.12,28.0,640.0,640.0,12.0,https://pypi.org/project/fast-depends,441542.0,441542.0,2.0,,,,,
130,django-fsm-log,https://github.com/jazzband/django-fsm-log,,[],finite-state-machine,Automatic logging for Django FSM.,24,True,jazzband/django-fsm-log,django-fsm-log,https://github.com/jazzband/django-fsm-log,MIT,2013-10-30 03:15:55,2025-06-30 17:15:19,2025-06-11 12:38:32,407.0,2.0,75.0,9.0,170.0,12.0,37.0,244.0,2025-06-11 12:39:23,4.0.5,16.0,161.0,161.0,28.0,https://pypi.org/project/django-fsm-log,75577.0,75577.0,2.0,,,,,
131,django-minio-storage,https://github.com/py-pa/django-minio-storage,,[],storage,A django storage driver for minio.,24,True,py-pa/django-minio-storage,django-minio-storage,https://github.com/py-pa/django-minio-storage,MIT,2016-07-11 10:36:18,2025-05-08 17:24:03,2025-05-08 17:21:03,237.0,9.0,54.0,6.0,71.0,9.0,76.0,162.0,2025-05-08 17:24:03,0.5.8,9.0,379.0,379.0,18.0,https://pypi.org/project/django-minio-storage,28538.0,28538.0,3.0,,,,,
132,CISO Assistant (Community Edition),https://github.com/intuitem/ciso-assistant-community,,[],grc-framework,"CISO Assistant is a one-stop-shop for GRC, covering Risk, AppSec, Compliance/Audit Management, Privacy and supporting..",23,True,intuitem/ciso-assistant-community,,https://github.com/intuitem/ciso-assistant-community,,2023-09-20 16:47:58,2025-06-30 21:38:00,2025-06-30 12:47:54,5954.0,294.0,407.0,35.0,1694.0,81.0,361.0,2997.0,2025-06-30 05:56:51,2.6.3,100.0,,,61.0,,,,1.0,,,,,
133,django-compressor,https://github.com/django-compressor/django-compressor,,[],templates,Compresses linked and inline javascript or CSS into a single cached file.,23,True,django-compressor/django-compressor,django-compressor,https://github.com/django-compressor/django-compressor,,2010-02-05 15:48:14,2025-06-23 08:47:04,2025-06-13 06:03:49,1653.0,2.0,570.0,47.0,618.0,116.0,551.0,2845.0,,,,,,221.0,https://pypi.org/project/django-compressor,963256.0,963256.0,3.0,,,,,
134,viewflow,https://github.com/viewflow/viewflow,,[],finite-state-machine,Reusable workflow library for Django.,23,True,viewflow/viewflow,viewflow,https://github.com/viewflow/viewflow,AGPL-3.0,2013-09-10 10:16:35,2025-06-05 09:42:51,2025-06-05 09:42:52,212.0,4.0,407.0,104.0,106.0,19.0,343.0,2800.0,2024-04-09 05:47:09,2.0.0,3.0,361.0,361.0,2.0,https://pypi.org/project/viewflow,294.0,294.0,3.0,,,,,
135,CheckMK,https://github.com/Checkmk/checkmk,,[],apm,Checkmk - Best-in-class infrastructure & application monitoring.,23,True,Checkmk/checkmk,,https://github.com/Checkmk/checkmk,GPL-2.0,2019-02-20 12:29:54,2025-06-30 19:59:38,2025-06-30 19:43:13,86578.0,2589.0,492.0,70.0,828.0,,,1892.0,,,,,,373.0,,,,3.0,,,,,
136,django-easy-audit,https://github.com/soynatan/django-easy-audit,,[],fields-versioning,"Yet another Django audit log app, hopefully the simplest one.",23,True,soynatan/django-easy-audit,django-easy-audit,https://github.com/soynatan/django-easy-audit,GPL-3.0,2016-10-23 06:55:16,2025-04-19 03:04:34,2025-04-19 02:59:50,321.0,4.0,182.0,14.0,167.0,81.0,81.0,806.0,2024-10-09 11:35:31,1.3.7,59.0,365.0,365.0,51.0,https://pypi.org/project/django-easy-audit,58938.0,58938.0,3.0,,,,,
137,django-multitenant,https://github.com/citusdata/django-multitenant,,[],multiple-tenants,Python/Django support for distributed multi-tenant databases like Postgres+Citus.,23,True,citusdata/django-multitenant,django-multitenant,https://github.com/citusdata/django-multitenant,MIT,2017-05-19 05:23:40,2024-07-17 11:22:36,2024-04-30 12:19:32,297.0,,119.0,41.0,143.0,43.0,56.0,770.0,2023-09-26 15:28:27,4.0.0,15.0,82.0,82.0,25.0,https://pypi.org/project/django-multitenant,42935.0,42935.0,3.0,,,,,
138,django-dirtyfields,https://github.com/romgar/django-dirtyfields,,[],fields-versioning,Tracking dirty fields on a Django model.,23,True,romgar/django-dirtyfields,django-dirtyfields,https://github.com/romgar/django-dirtyfields,BSD-3-Clause,2010-09-09 06:54:09,2025-06-19 03:37:49,2025-05-21 12:14:31,645.0,4.0,97.0,10.0,170.0,12.0,62.0,642.0,,,,679.0,679.0,44.0,https://pypi.org/project/django-dirtyfields,435003.0,435003.0,3.0,,,,,
139,django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,,[],configuration,config and manage typed extra settings using just the django admin.,23,True,fabiocaccamo/django-extra-settings,django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,MIT,2020-02-12 10:59:54,2025-07-01 00:14:24,2025-06-12 20:15:36,342.0,9.0,31.0,9.0,147.0,4.0,34.0,587.0,2025-04-03 13:26:13,0.14.0,24.0,112.0,112.0,12.0,https://pypi.org/project/django-extra-settings,25052.0,25052.0,3.0,,,,,
140,django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,,[],restful-api-ninja,Django Ninja Extra - Class-Based Utility and more for Django Ninja(Fast Django REST framework).,23,True,eadwinCode/django-ninja-extra,django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,MIT,2021-06-17 09:58:17,2025-06-29 06:32:56,2025-06-05 22:54:23,807.0,30.0,42.0,9.0,170.0,18.0,75.0,490.0,2025-06-05 22:47:46,0.30.1,55.0,,,24.0,https://pypi.org/project/django-ninja-extra,142665.0,142665.0,2.0,,,,,
141,django-authtools,https://github.com/fusionbox/django-authtools,,[],custom-user,A custom User model for everybody!.,23,True,fusionbox/django-authtools,django-authtools,https://github.com/fusionbox/django-authtools,BSD-2-Clause,2013-05-20 23:19:33,2024-03-19 18:47:15,2024-03-19 18:47:10,248.0,,93.0,30.0,73.0,10.0,45.0,370.0,,,,1012.0,1012.0,31.0,https://pypi.org/project/django-authtools,10074.0,10074.0,1.0,,,,,
142,django-mailbox,https://github.com/coddingtonbear/django-mailbox,,[],emails,"Import mail from POP3, IMAP, local email mailboxes or directly from Postfix or Exim4 into your Django application..",23,True,coddingtonbear/django-mailbox,django-mailbox,https://github.com/coddingtonbear/django-mailbox,MIT,2012-06-27 15:58:50,2025-06-20 05:07:51,2025-06-20 05:07:51,552.0,2.0,161.0,22.0,135.0,21.0,141.0,369.0,,,,224.0,224.0,55.0,https://pypi.org/project/django-mailbox,10920.0,10920.0,3.0,,,,,
143,django-typer,https://github.com/django-commons/django-typer,,[],management-commands,Use Typer (type hints) to define the interface for your Django management commands.,23,True,bckohan/django-typer,django-typer,https://github.com/django-commons/django-typer,MIT,2023-10-23 22:31:55,2025-06-23 16:20:03,2025-06-23 16:20:01,1029.0,39.0,3.0,3.0,73.0,15.0,129.0,205.0,2025-05-31 17:23:07,3.2.0,31.0,70.0,70.0,7.0,https://pypi.org/project/django-typer,26052.0,26052.0,3.0,,django-commons/django-typer,4.0,,
144,Intel owl,https://github.com/intelowlproject/IntelOwl,,[],security-framework,IntelOwl: manage your Threat Intelligence at scale.,22,True,intelowlproject/IntelOwl,,https://github.com/intelowlproject/IntelOwl,AGPL-3.0,2019-12-31 15:18:52,2025-06-29 09:23:09,2025-05-20 12:33:26,2885.0,16.0,486.0,79.0,2232.0,50.0,577.0,4188.0,2025-05-20 07:49:31,6.4.0,72.0,,,69.0,,,,3.0,,,,,
145,wemake-django-template,https://github.com/wemake-services/wemake-django-template,,[],reusable-app-templates,Bleeding edge django template focused on code quality and security.,22,True,wemake-services/wemake-django-template,,https://github.com/wemake-services/wemake-django-template,MIT,2017-09-14 09:23:23,2025-06-30 21:40:24,2025-06-30 21:40:22,2684.0,48.0,219.0,34.0,2286.0,23.0,523.0,2103.0,2023-09-05 07:57:33,goodbye-3.9,3.0,,,53.0,,,,1.0,,,,,
146,django-restql,https://github.com/yezyilomo/django-restql,,[],restful-api-drf,Turn your API made with Django REST Framework(DRF) into a GraphQL like API.,22,True,yezyilomo/django-restql,django-restql,https://github.com/yezyilomo/django-restql,MIT,2019-04-06 21:53:41,2025-02-14 22:17:46,2025-02-14 22:17:39,735.0,,44.0,17.0,218.0,26.0,87.0,623.0,2024-01-25 14:10:50,0.15.4,44.0,332.0,332.0,6.0,https://pypi.org/project/django-restql,29349.0,29349.0,3.0,,,,,
147,kink,https://github.com/kodemore/kink,,[],dependency-injection,Dependency injection container made for Python.,22,True,kodemore/kink,kink,https://github.com/kodemore/kink,MIT,2019-12-25 20:57:36,2025-06-19 04:16:54,2025-06-19 04:16:53,98.0,1.0,28.0,8.0,43.0,7.0,21.0,428.0,2024-10-19 09:57:33,0.8.1,24.0,258.0,258.0,14.0,https://pypi.org/project/kink,78454.0,78454.0,2.0,,,,,
148,aiosmtpd,https://github.com/aio-libs/aiosmtpd,,[],emails,A reimplementation of the Python stdlib smtpd.py based on asyncio.,22,True,aio-libs/aiosmtpd,aiosmtpd,https://github.com/aio-libs/aiosmtpd,Apache-2.0,2016-07-14 13:51:17,2025-06-18 19:32:04,2025-06-18 19:32:04,852.0,3.0,96.0,12.0,358.0,68.0,114.0,348.0,2024-05-18 11:37:43,1.4.6,16.0,,,45.0,https://pypi.org/project/aiosmtpd,463923.0,463930.0,3.0,,,598.0,,
149,lagom,https://github.com/meadsteve/lagom,,[],dependency-injection,Autowiring dependency injection container for python 3.,22,True,meadsteve/lagom,lagom,https://github.com/meadsteve/lagom,MIT,2019-06-01 13:54:42,2024-12-14 09:33:50,2024-12-10 15:09:07,436.0,,19.0,5.0,126.0,27.0,114.0,317.0,2023-03-21 19:29:14,2.4.0,24.0,457.0,457.0,13.0,https://pypi.org/project/lagom,100486.0,100486.0,2.0,,,,,
150,django-click,https://github.com/django-commons/django-click,,[],management-commands,Write Django management command using the click CLI library.,22,True,GaretJax/django-click,django-click,https://github.com/django-commons/django-click,MIT,2015-09-10 22:48:53,2025-02-27 13:17:47,2025-02-27 13:16:30,143.0,,21.0,6.0,30.0,8.0,10.0,271.0,2025-02-27 13:17:47,2.4.1,11.0,349.0,349.0,13.0,https://pypi.org/project/django-click,62664.0,62664.0,3.0,,django-commons/django-click,,,
151,django-slack,https://github.com/lamby/django-slack,,[],messaging,"Slack integration for Django, using the templating engine to generate messages.",22,True,lamby/django-slack,django-slack,https://github.com/lamby/django-slack,BSD-3-Clause,2014-12-10 20:34:18,2024-05-10 15:34:04,2024-05-10 15:34:04,273.0,,55.0,7.0,54.0,9.0,54.0,242.0,,,,454.0,454.0,29.0,https://pypi.org/project/django-slack,103734.0,103734.0,1.0,,,,,
152,django-allauth-2fa,https://github.com/valohai/django-allauth-2fa,,[],authentication-authorization,Two-factor authentication for Django Allauth.,22,True,valohai/django-allauth-2fa,django-allauth-2fa,https://github.com/valohai/django-allauth-2fa,,2015-04-04 12:31:29,2025-06-30 17:40:19,2025-01-16 06:47:14,395.0,,49.0,10.0,131.0,13.0,61.0,219.0,2025-01-16 06:52:15,0.12.0,4.0,250.0,250.0,32.0,https://pypi.org/project/django-allauth-2fa,55399.0,55399.0,3.0,,,30.0,,
153,that-depends,https://github.com/modern-python/that-depends,,[],dependency-injection,Simple Dependency injection framework for Python.,22,True,modern-python/that-depends,that-depends,https://github.com/modern-python/that-depends,MIT,2024-03-17 17:25:28,2025-06-21 17:51:15,2025-06-21 17:51:07,237.0,13.0,14.0,5.0,106.0,2.0,67.0,215.0,2025-05-08 10:57:10,3.4.1,78.0,16.0,16.0,15.0,https://pypi.org/project/that-depends,12004.0,12017.0,2.0,,,216.0,,
154,wireup,https://github.com/maldoinc/wireup,,[],dependency-injection,"Performant, concise, and easy-to-use dependency injection container for Python 3.8+.",22,True,maldoinc/wireup,wireup,https://github.com/maldoinc/wireup,MIT,2023-08-19 22:09:32,2025-06-23 14:26:45,2025-06-15 13:49:30,682.0,28.0,13.0,5.0,20.0,14.0,39.0,188.0,2025-06-15 13:20:11,2.0.0,29.0,24.0,24.0,6.0,https://pypi.org/project/wireup,16034.0,16034.0,2.0,,,,,
155,django-loci,https://github.com/openwisp/django-loci,,[],fields-addresses,Reusable Django app for storing geographic and indoor coordinates. Maintained by the OpenWISP Project.,22,True,openwisp/django-loci,django-loci,https://github.com/openwisp/django-loci,BSD-3-Clause,2017-11-12 15:46:45,2025-06-26 19:18:46,2025-06-26 19:17:54,313.0,20.0,47.0,11.0,131.0,2.0,43.0,187.0,2025-01-27 18:16:39,1.1.2,18.0,15.0,15.0,32.0,https://pypi.org/project/django-loci,1744.0,1744.0,2.0,,,,,
156,librephotos,https://github.com/LibrePhotos/librephotos,,[],photo-management-framework,A self-hosted open source photo management service. This is the repository of the backend.,21,True,LibrePhotos/librephotos,,https://github.com/LibrePhotos/librephotos,MIT,2020-11-11 23:08:19,2025-06-22 12:51:05,2025-06-22 09:46:02,2313.0,85.0,333.0,61.0,698.0,264.0,630.0,7384.0,,,,,,78.0,,,,1.0,,,,,
157,Gerapy,https://github.com/Gerapy/Gerapy,,[],crawler-management-system,"Distributed Crawler Management Framework Based on Scrapy, Scrapyd, Django and Vue.js.",21,True,Gerapy/Gerapy,,https://github.com/Gerapy/Gerapy,MIT,2017-06-30 03:58:27,2024-10-29 22:08:29,2024-09-07 00:49:42,631.0,,646.0,125.0,100.0,66.0,150.0,3464.0,2023-07-19 18:55:56,0.9.13,16.0,149.0,149.0,17.0,,,,1.0,,,,,
158,django-template-partials,https://github.com/carltongibson/django-template-partials,,[],templates,Reusable named inline partials for the Django Template Language.,21,True,carltongibson/django-template-partials,django-template-partials,https://github.com/carltongibson/django-template-partials,MIT,2023-05-17 18:22:35,2025-06-17 09:57:20,2025-06-17 09:57:20,57.0,4.0,29.0,18.0,44.0,7.0,27.0,575.0,,,,341.0,341.0,18.0,https://pypi.org/project/django-template-partials,66770.0,66770.0,3.0,,,,,
159,django-autofixture,https://github.com/gregmuellegger/django-autofixture,,[],example-data,Can create auto-generated test data.,21,False,gregmuellegger/django-autofixture,django-autofixture,https://github.com/gregmuellegger/django-autofixture,BSD-3-Clause,2010-08-24 18:39:29,2024-06-22 18:12:25,2017-03-03 07:13:17,343.0,,88.0,14.0,64.0,19.0,37.0,462.0,,,,870.0,870.0,34.0,https://pypi.org/project/django-autofixture,1282.0,1282.0,2.0,,,,,
160,django-getpaid,https://github.com/django-getpaid/django-getpaid,,[],payment-subscriptions,Django payments processor.,21,True,django-getpaid/django-getpaid,django-getpaid,https://github.com/django-getpaid/django-getpaid,MIT,2012-07-15 15:11:34,2025-03-12 15:38:47,2025-03-12 15:38:47,406.0,,105.0,20.0,93.0,4.0,58.0,444.0,2020-04-19 09:05:46,2.0.0,6.0,49.0,49.0,31.0,https://pypi.org/project/django-getpaid,3344.0,3344.0,2.0,,,,,
161,django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,[],fake-data,A complete library to create dynamic model instances for testing purposes.,21,True,paulocheque/django-dynamic-fixture,django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,2012-04-04 22:54:41,2024-10-10 11:01:49,2024-10-10 11:01:49,437.0,,63.0,18.0,95.0,7.0,64.0,388.0,,,,1267.0,1267.0,37.0,https://pypi.org/project/django-dynamic-fixture,132792.0,132792.0,1.0,,,,,
162,django-google-maps,https://github.com/madisona/django-google-maps,,[],fields-addresses,Using the Google Maps API with django model admin.,21,True,madisona/django-google-maps,django-google-maps,https://github.com/madisona/django-google-maps,BSD-2-Clause,2010-12-31 14:47:45,2024-03-03 01:07:44,2022-03-22 11:44:40,82.0,,95.0,18.0,47.0,12.0,35.0,283.0,2022-03-22 11:47:01,0.13.0,3.0,692.0,692.0,19.0,https://pypi.org/project/django-google-maps,28597.0,28597.0,3.0,,,,,
163,django-tailwind-cli,https://github.com/django-commons/django-tailwind-cli,,[],mvt-tailwind-css-framework-integration,Django and Tailwind integration based on the prebuilt Tailwind CSS CLI.,21,True,oliverandrich/django-tailwind-cli,django-tailwind-cli,https://github.com/django-commons/django-tailwind-cli,MIT,2022-10-23 16:09:40,2025-06-24 01:10:08,2025-06-08 09:20:06,495.0,21.0,17.0,4.0,123.0,3.0,34.0,147.0,2025-06-08 09:23:51,4.2.4,19.0,70.0,70.0,16.0,https://pypi.org/project/django-tailwind-cli,7312.0,7319.0,3.0,,django-commons/django-tailwind-cli,70.0,,
164,django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,,[],mvt-bootstrap-css-framework-integration,Bootstrap 5 integration with Django.,21,True,zelenij/django-bootstrap-v5,django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,BSD-3-Clause,2020-12-10 11:47:38,2024-02-01 02:40:27,2024-01-07 14:31:05,937.0,,43.0,5.0,12.0,8.0,16.0,103.0,,,,10111.0,10111.0,138.0,https://pypi.org/project/django-bootstrap-v5,50351.0,50351.0,3.0,,,,,
165,django-controlcenter,https://github.com/byashimov/django-controlcenter,,[],admin-interface,Set of widgets to build dashboards for Django projects.,20,True,byashimov/django-controlcenter,django-controlcenter,https://github.com/byashimov/django-controlcenter,BSD-3-Clause,2016-03-01 15:35:59,2025-03-25 19:41:03,2025-03-25 19:39:05,206.0,,83.0,45.0,37.0,10.0,24.0,999.0,,,,93.0,93.0,19.0,https://pypi.org/project/django-controlcenter,9192.0,9192.0,3.0,,,,,
166,model_bakery,https://github.com/model-bakers/model_bakery,,[],testing,Object factory for Django.,20,True,model-bakers/model_bakery,model_bakery,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2025-06-07 10:21:21,2025-06-07 10:18:52,422.0,2.0,95.0,10.0,365.0,26.0,125.0,905.0,2025-06-07 10:21:21,1.20.5,37.0,,,63.0,https://pypi.org/project/model_bakery,990824.0,990824.0,3.0,,,,,
167,model-bakery,https://github.com/model-bakers/model_bakery,,[],fake-data,Object factory for Django.,20,True,model-bakers/model_bakery,model-bakery/,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2025-06-07 10:21:21,2025-06-07 10:18:52,422.0,2.0,95.0,10.0,365.0,26.0,125.0,905.0,2025-06-07 10:21:21,1.20.5,37.0,,,63.0,https://pypi.org/project/model-bakery/,990824.0,990824.0,3.0,,,,,
168,python-inject,https://github.com/ivankorobkov/python-inject,,[],dependency-injection,Python dependency injection.,20,True,ivankorobkov/python-inject,inject,https://github.com/ivankorobkov/python-inject,Apache-2.0,2010-02-08 06:46:16,2025-06-20 10:11:41,2025-06-20 10:11:08,351.0,7.0,80.0,17.0,45.0,22.0,48.0,724.0,,,,,,34.0,https://pypi.org/project/inject,1761028.0,1761028.0,3.0,-4.0,,,,
169,pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,,[],payment-subscriptions,a payments Django app for Stripe.,20,True,pinax/pinax-stripe-light,pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,MIT,2012-08-18 15:39:19,2022-08-18 20:07:37,2021-11-28 01:59:11,1502.0,,269.0,31.0,348.0,68.0,229.0,687.0,2021-11-28 02:09:03,5.0.0,9.0,,,72.0,https://pypi.org/project/pinax-stripe-light,38.0,38.0,2.0,,,,,
170,punq,https://github.com/bobthemighty/punq,,[],dependency-injection,An IoC container for Python 3.8+.,20,True,bobthemighty/punq,punq,https://github.com/bobthemighty/punq,MIT,2017-09-07 08:38:38,2025-01-14 15:34:35,2025-01-14 08:47:42,93.0,,16.0,1.0,163.0,13.0,31.0,369.0,2023-11-06 10:45:23,0.7.0,12.0,383.0,383.0,11.0,https://pypi.org/project/punq,61605.0,61605.0,3.0,,,,,
171,di,https://github.com/adriangb/di,,[],dependency-injection,Pythonic dependency injection.,20,True,adriangb/di,di,https://github.com/adriangb/di,MIT,2021-07-26 06:11:37,2023-10-09 21:46:21,2023-10-09 21:42:13,501.0,,13.0,5.0,66.0,9.0,40.0,321.0,2023-10-09 21:46:10,0.79.2,100.0,170.0,170.0,9.0,https://pypi.org/project/di,8625.0,8625.0,3.0,,,,,
172,django-oscar-paypal,https://github.com/django-oscar/django-oscar-paypal,,[],payment-subscriptions,PayPal integration for django-oscar. Can be used without Oscar too.,20,True,django-oscar/django-oscar-paypal,django-oscar-paypal,https://github.com/django-oscar/django-oscar-paypal,BSD-3-Clause,2012-03-23 16:51:01,2023-11-01 11:25:26,2023-09-01 09:54:25,540.0,,197.0,33.0,204.0,24.0,69.0,165.0,,,,161.0,161.0,51.0,https://pypi.org/project/django-oscar-paypal,208.0,208.0,2.0,,,,,
173,django-rich,https://github.com/adamchainz/django-rich,,[],management-commands,Extensions for using Rich with Django.,20,True,adamchainz/django-rich,django-rich,https://github.com/adamchainz/django-rich,MIT,2021-11-25 12:48:29,2025-06-26 09:29:26,2025-06-26 09:29:25,316.0,13.0,11.0,4.0,248.0,4.0,9.0,140.0,,,,193.0,193.0,6.0,https://pypi.org/project/django-rich,112390.0,112390.0,3.0,,,,,
174,django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,,[],fields-addresses,"Simple in use location model and form field with MapInput widget for picking some location. Uses mapbox gl js,..",20,True,Simon-the-Shark/django-mapbox-location-field,django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,MIT,2019-06-26 09:38:13,2024-06-20 12:43:20,2024-06-20 12:43:20,217.0,,22.0,3.0,12.0,5.0,23.0,68.0,2024-03-18 23:36:39,2.1.0,23.0,599.0,599.0,8.0,https://pypi.org/project/django-mapbox-location-field,1676.0,1676.0,3.0,,,,,
175,saas-boilerplate,https://github.com/apptension/saas-boilerplate,,[],project-templates,"SaaS Boilerplate - Open Source and free SaaS stack that lets you build SaaS products faster in React, Django and AWS...",19,True,apptension/saas-boilerplate,,https://github.com/apptension/saas-boilerplate,MIT,2020-04-14 09:31:26,2025-06-09 07:47:16,2025-03-09 09:43:20,986.0,,341.0,19.0,470.0,46.0,149.0,2567.0,2024-09-27 11:30:40,4.1.1,24.0,,,41.0,,,,1.0,,,,,
176,django-rules,https://github.com/dfunckt/django-rules,,[],authorization,"Awesome Django authorization, without the database.",19,True,dfunckt/django-rules,django-rules,https://github.com/dfunckt/django-rules,MIT,2014-03-06 20:46:57,2024-09-02 16:01:04,2024-09-02 15:58:32,214.0,,145.0,38.0,83.0,27.0,86.0,1912.0,2024-09-02 16:01:04,3.5.0,22.0,,,32.0,https://pypi.org/project/django-rules,153.0,153.0,1.0,,,,,
