,name,homepage,resource,labels,category,description,projectrank,show,github_id,pypi_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank_placing,updated_github_id,github_release_downloads,trending,gitlab_id,gitlab_url
151,django-slack,https://github.com/lamby/django-slack,,[],messaging,"Slack integration for Django, using the templating engine to generate messages.",22,True,lamby/django-slack,django-slack,https://github.com/lamby/django-slack,BSD-3-Clause,2014-12-10 20:34:18,2025-07-11 19:49:42,2025-07-11 19:49:42,275.0,2.0,56.0,7.0,56.0,9.0,54.0,243.0,,,,457.0,457.0,30.0,https://pypi.org/project/django-slack,103960.0,103960.0,1.0,,,,,
152,django-allauth-2fa,https://github.com/valohai/django-allauth-2fa,,[],authentication-authorization,Two-factor authentication for Django Allauth.,22,True,valohai/django-allauth-2fa,django-allauth-2fa,https://github.com/valohai/django-allauth-2fa,,2015-04-04 12:31:29,2025-07-28 17:48:59,2025-01-16 06:47:14,395.0,,50.0,10.0,131.0,13.0,61.0,219.0,2025-01-16 06:52:15,0.12.0,4.0,250.0,250.0,32.0,https://pypi.org/project/django-allauth-2fa,50266.0,50266.0,3.0,,30.0,,,
153,django-loci,https://github.com/openwisp/django-loci,,[],fields-addresses,Reusable Django app for storing geographic and indoor coordinates. Maintained by the OpenWISP Project.,22,True,openwisp/django-loci,django-loci,https://github.com/openwisp/django-loci,BSD-3-Clause,2017-11-12 15:46:45,2025-07-31 18:31:14,2025-07-11 13:58:14,315.0,8.0,48.0,11.0,135.0,2.0,43.0,183.0,2025-07-31 18:28:29,1.1.3,19.0,15.0,15.0,32.0,https://pypi.org/project/django-loci,3144.0,3144.0,2.0,,,,,
154,django-tailwind-cli,https://github.com/django-commons/django-tailwind-cli,,[],mvt-tailwind-css-framework-integration,Django and Tailwind integration based on the prebuilt Tailwind CSS CLI.,22,True,oliverandrich/django-tailwind-cli,django-tailwind-cli,https://github.com/django-commons/django-tailwind-cli,MIT,2022-10-23 16:09:40,2025-07-13 09:08:40,2025-07-13 09:07:10,521.0,31.0,18.0,4.0,124.0,2.0,36.0,152.0,2025-07-13 08:31:38,2.22.1,21.0,72.0,72.0,16.0,https://pypi.org/project/django-tailwind-cli,6627.0,6635.0,3.0,django-commons/django-tailwind-cli,84.0,,,
155,librephotos,https://github.com/LibrePhotos/librephotos,,[],photo-management-framework,A self-hosted open source photo management service. This is the repository of the backend.,21,True,LibrePhotos/librephotos,,https://github.com/LibrePhotos/librephotos,MIT,2020-11-11 23:08:19,2025-07-31 06:54:18,2025-07-31 06:54:16,2395.0,127.0,356.0,61.0,739.0,264.0,630.0,7743.0,,,,,,78.0,,,,1.0,,,,,
156,Intel owl,https://github.com/intelowlproject/IntelOwl,,[],security-framework,IntelOwl: manage your Threat Intelligence at scale.,21,True,intelowlproject/IntelOwl,,https://github.com/intelowlproject/IntelOwl,AGPL-3.0,2019-12-31 15:18:52,2025-07-31 12:08:36,2025-05-20 12:33:26,2885.0,7.0,491.0,80.0,2271.0,48.0,581.0,4222.0,2025-05-20 07:49:31,6.4.0,72.0,,,69.0,,,,3.0,,,,,
157,Gerapy,https://github.com/Gerapy/Gerapy,,[],crawler-management-system,"Distributed Crawler Management Framework Based on Scrapy, Scrapyd, Django and Vue.js.",21,True,Gerapy/Gerapy,,https://github.com/Gerapy/Gerapy,MIT,2017-06-30 03:58:27,2024-10-29 22:08:29,2024-09-07 00:49:42,631.0,,643.0,125.0,100.0,66.0,150.0,3469.0,2023-07-19 18:55:56,0.9.13,16.0,149.0,149.0,17.0,,,,1.0,,,,,
158,model_bakery,https://github.com/model-bakers/model_bakery,,[],testing,Object factory for Django.,21,True,model-bakers/model_bakery,model_bakery,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2025-07-25 15:18:03,2025-07-22 07:37:55,423.0,3.0,95.0,11.0,368.0,26.0,126.0,919.0,2025-06-07 10:21:21,1.20.5,37.0,,,63.0,https://pypi.org/project/model_bakery,886367.0,886367.0,3.0,,,,,
159,model-bakery,https://github.com/model-bakers/model_bakery,,[],fake-data,Object factory for Django.,21,True,model-bakers/model_bakery,model-bakery/,https://github.com/model-bakers/model_bakery,,2019-10-08 12:49:08,2025-07-25 15:18:03,2025-07-22 07:37:55,423.0,3.0,95.0,11.0,368.0,26.0,126.0,919.0,2025-06-07 10:21:21,1.20.5,37.0,,,63.0,https://pypi.org/project/model-bakery/,886367.0,886367.0,1.0,,,,,
160,django-template-partials,https://github.com/carltongibson/django-template-partials,,[],templates,Reusable named inline partials for the Django Template Language.,21,True,carltongibson/django-template-partials,django-template-partials,https://github.com/carltongibson/django-template-partials,MIT,2023-05-17 18:22:35,2025-07-23 15:55:15,2025-07-23 15:55:15,60.0,6.0,30.0,18.0,46.0,6.0,29.0,588.0,,,,349.0,349.0,18.0,https://pypi.org/project/django-template-partials,69213.0,69213.0,3.0,,,,,
161,django-autofixture,https://github.com/gregmuellegger/django-autofixture,,[],example-data,Can create auto-generated test data.,21,False,gregmuellegger/django-autofixture,django-autofixture,https://github.com/gregmuellegger/django-autofixture,BSD-3-Clause,2010-08-24 18:39:29,2024-06-22 18:12:25,2017-03-03 07:13:17,343.0,,88.0,14.0,64.0,19.0,37.0,463.0,,,,871.0,871.0,34.0,https://pypi.org/project/django-autofixture,1673.0,1673.0,2.0,,,,,
162,django-getpaid,https://github.com/django-getpaid/django-getpaid,,[],payment-subscriptions,Django payments processor.,21,True,django-getpaid/django-getpaid,django-getpaid,https://github.com/django-getpaid/django-getpaid,MIT,2012-07-15 15:11:34,2025-03-12 15:38:47,2025-03-12 15:38:47,406.0,,105.0,20.0,93.0,4.0,58.0,444.0,2020-04-19 09:05:46,2.0.0,6.0,49.0,49.0,31.0,https://pypi.org/project/django-getpaid,2684.0,2684.0,2.0,,,,,
163,django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,[],fake-data,A complete library to create dynamic model instances for testing purposes.,21,True,paulocheque/django-dynamic-fixture,django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,2012-04-04 22:54:41,2024-10-10 11:01:49,2024-10-10 11:01:49,437.0,,63.0,18.0,95.0,7.0,64.0,388.0,,,,1269.0,1269.0,37.0,https://pypi.org/project/django-dynamic-fixture,97626.0,97626.0,1.0,,,,,
164,django-click,https://github.com/django-commons/django-click,,[],management-commands,Write Django management command using the click CLI library.,21,True,GaretJax/django-click,django-click,https://github.com/django-commons/django-click,MIT,2015-09-10 22:48:53,2025-02-27 13:17:47,2025-02-27 13:16:30,143.0,,21.0,6.0,30.0,8.0,10.0,281.0,2025-02-27 13:17:47,2.4.1,11.0,349.0,349.0,13.0,https://pypi.org/project/django-click,69373.0,69373.0,3.0,django-commons/django-click,,,,
165,that-depends,https://github.com/modern-python/that-depends,,[],dependency-injection,Simple Dependency injection framework for Python.,21,True,modern-python/that-depends,that-depends,https://github.com/modern-python/that-depends,MIT,2024-03-17 17:25:28,2025-07-23 12:17:15,2025-07-23 12:17:15,239.0,8.0,14.0,5.0,108.0,3.0,68.0,222.0,2025-07-15 12:28:50,3.5.0,79.0,16.0,16.0,15.0,https://pypi.org/project/that-depends,12094.0,12106.0,3.0,,219.0,,,
166,django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,,[],mvt-bootstrap-css-framework-integration,Bootstrap 5 integration with Django.,21,True,zelenij/django-bootstrap-v5,django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,BSD-3-Clause,2020-12-10 11:47:38,2024-02-01 02:40:27,2024-01-07 14:31:05,937.0,,43.0,5.0,12.0,8.0,16.0,102.0,,,,10119.0,10119.0,138.0,https://pypi.org/project/django-bootstrap-v5,49276.0,49276.0,3.0,,,,,
167,django-controlcenter,https://github.com/byashimov/django-controlcenter,,[],admin-interface,Set of widgets to build dashboards for Django projects.,20,True,byashimov/django-controlcenter,django-controlcenter,https://github.com/byashimov/django-controlcenter,BSD-3-Clause,2016-03-01 15:35:59,2025-03-25 19:41:03,2025-03-25 19:39:05,206.0,,83.0,45.0,37.0,10.0,24.0,1004.0,,,,93.0,93.0,19.0,https://pypi.org/project/django-controlcenter,8309.0,8309.0,3.0,,,,,
168,pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,,[],payment-subscriptions,a payments Django app for Stripe.,20,True,pinax/pinax-stripe-light,pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,MIT,2012-08-18 15:39:19,2022-08-18 20:07:37,2021-11-28 01:59:11,1502.0,,269.0,31.0,348.0,68.0,229.0,687.0,2021-11-28 02:09:03,5.0.0,9.0,,,72.0,https://pypi.org/project/pinax-stripe-light,71.0,71.0,2.0,,,,,
169,punq,https://github.com/bobthemighty/punq,,[],dependency-injection,An IoC container for Python 3.8+.,20,True,bobthemighty/punq,punq,https://github.com/bobthemighty/punq,MIT,2017-09-07 08:38:38,2025-01-14 15:34:35,2025-01-14 08:47:42,93.0,,17.0,2.0,163.0,14.0,31.0,375.0,2023-11-06 10:45:23,0.7.0,12.0,384.0,384.0,11.0,https://pypi.org/project/punq,65404.0,65404.0,3.0,,,,,
170,django-bulma,https://github.com/timonweb/django-bulma,,[],mvt-bulma-css-framework-integration,Bulma theme for Django.,20,True,timonweb/django-bulma,django-bulma,https://github.com/timonweb/django-bulma,MIT,2017-08-16 16:10:14,2025-07-27 18:47:10,2025-07-27 18:44:12,143.0,11.0,55.0,14.0,43.0,3.0,41.0,348.0,,,,537.0,537.0,15.0,https://pypi.org/project/django-bulma,3944.0,3944.0,1.0,,,,,
171,aiosmtpd,https://github.com/aio-libs/aiosmtpd,,[],emails,A reimplementation of the Python stdlib smtpd.py based on asyncio.,20,True,aio-libs/aiosmtpd,aiosmtpd,https://github.com/aio-libs/aiosmtpd,Apache-2.0,2016-07-14 13:51:17,2025-06-18 19:32:04,2025-06-18 19:32:04,852.0,2.0,96.0,12.0,358.0,68.0,114.0,348.0,2024-05-18 11:37:43,1.4.6,16.0,,,45.0,https://pypi.org/project/aiosmtpd,442260.0,442267.0,3.0,,599.0,,,
172,rodi,https://github.com/Neoteroi/rodi,,[],dependency-injection,Implementation of dependency injection for Python 3.,20,True,Neoteroi/rodi,rodi,https://github.com/Neoteroi/rodi,MIT,2018-10-03 21:23:57,2025-04-12 09:09:55,2025-04-12 09:08:02,75.0,,16.0,7.0,43.0,4.0,18.0,212.0,2025-04-12 09:09:55,2.0.8,16.0,313.0,313.0,10.0,https://pypi.org/project/rodi,26851.0,26851.0,3.0,,,,,
173,django-oscar-paypal,https://github.com/django-oscar/django-oscar-paypal,,[],payment-subscriptions,PayPal integration for django-oscar. Can be used without Oscar too.,20,True,django-oscar/django-oscar-paypal,django-oscar-paypal,https://github.com/django-oscar/django-oscar-paypal,BSD-3-Clause,2012-03-23 16:51:01,2023-11-01 11:25:26,2023-09-01 09:54:25,540.0,,195.0,33.0,205.0,24.0,69.0,164.0,,,,161.0,161.0,51.0,https://pypi.org/project/django-oscar-paypal,169.0,169.0,2.0,,,,,
174,django-rich,https://github.com/adamchainz/django-rich,,[],management-commands,Extensions for using Rich with Django.,20,True,adamchainz/django-rich,django-rich,https://github.com/adamchainz/django-rich,MIT,2021-11-25 12:48:29,2025-07-07 18:09:30,2025-06-26 09:29:25,316.0,12.0,12.0,4.0,248.0,4.0,9.0,141.0,,,,194.0,194.0,6.0,https://pypi.org/project/django-rich,114742.0,114742.0,3.0,,,,,
175,django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,,[],fields-addresses,"Simple in use location model and form field with MapInput widget for picking some location. Uses mapbox gl js,..",20,True,Simon-the-Shark/django-mapbox-location-field,django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,MIT,2019-06-26 09:38:13,2024-06-20 12:43:20,2024-06-20 12:43:20,217.0,,22.0,3.0,12.0,5.0,23.0,69.0,2024-03-18 23:36:39,2.1.0,23.0,599.0,599.0,8.0,https://pypi.org/project/django-mapbox-location-field,1978.0,1978.0,3.0,,,,,
176,saas-boilerplate,https://github.com/apptension/saas-boilerplate,,[],project-templates,"SaaS Boilerplate - Open Source and free SaaS stack that lets you build SaaS products faster in React, Django and AWS...",19,True,apptension/saas-boilerplate,,https://github.com/apptension/saas-boilerplate,MIT,2020-04-14 09:31:26,2025-06-09 07:47:16,2025-03-09 09:43:20,986.0,,350.0,19.0,470.0,46.0,149.0,2596.0,2024-09-27 11:30:40,4.1.1,24.0,,,41.0,,,,1.0,,,,,
177,django-rules,https://github.com/dfunckt/django-rules,,[],authorization,"Awesome Django authorization, without the database.",19,True,dfunckt/django-rules,django-rules,https://github.com/dfunckt/django-rules,MIT,2014-03-06 20:46:57,2024-09-02 16:01:04,2024-09-02 15:58:32,214.0,,144.0,38.0,83.0,28.0,86.0,1924.0,2024-09-02 16:01:04,3.5.0,22.0,,,32.0,https://pypi.org/project/django-rules,235.0,235.0,1.0,,,,,
178,django-test-plus,https://github.com/revsys/django-test-plus,,[],testing,Useful additions to Djangos default TestCase.,19,True,revsys/django-test-plus,django-test-plus,https://github.com/revsys/django-test-plus,BSD-3-Clause,2015-05-23 16:08:52,2025-07-10 23:58:57,2025-07-02 21:13:29,516.0,5.0,62.0,10.0,159.0,6.0,53.0,629.0,,,,,,36.0,https://pypi.org/project/django-test-plus,83894.0,83894.0,3.0,,,,,
179,django-admin-sortable,https://github.com/jazzband/django-admin-sortable,,[],admin-interface-actions,Generic drag-and-drop ordering for objects and tabular inlines in Django Admin.,19,True,jazzband/django-admin-sortable,django-admin-sortable,https://github.com/jazzband/django-admin-sortable,,2011-08-31 19:31:13,2023-04-21 08:57:53,2022-03-13 00:03:22,621.0,,134.0,16.0,121.0,10.0,132.0,570.0,,,,751.0,751.0,81.0,https://pypi.org/project/django-admin-sortable,34500.0,34500.0,3.0,,,,,
180,inertia-django,https://github.com/inertiajs/inertia-django,,[],templates,The Django adapter for Inertia.js.,19,True,inertiajs/inertia-django,inertia-django,https://github.com/inertiajs/inertia-django,MIT,2022-08-11 14:47:08,2025-07-27 04:28:47,2025-07-27 04:28:47,80.0,7.0,45.0,11.0,44.0,8.0,35.0,467.0,,,,142.0,142.0,16.0,https://pypi.org/project/inertia-django,13628.0,13628.0,3.0,,,,,
181,djantic,https://github.com/jordaneremieff/djantic,,[],pydantic-integration,Pydantic model support for Django.,19,True,jordaneremieff/djantic,djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2024-03-15 10:03:00,2023-02-13 12:15:42,120.0,,33.0,7.0,38.0,13.0,28.0,465.0,2022-04-14 10:14:45,0.7.0,15.0,85.0,85.0,4.0,https://pypi.org/project/djantic,6154.0,6154.0,2.0,,,,,
182,django-fixture-magic,https://github.com/davedash/django-fixture-magic,,[],example-data,Utilities to extract and manipulate Django Fixtures.,19,True,davedash/django-fixture-magic,django-fixture-magic,https://github.com/davedash/django-fixture-magic,BSD-3-Clause,2010-03-05 00:50:02,2023-10-26 14:29:00,2023-10-26 14:28:50,128.0,,91.0,7.0,57.0,12.0,23.0,389.0,,,,174.0,174.0,36.0,https://pypi.org/project/django-fixture-magic,25439.0,25439.0,3.0,,,,,
183,django-graphql-auth,https://github.com/PedroBern/django-graphql-auth,,[],graphql-api,Django registration and authentication with GraphQL.,19,True,PedroBern/django-graphql-auth,django-graphql-auth,https://github.com/PedroBern/django-graphql-auth,MIT,2020-01-15 16:36:01,2024-08-06 13:07:28,2022-06-17 09:46:13,276.0,,104.0,20.0,62.0,61.0,44.0,333.0,,,,745.0,745.0,16.0,https://pypi.org/project/django-graphql-auth,6174.0,6174.0,3.0,,,,,
184,di,https://github.com/adriangb/di,,[],dependency-injection,Pythonic dependency injection.,19,True,adriangb/di,di,https://github.com/adriangb/di,MIT,2021-07-26 06:11:37,2023-10-09 21:46:21,2023-10-09 21:42:13,501.0,,13.0,5.0,66.0,9.0,40.0,324.0,2023-10-09 21:46:10,0.79.2,100.0,171.0,171.0,9.0,https://pypi.org/project/di,8009.0,8009.0,3.0,,,,,
185,django-custom-user,https://github.com/jcugat/django-custom-user,,[],custom-user,Custom user model for Django with the same behaviour as the default User class but with email instead of username.,19,True,jcugat/django-custom-user,django-custom-user,https://github.com/jcugat/django-custom-user,BSD-3-Clause,2013-04-09 11:08:02,2023-02-15 19:27:54,2022-12-09 23:59:04,116.0,,60.0,16.0,58.0,1.0,23.0,317.0,,,,285.0,285.0,12.0,https://pypi.org/project/django-custom-user,22604.0,22604.0,2.0,,,,,
186,PyTestArch,https://github.com/zyskarch/pytestarch,,[],architecture-testing,Test framework for software architecture based on imports between modules.,19,True,zyskarch/pytestarch,pytestarch,https://github.com/zyskarch/pytestarch,Apache-2.0,2022-09-20 15:33:54,2025-07-28 20:02:43,2025-04-01 17:24:33,239.0,,8.0,3.0,91.0,7.0,36.0,113.0,2025-04-01 17:28:11,4.0.0,26.0,9.0,9.0,11.0,https://pypi.org/project/pytestarch,23306.0,23306.0,1.0,,,,,
187,django-admin-numeric-filter,https://github.com/lukasvinclav/django-admin-numeric-filter,,[],admin-interface-filters,Numeric filters for Django admin.,19,True,lukasvinclav/django-admin-numeric-filter,django-admin-numeric-filter,https://github.com/lukasvinclav/django-admin-numeric-filter,MIT,2018-08-10 10:21:18,2023-02-16 07:53:41,2023-02-16 07:53:37,60.0,,35.0,3.0,18.0,5.0,14.0,78.0,2023-02-16 07:52:21,0.1.9,3.0,207.0,207.0,14.0,https://pypi.org/project/django-admin-numeric-filter,13512.0,13512.0,1.0,,,,,
188,opyoid,https://github.com/illuin-tech/opyoid,,[],dependency-injection,Dependency injection library for Python.,19,True,illuin-tech/opyoid,opyoid,https://github.com/illuin-tech/opyoid,MIT,2020-08-24 20:51:50,2025-07-25 07:12:03,2025-07-25 07:12:02,309.0,20.0,6.0,3.0,177.0,,6.0,75.0,2025-05-16 08:32:31,3.0.3,28.0,30.0,30.0,6.0,https://pypi.org/project/opyoid,5892.0,5892.0,3.0,,,,,
189,shynet,https://github.com/milesmcc/shynet,,[],analytics-framework,"Modern, privacy-friendly, and detailed web analytics that works without cookies or JS.",18,True,milesmcc/shynet,shynet,https://github.com/milesmcc/shynet,Apache-2.0,2020-04-09 17:51:58,2024-12-19 05:45:00,2024-12-19 05:45:00,517.0,,202.0,29.0,147.0,50.0,145.0,3059.0,2023-07-28 03:19:15,0.13.1,37.0,,,38.0,https://pypi.org/project/shynet,,,1.0,,,,,
190,django-react-boilerplate,https://github.com/vintasoftware/django-react-boilerplate,,[],project-templates,"Django 5, React, Bootstrap 5 with Python 3 and Webpack project boilerplate.",18,True,vintasoftware/django-react-boilerplate,,https://github.com/vintasoftware/django-react-boilerplate,MIT,2016-07-19 20:37:29,2025-06-26 21:18:32,2025-06-26 21:15:52,1182.0,2.0,523.0,62.0,385.0,26.0,273.0,2167.0,,,,,,53.0,,,,1.0,,,,,
191,merchant,https://github.com/agiliq/merchant,,[],payment-subscriptions,A Django app to accept payments from various payment processors via Pluggable backends.,18,False,agiliq/merchant,merchant,https://github.com/agiliq/merchant,BSD-3-Clause,2010-09-29 11:30:58,2022-07-08 19:12:50,2015-07-08 05:29:26,684.0,,163.0,58.0,86.0,23.0,42.0,1022.0,,,4.0,34.0,34.0,49.0,https://pypi.org/project/merchant,,,2.0,,,,,
192,Autotest (fully automated testing primarily designed to test the Linux kernel) dashboard backend.,https://github.com/autotest/autotest,,[],test-automation-system,Autotest - Fully automated tests on Linux.,18,True,autotest/autotest,,https://github.com/autotest/autotest,,2011-09-19 15:25:16,2024-02-21 07:51:13,2023-12-01 05:16:01,7843.0,,343.0,128.0,676.0,117.0,288.0,714.0,,,,41.0,41.0,295.0,,,,1.0,,,,,
193,django-cryptography,https://github.com/georgemarshall/django-cryptography,,[],encrpyted-fields,Easily encrypt data in Django.,18,True,georgemarshall/django-cryptography,django-cryptography,https://github.com/georgemarshall/django-cryptography,BSD-3-Clause,2016-03-02 07:55:01,2024-11-18 05:40:33,2024-02-16 03:05:10,153.0,,78.0,17.0,44.0,42.0,32.0,402.0,2022-04-06 04:41:14,1.1,13.0,,,4.0,https://pypi.org/project/django-cryptography,199249.0,199249.0,1.0,,,,,
194,django-data-browser,https://github.com/tolomea/django-data-browser,,[],data-exploration,Django app for user friendly querying of Django models.,18,True,tolomea/django-data-browser,django-data-browser,https://github.com/tolomea/django-data-browser,BSD-3-Clause,2020-03-29 21:02:52,2024-04-13 08:26:56,2024-04-09 07:05:23,1139.0,,27.0,9.0,39.0,6.0,32.0,368.0,,,,40.0,40.0,10.0,https://pypi.org/project/django-data-browser,4062.0,4062.0,1.0,,,,,
195,django-oauth2-provider,https://github.com/caffeinehit/django-oauth2-provider,,[],authentication-authorization,Provide OAuth2 access to your app.,18,True,caffeinehit/django-oauth2-provider,django-oauth2-provider,https://github.com/caffeinehit/django-oauth2-provider,MIT,2012-01-18 17:05:36,2024-08-12 23:29:21,2023-02-03 07:57:29,208.0,,184.0,24.0,92.0,40.0,25.0,337.0,,,,,,16.0,https://pypi.org/project/django-oauth2-provider,10767.0,10767.0,3.0,,,,,
196,django-fsm-admin,https://github.com/gadventures/django-fsm-admin,,[],finite-state-machine,Mixin and template tags to integrate django-fsm transitions into the django admin.,18,True,gadventures/django-fsm-admin,django-fsm-admin,https://github.com/gadventures/django-fsm-admin,,2014-03-12 04:43:00,2024-04-15 10:40:23,2022-10-25 08:26:59,123.0,,94.0,28.0,66.0,19.0,20.0,202.0,,,,380.0,380.0,33.0,https://pypi.org/project/django-fsm-admin,13773.0,13773.0,3.0,,,,,
197,django-fernet-fields,https://github.com/orcasgit/django-fernet-fields,,[],encrpyted-fields,Fernet symmetric encryption for Django model fields.,18,False,orcasgit/django-fernet-fields,django-fernet-fields,https://github.com/orcasgit/django-fernet-fields,BSD-3-Clause,2015-05-25 18:10:29,2024-05-09 01:48:26,2019-05-10 16:41:45,129.0,,67.0,5.0,25.0,9.0,7.0,197.0,,,,743.0,743.0,9.0,https://pypi.org/project/django-fernet-fields,30928.0,30928.0,1.0,,,,,
198,pyngo,https://github.com/yezz123/pyngo,,[],pydantic-integration,Pydantic model support for Django & Django-Rest-Framework.,18,True,yezz123/pyngo,pyngo,https://github.com/yezz123/pyngo,MIT,2021-11-25 00:14:05,2025-07-28 21:04:32,2025-05-17 13:36:48,244.0,2.0,8.0,3.0,217.0,,4.0,89.0,2025-05-17 13:37:06,2.4.0,15.0,26.0,26.0,8.0,https://pypi.org/project/pyngo,20230.0,20230.0,3.0,,,,,
199,django-phone-field,https://github.com/VeryApt/django-phone-field,,[],fields-phone-numbers,Lightweight model and form field for phone numbers in Django.,18,False,VeryApt/django-phone-field,django-phone-field,https://github.com/VeryApt/django-phone-field,GPL-3.0,2018-02-22 21:40:32,2020-06-10 01:16:07,2020-06-10 01:10:54,35.0,,13.0,4.0,4.0,4.0,11.0,50.0,2020-06-10 01:16:07,1.8.1,8.0,3239.0,3239.0,4.0,https://pypi.org/project/django-phone-field,22929.0,22929.0,3.0,,,,,
200,edx-event-bus-kafka,https://github.com/openedx/event-bus-kafka,,[],event-bus,Kafka implementation for Open edX event bus.,18,False,openedx/event-bus-kafka,edx-event-bus-kafka,https://github.com/openedx/event-bus-kafka,AGPL-3.0,2022-06-11 18:50:06,2025-07-29 02:47:32,2025-04-30 11:56:20,272.0,,4.0,38.0,283.0,7.0,33.0,7.0,2025-04-11 10:07:44,6.1.0,68.0,,,24.0,https://pypi.org/project/edx-event-bus-kafka,56952.0,56952.0,1.0,,,,,
201,djaodjin-saas,https://github.com/djaodjin/djaodjin-saas,,[],value-as-a-service-framework,Django application for software-as-service and subscription businesses.,17,True,djaodjin/djaodjin-saas,djaodjin-saas,https://github.com/djaodjin/djaodjin-saas,,2013-05-06 22:43:32,2025-07-03 15:06:48,2025-07-03 05:17:57,1975.0,7.0,130.0,24.0,199.0,14.0,98.0,594.0,,,,12.0,12.0,13.0,https://pypi.org/project/djaodjin-saas,598.0,598.0,1.0,,,,,
202,silver,https://github.com/silverapp/silver,,[],payment-subscriptions,Automated billing and payments for Django with a REST API.,17,True,silverapp/silver,silver,https://github.com/silverapp/silver,,2014-10-07 11:39:38,2025-07-31 12:56:32,2025-07-31 12:56:19,1864.0,1.0,79.0,21.0,311.0,51.0,337.0,307.0,,,,11.0,11.0,24.0,https://pypi.org/project/silver,27.0,27.0,2.0,,,,,
203,django-sendsms,https://github.com/stefanfoulis/django-sendsms,,[],messaging,A simple API to send SMS messages. It is modeled after the django email api.,17,True,stefanfoulis/django-sendsms,django-sendsms,https://github.com/stefanfoulis/django-sendsms,MIT,2011-08-10 06:40:48,2024-01-28 06:18:00,2021-12-27 22:42:18,132.0,,88.0,14.0,38.0,5.0,19.0,262.0,,,,385.0,385.0,19.0,https://pypi.org/project/django-sendsms,7003.0,7003.0,2.0,,,,,
204,django-audit-log,https://github.com/vvangelovski/django-audit-log,,[],fields-versioning,Audit log for your Django models.,17,False,vvangelovski/django-audit-log,django-audit-log,https://github.com/vvangelovski/django-audit-log,,2011-02-25 12:40:16,2024-01-05 17:57:30,2018-03-12 09:11:28,102.0,,85.0,8.0,30.0,27.0,16.0,232.0,2015-01-23 12:59:33,0.6.0,2.0,271.0,271.0,10.0,https://pypi.org/project/django-audit-log,3229.0,3229.0,3.0,,,,,
205,openwisp-monitoring,https://github.com/openwisp/openwisp-monitoring,,[],others,"Network monitoring system written in Python and Django, designed to be extensible, programmable, scalable and easy to..",17,True,openwisp/openwisp-monitoring,,https://github.com/openwisp/openwisp-monitoring,,2020-03-20 00:56:22,2025-07-31 18:45:22,2025-07-24 10:52:00,634.0,19.0,140.0,12.0,386.0,36.0,260.0,185.0,2025-01-31 13:45:03,1.1.2,9.0,4.0,4.0,25.0,,,,1.0,,,,,
206,django-improved-user,https://github.com/jambonrose/django-improved-user,,[],custom-user,A custom Django user that authenticates via email. Follows identity and authentication best practices.,17,True,jambonsw/django-improved-user,django-improved-user,https://github.com/jambonrose/django-improved-user,BSD-2-Clause,2016-10-25 02:00:47,2025-06-23 18:04:38,2024-08-08 13:18:10,128.0,,14.0,2.0,311.0,,10.0,154.0,2024-08-06 20:41:37,2.1.0,8.0,44.0,44.0,8.0,https://pypi.org/project/django-improved-user,3877.0,3877.0,3.0,jambonrose/django-improved-user,,,,
207,django-mirage-field,https://github.com/luojilab/django-mirage-field,,[],encrpyted-fields,"Django model field encrypt/decrypt your data, keep secret in database.",17,True,luojilab/django-mirage-field,django-mirage-field,https://github.com/luojilab/django-mirage-field,MIT,2019-04-26 06:02:43,2022-04-19 11:01:05,2022-04-19 11:00:59,71.0,,13.0,14.0,13.0,2.0,12.0,93.0,2022-03-14 08:47:26,1.4.0,17.0,105.0,105.0,9.0,https://pypi.org/project/django-mirage-field,27815.0,27815.0,2.0,,,,,
208,django-rest-pandas,https://github.com/wq/django-rest-pandas,,[],restful-api-drf,Serves up Pandas dataframes via the Django REST Framework for use in client-side (i.e. d3.js) visualizations and..,16,True,wq/django-rest-pandas,django-rest-pandas,https://github.com/wq/django-rest-pandas,MIT,2014-01-08 00:20:37,2025-03-29 01:49:15,2024-04-04 16:54:21,207.0,,122.0,48.0,13.0,8.0,32.0,1277.0,2019-03-28 04:18:00,1.1.0,12.0,,,3.0,https://pypi.org/project/django-rest-pandas,,,3.0,,,,,
