,name,github_id,pypi_id,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,description,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,monthly_downloads,projectrank,show,projectrank_placing,github_release_downloads,trending,updated_github_id,new_addition,gitlab_id,gitlab_url
66,django-seed,brobin/django-seed,django-seed,[],example-data,https://github.com/Brobin/django-seed,https://github.com/Brobin/django-seed,MIT,2015-04-20 23:46:29,2022-01-23 10:27:21,2021-10-08 16:42:39,189.0,,74.0,11.0,60.0,15.0,42.0,649,2021-10-08 16:29:50,0.3.1,13.0,Seed your Django database with fake data.,4026.0,4026.0,23.0,https://pypi.org/project/django-seed,30599.0,30599.0,25,True,1,,,,,,
67,django-multitenant,citusdata/django-multitenant,django-multitenant,[],multiple-tenants,https://github.com/citusdata/django-multitenant,https://github.com/citusdata/django-multitenant,MIT,2017-05-19 05:23:40,2023-10-31 12:47:21,2023-09-26 15:30:23,292.0,4.0,98.0,41.0,119.0,26.0,55.0,643,2023-09-26 15:28:27,4.0.0,15.0,Python/Django support for distributed multi-tenant databases like Postgres+Citus.,57.0,57.0,23.0,https://pypi.org/project/django-multitenant,24475.0,24475.0,25,True,3,,,,,,
68,django-test-migrations,wemake-services/django-test-migrations,django-test-migrations,[],testing,https://github.com/wemake-services/django-test-migrations,https://github.com/wemake-services/django-test-migrations,MIT,2019-11-21 14:10:42,2023-10-31 08:48:00,2023-10-31 08:47:58,410.0,26.0,30.0,10.0,342.0,13.0,48.0,458,2023-04-29 15:21:09,1.3.0,7.0,"Test django schema and data migrations, including migrations order and best practices.",628.0,628.0,18.0,https://pypi.org/project/django-test-migrations,116755.0,116755.0,25,True,3,,,,,,
69,django-otp,django-otp/django-otp,django-otp,[],authentication-authorization,https://github.com/django-otp/django-otp,https://github.com/django-otp/django-otp,Unlicense,2019-08-22 17:57:17,2023-10-30 07:38:13,2023-10-05 15:34:16,260.0,4.0,87.0,12.0,62.0,10.0,59.0,456,,,,A pluggable framework for adding two-factor authentication to Django using one-time passwords.,2380.0,2380.0,45.0,https://pypi.org/project/django-otp,603425.0,603425.0,25,True,3,,,,,,
70,django-address,furious-luke/django-address,django-address,[],fields-addresses,https://github.com/furious-luke/django-address,https://github.com/furious-luke/django-address,BSD-3-Clause,2011-04-16 01:58:58,2023-10-13 21:23:29,2022-05-05 01:23:36,216.0,,158.0,20.0,68.0,41.0,84.0,416,2022-05-06 20:00:17,0.2.8,7.0,A Django address model and field. Addresses may be specified by address components or by performing an automatic..,380.0,380.0,22.0,https://pypi.org/project/django-address,11113.0,11113.0,25,True,1,,,,,,
71,shuup,shuup/shuup,shuup,[],ecommerce-framework,https://github.com/shuup/shuup,https://github.com/shuup/shuup,,2015-06-03 12:53:21,2023-09-23 12:09:46,2021-08-18 22:32:03,7104.0,,1015.0,119.0,2191.0,144.0,291.0,2103,2021-08-17 18:55:57,2.14.3,100.0,E-Commerce Platform.,135.0,135.0,67.0,https://pypi.org/project/shuup,992.0,1003.0,24,True,3,583.0,,,,,
72,django-celery-beat,celery/django-celery-beat,django-celery-beat,[],task-queues,https://github.com/celery/django-celery-beat,https://github.com/celery/django-celery-beat,,2016-08-03 22:34:19,2023-10-25 21:19:11,2023-09-26 04:50:25,360.0,5.0,382.0,45.0,264.0,83.0,301.0,1436,2023-03-14 10:02:48,2.5.0,14.0,Celery Periodic Tasks backed by the Django ORM.,,,110.0,https://pypi.org/project/django-celery-beat,1172802.0,1172802.0,24,True,3,,-7.0,,,,
73,django-organizations,bennylope/django-organizations,django-organizations,[],authentication-authorization,https://github.com/bennylope/django-organizations,https://github.com/bennylope/django-organizations,BSD-2-Clause,2012-02-02 02:38:49,2023-09-10 16:54:44,2023-09-10 16:53:56,731.0,3.0,192.0,36.0,96.0,14.0,135.0,1178,2023-09-10 16:56:16,2.2.0,15.0,Multi-user accounts for Django projects.,,,48.0,https://pypi.org/project/django-organizations,34551.0,34551.0,24,True,3,,,,,,
74,django-auth-adfs,snok/django-auth-adfs,django-auth-adfs,[],authentication-authorization,https://github.com/snok/django-auth-adfs,https://github.com/snok/django-auth-adfs,BSD-2-Clause,2016-02-10 08:15:03,2023-10-19 13:20:02,2023-09-19 16:57:22,482.0,2.0,89.0,18.0,127.0,19.0,161.0,242,2023-06-05 18:40:58,1.11.6,31.0,A Django authentication backend for Microsoft ADFS and AzureAD.,106.0,106.0,45.0,https://pypi.org/project/django-auth-adfs,38732.0,38732.0,24,True,3,,,,,,
75,django-compressor,django-compressor/django-compressor,django-compressor,[],templates,https://github.com/django-compressor/django-compressor,https://github.com/django-compressor/django-compressor,,2010-02-05 15:48:14,2023-10-26 11:55:42,2023-07-03 17:24:39,1617.0,,552.0,51.0,546.0,110.0,539.0,2713,,,,Compresses linked and inline javascript or CSS into a single cached file.,,,215.0,https://pypi.org/project/django-compressor,433244.0,433244.0,23,True,3,,,,,,
76,django-tailwind,timonweb/django-tailwind,django-tailwind,[],mvt-css-framework-integration,https://github.com/timonweb/django-tailwind,https://github.com/timonweb/django-tailwind,MIT,2019-04-11 19:49:28,2023-10-15 02:44:56,2023-06-22 20:06:50,276.0,,83.0,16.0,49.0,10.0,129.0,1171,,,,Django + Tailwind CSS =.,2592.0,2592.0,18.0,https://pypi.org/project/django-tailwind,46924.0,46924.0,23,True,3,,,,,,
77,django-admin-tools,django-admin-tools/django-admin-tools,django-admin-tools,[],admin-interface,https://github.com/django-admin-tools/django-admin-tools,https://github.com/django-admin-tools/django-admin-tools,MIT,2015-06-20 11:09:46,2023-08-10 12:40:54,2023-08-10 12:40:07,570.0,6.0,108.0,24.0,49.0,17.0,61.0,789,,,,Extends the Django Admin to include a extensible dashboard and navigation menu.,1398.0,1398.0,82.0,https://pypi.org/project/django-admin-tools,47345.0,47345.0,23,True,3,,,,,,
78,django-easy-audit,soynatan/django-easy-audit,django-easy-audit,[],fields-versioning,https://github.com/soynatan/django-easy-audit,https://github.com/soynatan/django-easy-audit,GPL-3.0,2016-10-23 06:55:16,2023-08-21 14:02:43,2023-08-21 13:59:32,274.0,2.0,149.0,15.0,129.0,64.0,70.0,592,2023-06-13 14:40:10,1.3.5,51.0,"Yet another Django audit log app, hopefully the simplest one.",198.0,198.0,46.0,https://pypi.org/project/django-easy-audit,37944.0,37944.0,23,True,3,,,,,,
79,django-extra-settings,fabiocaccamo/django-extra-settings,django-extra-settings,[],configuration,https://github.com/fabiocaccamo/django-extra-settings,https://github.com/fabiocaccamo/django-extra-settings,MIT,2020-02-12 10:59:54,2023-11-01 00:08:59,2023-10-30 17:34:46,272.0,10.0,25.0,6.0,84.0,2.0,23.0,393,2023-07-03 23:43:57,0.10.0,20.0,config and manage typed extra settings using just the django admin.,65.0,65.0,12.0,https://pypi.org/project/django-extra-settings,7064.0,7064.0,23,True,3,,,,,,
80,django-dynamic-fixture,paulocheque/django-dynamic-fixture,django-dynamic-fixture,[],fake-data,https://github.com/paulocheque/django-dynamic-fixture,https://github.com/paulocheque/django-dynamic-fixture,,2012-04-04 22:54:41,2023-09-15 22:38:21,2023-09-15 22:36:31,433.0,28.0,61.0,20.0,94.0,5.0,63.0,380,,,,A complete library to create dynamic model instances for testing purposes.,1130.0,1130.0,36.0,https://pypi.org/project/django-dynamic-fixture,67456.0,67456.0,23,True,3,,,,,,
81,django-fsm-log,jazzband/django-fsm-log,django-fsm-log,[],finite-state-machine,https://github.com/jazzband/django-fsm-log,https://github.com/jazzband/django-fsm-log,MIT,2013-10-30 03:15:55,2023-10-30 17:32:41,2023-04-26 07:27:58,353.0,,69.0,10.0,139.0,11.0,34.0,227,2023-03-23 15:57:13,3.1.1,11.0,Automatic logging for Django FSM.,133.0,133.0,26.0,https://pypi.org/project/django-fsm-log,39532.0,39532.0,23,True,2,,,,,,
82,django-guid,snok/django-guid,django-guid,[],logging,https://github.com/snok/django-guid,https://github.com/snok/django-guid,MIT,2019-12-20 10:25:27,2023-10-17 23:25:53,2023-06-16 08:36:33,187.0,,20.0,8.0,82.0,4.0,20.0,371,2023-06-16 08:37:56,3.3.1,16.0,"Inject an ID into every log message from a Django request. ASGI compatible, integrates with Sentry, and works with..",107.0,107.0,8.0,https://pypi.org/project/django-guid,93048.0,93048.0,22,True,1,,,,,,
83,django-slack,lamby/django-slack,django-slack,[],messaging,https://github.com/lamby/django-slack,https://github.com/lamby/django-slack,BSD-3-Clause,2014-12-10 20:34:18,2023-03-02 08:08:32,2023-03-02 08:07:43,272.0,,55.0,8.0,53.0,9.0,54.0,235,,,,"Slack integration for Django, using the templating engine to generate messages.",355.0,355.0,28.0,https://pypi.org/project/django-slack,67718.0,67718.0,22,True,1,,,,,,
84,django-ninja-extra,eadwinCode/django-ninja-extra,django-ninja-extra,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-extra,https://github.com/eadwinCode/django-ninja-extra,MIT,2021-06-17 09:58:17,2023-10-21 06:15:46,2023-10-21 06:13:18,495.0,61.0,21.0,10.0,58.0,3.0,24.0,194,2023-10-21 06:14:51,0.19.8,29.0,Django Ninja Extra - Class-Based Utility and more for Django Ninja(Fast Django REST framework).,,,12.0,https://pypi.org/project/django-ninja-extra,29544.0,29544.0,22,True,2,,,,,,
85,django-minio-storage,py-pa/django-minio-storage,django-minio-storage,[],storage,https://github.com/py-pa/django-minio-storage,https://github.com/py-pa/django-minio-storage,MIT,2016-07-11 10:36:18,2023-09-14 02:43:41,2023-09-14 02:43:41,226.0,2.0,47.0,7.0,56.0,10.0,71.0,137,2023-08-30 20:53:31,0.5.7,8.0,A django storage driver for minio.,218.0,218.0,17.0,https://pypi.org/project/django-minio-storage,25378.0,25378.0,22,True,3,,,,,,
86,shynet,milesmcc/shynet,shynet,[],analytics-framework,https://github.com/milesmcc/shynet,https://github.com/milesmcc/shynet,Apache-2.0,2020-04-09 17:51:58,2023-10-27 21:10:43,2023-10-27 21:10:40,507.0,14.0,152.0,29.0,124.0,43.0,129.0,2591,2023-07-28 03:19:15,0.13.1,37.0,"Modern, privacy-friendly, and detailed web analytics that works without cookies or JS.",,,35.0,https://pypi.org/project/shynet,,,21,True,1,,,,True,,
87,viewflow,viewflow/viewflow,viewflow,[],finite-state-machine,https://github.com/viewflow/viewflow,https://github.com/viewflow/viewflow,AGPL-3.0,2013-09-10 10:16:35,2023-10-31 19:44:35,2023-09-29 06:59:19,126.0,4.0,374.0,105.0,96.0,36.0,266.0,2459,2017-05-29 17:10:27,1.0.0,2.0,Reusable workflow library for Django.,280.0,280.0,2.0,https://pypi.org/project/viewflow,45.0,45.0,21,True,2,,,,,,
88,pinax-stripe-light,pinax/pinax-stripe-light,pinax-stripe-light,[],payment-subscriptions,https://github.com/pinax/pinax-stripe-light,https://github.com/pinax/pinax-stripe-light,MIT,2012-08-18 15:39:19,2022-08-18 20:07:37,2021-11-28 01:59:11,1502.0,,270.0,31.0,348.0,68.0,229.0,676,2021-11-28 02:09:03,5.0.0,9.0,a payments Django app for Stripe.,,,73.0,https://pypi.org/project/pinax-stripe-light,235.0,235.0,21,True,2,,,,,,
89,django-getpaid,django-getpaid/django-getpaid,django-getpaid,[],payment-subscriptions,https://github.com/django-getpaid/django-getpaid,https://github.com/django-getpaid/django-getpaid,MIT,2012-07-15 15:11:34,2021-12-12 18:31:41,2021-12-12 18:31:33,405.0,,105.0,21.0,93.0,3.0,58.0,438,2020-04-19 09:05:46,2.0.0,6.0,Django payments processor.,44.0,44.0,30.0,https://pypi.org/project/django-getpaid,465.0,465.0,21,True,2,,,,,,
90,django-bootstrap-v5,zelenij/django-bootstrap-v5,django-bootstrap-v5,[],mvt-css-framework-integration,https://github.com/zelenij/django-bootstrap-v5,https://github.com/zelenij/django-bootstrap-v5,BSD-3-Clause,2020-12-10 11:47:38,2022-07-18 23:18:59,2022-07-18 23:18:59,936.0,,41.0,4.0,11.0,7.0,14.0,97,,,,Bootstrap 5 integration with Django.,6006.0,6006.0,138.0,https://pypi.org/project/django-bootstrap-v5,39855.0,39855.0,21,True,3,,,,,,
91,django-autofixture,gregmuellegger/django-autofixture,django-autofixture,[],example-data,https://github.com/gregmuellegger/django-autofixture,https://github.com/gregmuellegger/django-autofixture,BSD-3-Clause,2010-08-24 18:39:29,2023-08-04 08:11:59,2017-03-03 07:13:17,343.0,,85.0,16.0,63.0,19.0,37.0,458,,,,Can create auto-generated test data.,843.0,843.0,34.0,https://pypi.org/project/django-autofixture,1686.0,1686.0,20,False,2,,,,,,
92,djantic,jordaneremieff/djantic,djantic,[],pydantic-integration,https://github.com/jordaneremieff/djantic,https://github.com/jordaneremieff/djantic,MIT,2020-08-02 12:06:11,2023-02-15 19:53:09,2023-02-13 12:15:42,120.0,,31.0,7.0,36.0,12.0,27.0,393,2022-04-14 10:14:45,0.7.0,15.0,Pydantic model support for Django.,60.0,60.0,4.0,https://pypi.org/project/djantic,15067.0,15067.0,20,True,3,,,,,,
93,django-fixture-magic,davedash/django-fixture-magic,django-fixture-magic,[],example-data,https://github.com/davedash/django-fixture-magic,https://github.com/davedash/django-fixture-magic,BSD-3-Clause,2010-03-05 00:50:02,2023-10-26 14:29:00,2023-10-26 14:28:50,128.0,8.0,90.0,8.0,56.0,12.0,23.0,381,,,,Utilities to extract and manipulate Django Fixtures.,148.0,148.0,36.0,https://pypi.org/project/django-fixture-magic,26128.0,26128.0,20,True,2,,,,,,
94,django-mailbox,coddingtonbear/django-mailbox,django-mailbox,[],emails,https://github.com/coddingtonbear/django-mailbox,https://github.com/coddingtonbear/django-mailbox,MIT,2012-06-27 15:58:50,2023-08-11 13:35:25,2023-01-24 14:08:47,485.0,,152.0,20.0,117.0,42.0,109.0,323,,,,"Import mail from POP3, IMAP, local email mailboxes or directly from Postfix or Exim4 into your Django application..",165.0,165.0,41.0,https://pypi.org/project/django-mailbox,5348.0,5348.0,20,True,3,,,,,,
95,django-graphql-auth,PedroBern/django-graphql-auth,django-graphql-auth,[],graphql-api,https://github.com/PedroBern/django-graphql-auth,https://github.com/PedroBern/django-graphql-auth,MIT,2020-01-15 16:36:01,2023-08-14 18:47:11,2022-06-17 09:46:13,276.0,,96.0,20.0,62.0,60.0,44.0,319,,,,Django registration and authentication with GraphQL.,651.0,651.0,16.0,https://pypi.org/project/django-graphql-auth,11365.0,11365.0,20,True,3,,,,,,
96,aiosmtpd,aio-libs/aiosmtpd,aiosmtpd,[],emails,https://github.com/aio-libs/aiosmtpd,https://github.com/aio-libs/aiosmtpd,Apache-2.0,2016-07-14 13:51:17,2023-10-12 23:59:25,2023-01-19 09:37:59,746.0,,89.0,15.0,215.0,52.0,105.0,281,2023-01-19 09:44:08,1.4.4.post2,14.0,A reimplementation of the Python stdlib smtpd.py based on asyncio.,,,38.0,https://pypi.org/project/aiosmtpd,104691.0,104694.0,20,True,3,238.0,,,True,,
97,django-google-maps,madisona/django-google-maps,django-google-maps,[],fields-addresses,https://github.com/madisona/django-google-maps,https://github.com/madisona/django-google-maps,BSD-2-Clause,2010-12-31 14:47:45,2022-12-22 16:49:58,2022-03-22 11:44:40,82.0,,91.0,19.0,45.0,12.0,35.0,274,2022-03-22 11:47:01,0.13.0,3.0,Using the Google Maps API with django model admin.,588.0,588.0,19.0,https://pypi.org/project/django-google-maps,5896.0,5896.0,20,True,2,,,,,,
98,django-fernet-fields,orcasgit/django-fernet-fields,django-fernet-fields,[],encrpyted-fields,https://github.com/orcasgit/django-fernet-fields,https://github.com/orcasgit/django-fernet-fields,BSD-3-Clause,2015-05-25 18:10:29,2023-09-19 14:33:58,2019-05-10 16:41:45,129.0,,58.0,6.0,21.0,9.0,7.0,186,,,,Fernet symmetric encryption for Django model fields.,647.0,647.0,9.0,https://pypi.org/project/django-fernet-fields,66217.0,66217.0,20,True,1,,,,,,
99,django-oscar-paypal,django-oscar/django-oscar-paypal,django-oscar-paypal,[],payment-subscriptions,https://github.com/django-oscar/django-oscar-paypal,https://github.com/django-oscar/django-oscar-paypal,BSD-3-Clause,2012-03-23 16:51:01,2023-10-01 11:55:27,2023-09-01 09:54:25,540.0,1.0,192.0,33.0,202.0,22.0,69.0,158,,,,PayPal integration for django-oscar. Can be used without Oscar too.,149.0,149.0,51.0,https://pypi.org/project/django-oscar-paypal,314.0,314.0,20,True,2,,,,,,
100,django-ninja-jwt,eadwinCode/django-ninja-jwt,django-ninja-jwt,[],restful-api-ninja,https://github.com/eadwinCode/django-ninja-jwt,https://github.com/eadwinCode/django-ninja-jwt,MIT,2021-10-24 07:51:40,2023-10-31 01:02:25,2023-10-27 06:36:18,651.0,8.0,12.0,6.0,32.0,4.0,2.0,74,2023-10-22 06:08:15,5.2.6,14.0,A JSON Web Token authentication plugin for the Django REST Framework.,94.0,94.0,79.0,https://pypi.org/project/django-ninja-jwt,15324.0,15324.0,20,True,2,,2.0,,,,
101,django-mapbox-location-field,Simon-the-Shark/django-mapbox-location-field,django-mapbox-location-field,[],fields-addresses,https://github.com/simon-the-shark/django-mapbox-location-field,https://github.com/simon-the-shark/django-mapbox-location-field,MIT,2019-06-26 09:38:13,2022-08-26 07:34:52,2022-04-07 16:47:43,200.0,,22.0,5.0,12.0,2.0,22.0,64,2022-03-01 22:09:58,2.0.0,22.0,"Simple in use location model and form field with MapInput widget for picking some location. Uses mapbox gl js,..",307.0,307.0,8.0,https://pypi.org/project/django-mapbox-location-field,1211.0,1211.0,20,True,2,,,,,,
102,django-controlcenter,byashimov/django-controlcenter,django-controlcenter,[],admin-interface,https://github.com/byashimov/django-controlcenter,https://github.com/byashimov/django-controlcenter,BSD-3-Clause,2016-03-01 15:35:59,2023-08-06 17:01:12,2023-08-06 17:00:07,200.0,5.0,85.0,47.0,36.0,10.0,24.0,975,,,,Set of widgets to build dashboards for Django projects.,81.0,81.0,18.0,https://pypi.org/project/django-controlcenter,5003.0,5003.0,19,True,3,,-2.0,,,,
103,django-admin-sortable,jazzband/django-admin-sortable,django-admin-sortable,[],admin-interface-actions,https://github.com/jazzband/django-admin-sortable,https://github.com/jazzband/django-admin-sortable,,2011-08-31 19:31:13,2023-04-21 08:57:53,2022-03-13 00:03:22,621.0,,130.0,16.0,121.0,9.0,132.0,549,,,,Generic drag-and-drop ordering for objects and tabular inlines in Django Admin.,662.0,662.0,80.0,https://pypi.org/project/django-admin-sortable,58255.0,58255.0,19,True,3,,,,,,
104,django-click,GaretJax/django-click,django-click,[],management-commands,https://github.com/GaretJax/django-click,https://github.com/GaretJax/django-click,MIT,2015-09-10 22:48:53,2022-03-17 20:00:04,2022-03-17 20:00:04,120.0,,16.0,7.0,22.0,9.0,8.0,228,2021-09-07 19:36:52,2.3.0,3.0,Write Django management command using the click CLI library.,254.0,254.0,11.0,https://pypi.org/project/django-click,34724.0,34724.0,19,True,3,,,,,,
105,django-loci,openwisp/django-loci,django-loci,[],fields-addresses,https://github.com/openwisp/django-loci,https://github.com/openwisp/django-loci,BSD-3-Clause,2017-11-12 15:46:45,2023-07-06 17:36:27,2023-07-06 17:36:25,255.0,,38.0,12.0,77.0,2.0,38.0,176,2022-04-20 19:29:39,1.0.1,15.0,Reusable Django app for storing geographic and indoor coordinates. Maintained by the OpenWISP Project.,10.0,10.0,28.0,https://pypi.org/project/django-loci,361.0,361.0,19,True,3,,,,,,
106,merchant,agiliq/merchant,merchant,[],payment-subscriptions,https://github.com/agiliq/merchant,https://github.com/agiliq/merchant,BSD-3-Clause,2010-09-29 11:30:58,2022-07-08 19:12:50,2015-07-08 05:29:26,684.0,,162.0,59.0,86.0,23.0,42.0,1017,,,4.0,A Django app to accept payments from various payment processors via Pluggable backends.,26.0,26.0,49.0,https://pypi.org/project/merchant,,,18,False,2,,,,,,
107,django-dirtyfields,romgar/django-dirtyfields,django-dirtyfields,[],fields-versioning,https://github.com/romgar/django-dirtyfields,https://github.com/romgar/django-dirtyfields,BSD-3-Clause,2010-09-09 06:54:09,2023-10-21 03:42:19,2023-10-21 03:24:05,608.0,1.0,96.0,13.0,148.0,11.0,58.0,587,,,,Tracking dirty fields on a Django model.,,,41.0,https://pypi.org/project/django-dirtyfields,195998.0,195998.0,18,True,3,,,,,,
108,djaodjin-saas,djaodjin/djaodjin-saas,djaodjin-saas,[],value-as-a-service-framework,https://github.com/djaodjin/djaodjin-saas,https://github.com/djaodjin/djaodjin-saas,,2013-05-06 22:43:32,2023-10-31 17:06:45,2023-10-31 17:06:45,1810.0,62.0,122.0,23.0,181.0,22.0,82.0,489,,,,Django application for software-as-service and subscription businesses.,8.0,8.0,12.0,https://pypi.org/project/djaodjin-saas,233.0,233.0,18,True,1,,,,,,
109,django-concurrency,saxix/django-concurrency,django-concurrency,[],locking,https://github.com/saxix/django-concurrency,https://github.com/saxix/django-concurrency,MIT,2012-03-20 01:05:04,2023-07-24 07:38:53,2022-08-04 10:49:36,662.0,,47.0,9.0,177.0,9.0,61.0,414,2022-03-04 14:07:54,2.4,2.0,Optimistic lock implementation for Django. Prevents users from doing concurrent editing.,,,24.0,https://pypi.org/project/django-concurrency,46970.0,46970.0,18,True,1,,,,,,
110,django-cryptography,georgemarshall/django-cryptography,django-cryptography,[],encrpyted-fields,https://github.com/georgemarshall/django-cryptography,https://github.com/georgemarshall/django-cryptography,BSD-3-Clause,2016-03-02 07:55:01,2023-10-30 05:10:37,2023-04-19 03:52:52,147.0,,56.0,15.0,34.0,37.0,32.0,345,2022-04-06 04:41:14,1.1,13.0,Easily encrypt data in Django.,,,4.0,https://pypi.org/project/django-cryptography,134648.0,134648.0,18,True,2,,,,,,
111,django-bulma,timonweb/django-bulma,django-bulma,[],mvt-css-framework-integration,https://github.com/timonweb/django-bulma,https://github.com/timonweb/django-bulma,MIT,2017-08-16 16:10:14,2023-03-04 04:33:09,2021-10-21 13:54:53,128.0,,52.0,15.0,38.0,4.0,37.0,327,,,,Bulma theme for Django.,472.0,472.0,14.0,https://pypi.org/project/django-bulma,2100.0,2100.0,18,True,3,,,,,,
112,django-data-browser,tolomea/django-data-browser,django-data-browser,[],data-exploration,https://github.com/tolomea/django-data-browser,https://github.com/tolomea/django-data-browser,BSD-3-Clause,2020-03-29 21:02:52,2023-10-17 22:57:35,2023-07-20 12:24:48,1098.0,,20.0,10.0,35.0,4.0,30.0,257,,,,Django app for user friendly querying of Django models.,13.0,13.0,9.0,https://pypi.org/project/django-data-browser,1462.0,1462.0,18,True,1,,,,,,
113,django-fsm-admin,gadventures/django-fsm-admin,django-fsm-admin,[],finite-state-machine,https://github.com/gadventures/django-fsm-admin,https://github.com/gadventures/django-fsm-admin,,2014-03-12 04:43:00,2022-10-25 08:27:00,2022-10-25 08:26:59,123.0,,86.0,29.0,66.0,19.0,20.0,203,,,,Mixin and template tags to integrate django-fsm transitions into the django admin.,327.0,327.0,32.0,https://pypi.org/project/django-fsm-admin,49290.0,49290.0,18,True,3,,,,,,
114,django-admin-numeric-filter,lukasvinclav/django-admin-numeric-filter,django-admin-numeric-filter,[],admin-interface-filters,https://github.com/lukasvinclav/django-admin-numeric-filter,https://github.com/lukasvinclav/django-admin-numeric-filter,MIT,2018-08-10 10:21:18,2023-02-16 07:53:41,2023-02-16 07:53:37,60.0,,31.0,4.0,16.0,3.0,13.0,70,2023-02-16 07:52:21,0.1.9,3.0,Numeric filters for Django admin.,166.0,166.0,14.0,https://pypi.org/project/django-admin-numeric-filter,14311.0,14311.0,18,True,1,,,,,,
115,django-phone-field,VeryApt/django-phone-field,django-phone-field,[],fields-phone-numbers,https://github.com/VeryApt/django-phone-field,https://github.com/VeryApt/django-phone-field,GPL-3.0,2018-02-22 21:40:32,2020-06-10 01:16:07,2020-06-10 01:10:54,35.0,,14.0,4.0,4.0,3.0,11.0,49,2020-06-10 01:16:07,1.8.1,8.0,Lightweight model and form field for phone numbers in Django.,2842.0,2842.0,4.0,https://pypi.org/project/django-phone-field,12780.0,12780.0,18,True,3,,,,,,
116,django-test-plus,revsys/django-test-plus,django-test-plus,[],testing,https://github.com/revsys/django-test-plus,https://github.com/revsys/django-test-plus,BSD-3-Clause,2015-05-23 16:08:52,2023-07-11 11:38:09,2023-07-11 11:37:47,489.0,,59.0,11.0,152.0,10.0,46.0,581,,,,Useful additions to Djangos default TestCase.,,,33.0,https://pypi.org/project/django-test-plus,51095.0,51095.0,17,True,3,,,,,,
117,django-oauth2-provider,caffeinehit/django-oauth2-provider,django-oauth2-provider,[],authentication-authorization,https://github.com/caffeinehit/django-oauth2-provider,https://github.com/caffeinehit/django-oauth2-provider,MIT,2012-01-18 17:05:36,2023-02-15 17:55:47,2023-02-03 07:57:29,208.0,,179.0,26.0,92.0,40.0,25.0,337,,,,Provide OAuth2 access to your app.,,,16.0,https://pypi.org/project/django-oauth2-provider,5769.0,5769.0,17,True,3,,,,,,
118,django-sendsms,stefanfoulis/django-sendsms,django-sendsms,[],messaging,https://github.com/stefanfoulis/django-sendsms,https://github.com/stefanfoulis/django-sendsms,MIT,2011-08-10 06:40:48,2022-01-25 15:52:14,2021-12-27 22:42:18,132.0,,95.0,14.0,37.0,5.0,19.0,249,,,,A simple API to send SMS messages. It is modeled after the django email api.,348.0,348.0,19.0,https://pypi.org/project/django-sendsms,3764.0,3764.0,17,True,2,,,,,,
119,django-audit-log,vvangelovski/django-audit-log,django-audit-log,[],fields-versioning,https://github.com/vvangelovski/django-audit-log,https://github.com/vvangelovski/django-audit-log,,2011-02-25 12:40:16,2022-12-26 07:34:28,2018-03-12 09:11:28,102.0,,82.0,8.0,30.0,27.0,16.0,232,2015-01-23 12:59:33,0.6.0,2.0,Audit log for your Django models.,239.0,239.0,10.0,https://pypi.org/project/django-audit-log,1504.0,1504.0,17,False,3,,,,,,
120,django-mirage-field,luojilab/django-mirage-field,django-mirage-field,[],encrpyted-fields,https://github.com/luojilab/django-mirage-field,https://github.com/luojilab/django-mirage-field,MIT,2019-04-26 06:02:43,2022-04-19 11:01:05,2022-04-19 11:00:59,71.0,,13.0,15.0,13.0,1.0,12.0,88,2022-03-14 08:47:26,1.4.0,17.0,"Django model field encrypt/decrypt your data, keep secret in database.",67.0,67.0,9.0,https://pypi.org/project/django-mirage-field,9304.0,9304.0,17,True,2,,,,,,
121,mixer,klen/mixer,mixer,[],example-data,https://github.com/klen/mixer,https://github.com/klen/mixer,,2013-05-19 13:49:50,2023-08-16 04:11:31,2022-03-23 14:37:36,860.0,,91.0,11.0,108.0,36.0,49.0,920,,,,"Mixer -- Is a fixtures replacement. Supported Django, Flask, SqlAlchemy and custom python objects.",,,43.0,https://pypi.org/project/mixer,98996.0,98996.0,16,True,3,,,,,,
122,django-template-partials,carltongibson/django-template-partials,django-template-partials,[],templates,https://github.com/carltongibson/django-template-partials,https://github.com/carltongibson/django-template-partials,MIT,2023-05-17 18:22:35,2023-10-24 17:27:18,2023-10-08 10:24:19,23.0,14.0,8.0,19.0,15.0,1.0,11.0,178,,,,Reusable named inline partials for the Django Template Language.,11.0,11.0,6.0,https://pypi.org/project/django-template-partials,3376.0,3376.0,16,True,3,,,,True,,
123,django-fieldsignals,craigds/django-fieldsignals,django-fieldsignals,[],fields-versioning,https://github.com/craigds/django-fieldsignals,https://github.com/craigds/django-fieldsignals,,2011-02-03 11:28:50,2022-10-08 02:34:47,2022-10-08 02:33:46,69.0,,11.0,8.0,8.0,3.0,14.0,110,2021-08-16 05:08:47,0.7.0,8.0,Django signals for changed fields.,201.0,201.0,5.0,https://pypi.org/project/django-fieldsignals,14198.0,14198.0,16,True,3,,,,,,
